订单号,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),是否复合
1197,B6T0000001639,E1,3,5,3,6,浅位,463080.0,463267.23503693845,463290.63941655576,23.404379617308372,187.23503693845123,210.63941655575763,否
1203,B6T0000001639,E1,3,5,3,6,深位,463080.0,463290.63941655576,463314.04379617306,23.404379617308372,210.63941655575763,234.04379617306404,否
1199,B6T0000001639,E1,3,6,3,6,浅位,463080.0,463314.04379617306,463337.44817579037,23.404379617308372,234.04379617306404,257.44817579037044,否
1200,B6T0000001639,E1,3,6,3,6,深位,463080.0,463337.44817579037,463360.8525554077,23.404379617308372,257.44817579037044,280.85255540767685,否
3626,B6T0000001289,E3,3,6,15,5,浅位,464040.0,464040.0,464078.11351526534,38.113515265344404,0.0,38.113515265344176,否
3627,B6T0000001289,E3,3,6,15,5,深位,464040.0,464078.11351526534,464116.2270305307,38.113515265344404,38.113515265344176,76.22703053068835,否
1399,B6T0000000367,E3,3,5,9,9,浅位,465120.0,465120.0,465152.7800477505,32.780047750513575,0.0,32.78004775050795,否
1398,B6T0000000367,E3,3,5,9,9,深位,465120.0,465152.7800477505,465185.560095501,32.780047750513575,32.78004775050795,65.5600955010159,否
1400,B6T0000000367,E3,3,6,9,9,浅位,465120.0,465185.560095501,465218.3401432515,32.780047750513575,65.5600955010159,98.34014325152384,否
1396,B6T0000000367,E3,3,6,9,9,深位,465120.0,465218.3401432515,465251.12019100203,32.780047750513575,98.34014325152384,131.1201910020318,否
1394,B6T0000000367,E3,3,6,22,2,深位,465120.0,465251.12019100203,465294.6807391055,43.560548103455616,131.1201910020318,174.68073910550447,否
1402,B6T0000000367,E3,3,5,25,1,浅位,465120.0,465659.96168910415,465705.621807854,45.66011874981592,539.9616891041514,585.6218078539823,否
3446,B6T0000000013,E4,3,6,43,1,浅位,471000.0,471000.0,471067.82678541646,67.82678541648261,0.0,67.82678541645873,否
3447,B6T0000000013,E4,3,6,43,1,深位,471000.0,471067.82678541646,471135.6535708329,67.82678541648261,67.82678541645873,135.65357083291747,否
1816,B6T0000001665,E1,3,6,2,10,浅位,471120.0,471135.6535708329,471159.9275091426,24.273938309713085,15.653570832917467,39.92750914260978,否
1818,B6T0000001665,E1,3,6,2,10,深位,471120.0,471159.9275091426,471184.2014474523,24.273938309713085,39.92750914260978,64.20144745230209,否
3022,B6T0000001792,E1,3,6,2,4,深位,471780.0,471780.0,471799.8702375039,19.870237503883608,0.0,19.87023750389926,否
3023,B6T0000001792,E1,3,5,1,10,浅位,471780.0,471799.8702375039,471821.4846402356,21.614402731684592,19.87023750389926,41.484640235605184,否
3024,B6T0000001792,E1,3,5,1,10,深位,471780.0,471821.4846402356,471843.0990429673,21.614402731684592,41.484640235605184,63.09904296731111,否
1243,B6T0000001022,E3,3,5,14,11,浅位,477120.0,477156.8905267596,477197.8751259346,40.98459917498503,36.89052675961284,77.87512593460269,否
1237,B6T0000001022,E3,3,5,14,11,深位,477120.0,477197.8751259346,477238.8597251096,40.98459917498503,77.87512593460269,118.85972510959255,否
1240,B6T0000001022,E3,3,6,14,11,浅位,477120.0,477238.8597251096,477279.8443242846,40.98459917498503,118.85972510959255,159.8443242845824,否
1228,B6T0000001022,E3,3,6,14,11,深位,477120.0,477279.8443242846,477320.8289234596,40.98459917498503,159.8443242845824,200.82892345957225,否
1906,B6T0000001740,E1,3,5,4,10,浅位,480000.0,480110.3736239637,480137.9670299546,27.593405990896894,110.37362396367826,137.96702995459782,否
1905,B6T0000001740,E1,3,5,4,10,深位,480000.0,480137.9670299546,480165.5604359455,27.593405990896894,137.96702995459782,165.56043594551738,否
1908,B6T0000001740,E1,3,6,4,10,浅位,480000.0,480165.5604359455,480193.15384193644,27.593405990896894,165.56043594551738,193.15384193643695,否
1904,B6T0000001740,E1,3,6,4,10,深位,480000.0,480193.15384193644,480220.74724792736,27.593405990896894,193.15384193643695,220.7472479273565,否
1705,B6T0000001342,E1,3,5,4,8,浅位,486000.0,486122.4150530732,486148.74354800006,26.328494926829542,122.4150530732004,148.74354800005676,否
1698,B6T0000001342,E1,3,5,4,8,深位,486000.0,486148.74354800006,486175.0720429269,26.328494926829542,148.74354800005676,175.07204292691313,否
1706,B6T0000001342,E1,3,6,4,8,浅位,486000.0,486175.0720429269,486201.40053785377,26.328494926829542,175.07204292691313,201.4005378537695,否
1704,B6T0000001342,E1,3,6,4,8,深位,486000.0,486201.40053785377,486227.7290327806,26.328494926829542,201.4005378537695,227.72903278062586,否
2482,B6T0000000267,E4,3,6,43,18,浅位,486360.0,486646.0268232792,486726.13950207236,80.11267879312547,286.026823279215,366.1395020723576,否
2084,B6T0000001673,E1,3,5,6,10,浅位,487860.0,487980.12273901445,488010.15342376806,30.03068475363058,120.1227390144486,150.15342376806075,否
2079,B6T0000001673,E1,3,5,6,10,深位,487860.0,488010.15342376806,488040.1841085217,30.03068475363058,150.15342376806075,180.1841085216729,否
2080,B6T0000001673,E1,3,6,6,10,浅位,487860.0,488040.1841085217,488070.2147932753,30.03068475363058,180.1841085216729,210.21479327528505,否
2218,B6T0000000393,E3,3,5,14,22,浅位,488580.0,488753.8632718636,488800.0529649732,46.18969310960577,173.86327186360722,220.05296497320523,否
697,B6T0000001180,E3,3,5,11,9,深位,518220.0,518220.0,518255.89126617106,35.891266171049594,0.0,35.89126617106376,否
701,B6T0000001180,E3,3,6,11,9,浅位,518220.0,518255.89126617106,518291.7825323421,35.891266171049594,35.89126617106376,71.78253234212752,否
702,B6T0000001180,E3,3,6,11,9,深位,518220.0,518291.7825323421,518327.6737985132,35.891266171049594,71.78253234212752,107.67379851319129,否
2147,B6T0000001327,E1,3,5,2,8,浅位,518640.0,518640.0,518663.00902724563,23.009027245645733,0.0,23.009027245629113,否
2144,B6T0000001327,E1,3,5,2,8,深位,518640.0,518663.00902724563,518686.01805449126,23.009027245645733,23.009027245629113,46.018054491258226,否
2146,B6T0000001327,E1,3,6,2,8,浅位,518640.0,518686.01805449126,518709.0270817369,23.009027245645733,46.018054491258226,69.02708173688734,否
2142,B6T0000001327,E1,3,6,2,8,深位,518640.0,518709.0270817369,518732.0361089825,23.009027245645733,69.02708173688734,92.03610898251645,否
2145,B6T0000001327,E1,3,5,8,1,浅位,518640.0,518732.0361089825,518755.8954853773,23.859376394751425,92.03610898251645,115.89548537728842,否
2143,B6T0000001327,E1,3,6,6,9,浅位,518640.0,518755.8954853773,518785.3113237071,29.415838329800938,115.89548537728842,145.3113237071084,否
1281,B6T0000001854,E1,3,6,7,4,浅位,519120.0,519231.58447594236,519258.26112783485,26.67665189247954,111.5844759423635,138.2611278348486,否
1282,B6T0000001854,E1,3,6,7,4,深位,519120.0,519258.26112783485,519284.93777972733,26.67665189247954,138.2611278348486,164.9377797273337,否
2355,B6T0000000217,E4,3,5,45,1,浅位,519660.0,519660.0,519730.88425668085,70.88425668085044,0.0,70.88425668084528,否
2353,B6T0000000217,E4,3,5,45,1,深位,519660.0,519730.88425668085,519801.7685133617,70.88425668085044,70.88425668084528,141.76851336169057,否
2352,B6T0000000217,E4,3,6,45,1,浅位,519660.0,519801.7685133617,519872.65277004254,70.88425668085044,141.76851336169057,212.65277004253585,否
2351,B6T0000000217,E4,3,6,45,1,深位,519660.0,519872.65277004254,519943.5370267234,70.88425668085044,212.65277004253585,283.53702672338113,否
2350,B6T0000000217,E4,3,5,45,5,浅位,519660.0,519943.5370267234,520019.1045649772,75.56753825385019,283.53702672338113,359.1045649772277,否
2354,B6T0000000217,E4,3,5,45,5,深位,519660.0,520019.1045649772,520094.6721032311,75.56753825385019,359.1045649772277,434.6721032310743,否
616,B6T0000000247,E4,3,5,45,2,浅位,521520.0,521809.81460620696,521882.2682577587,72.4536515517315,289.81460620695725,362.26825775869656,否
615,B6T0000000247,E4,3,5,45,2,深位,521520.0,521882.2682577587,521954.72190931044,72.4536515517315,362.26825775869656,434.7219093104359,否
614,B6T0000000247,E4,3,6,45,2,浅位,521520.0,521954.72190931044,522027.1755608622,72.4536515517315,434.7219093104359,507.1755608621752,否
613,B6T0000000247,E4,3,6,45,2,深位,521520.0,522027.1755608622,522099.6292124139,72.4536515517315,507.1755608621752,579.6292124139145,否
1928,B6T0000001140,E3,3,6,9,12,深位,532200.0,532200.0,532234.5384611887,34.538461188721456,0.0,34.53846118866932,否
1927,B6T0000001140,E3,3,5,15,5,浅位,532200.0,532234.5384611887,532272.6519764541,38.113515265344404,34.53846118866932,72.6519764540717,否
1926,B6T0000001140,E3,3,5,15,6,深位,532200.0,532272.6519764541,532311.57411571,38.92213925595251,72.6519764540717,111.57411570998374,否
1925,B6T0000001140,E3,3,6,15,6,浅位,532200.0,532311.57411571,532350.4962549659,38.92213925595251,111.57411570998374,150.4962549658958,否
1929,B6T0000001140,E3,3,6,15,6,深位,532200.0,532350.4962549659,532389.4183942218,38.92213925595251,150.4962549658958,189.41839422180783,否
2067,B6T0000000389,E3,3,6,17,17,浅位,536220.0,536446.6211474835,536494.3303506224,47.709203138908705,226.62114748347085,274.33035062241834,否
2065,B6T0000000389,E3,3,6,17,17,深位,536220.0,536494.3303506224,536542.0395537614,47.709203138908705,274.33035062241834,322.0395537613658,否
2096,B6T0000000116,E4,3,5,45,11,浅位,548100.0,548566.6112170448,548646.272827714,79.66161066923794,466.61121704475954,546.2728277139831,否
2406,B6T0000000509,E3,3,5,9,10,浅位,549000.0,549000.0,549033.3948941743,33.39489417434322,0.0,33.394894174300134,否
2405,B6T0000000509,E3,3,5,9,10,深位,549000.0,549033.3948941743,549066.7897883486,33.39489417434322,33.394894174300134,66.78978834860027,否
2407,B6T0000000509,E3,3,6,9,10,浅位,549000.0,549066.7897883486,549100.1846825229,33.39489417434322,66.78978834860027,100.1846825229004,否
2408,B6T0000000509,E3,3,6,9,10,深位,549000.0,549100.1846825229,549133.5795766972,33.39489417434322,100.1846825229004,133.57957669720054,否
2409,B6T0000000509,E3,3,5,14,43,浅位,549000.0,549133.5795766972,549186.9565310102,53.37695431305506,133.57957669720054,186.9565310102189,否
3544,B6T0000001161,E3,3,5,9,17,浅位,549540.0,549540.0,549577.0353314215,37.035331421583706,0.0,37.03533142153174,否
3545,B6T0000001161,E3,3,5,9,17,深位,549540.0,549577.0353314215,549614.0706628431,37.035331421583706,37.03533142153174,74.07066284306347,否
884,B6T0000000488,E3,3,5,13,8,深位,555480.0,555480.0,555517.9004720426,37.90047204266949,0.0,37.90047204261646,否
885,B6T0000000488,E3,3,6,13,8,浅位,555480.0,555517.9004720426,555555.8009440852,37.90047204266949,37.90047204261646,75.80094408523291,否
886,B6T0000000488,E3,3,6,13,8,深位,555480.0,555555.8009440852,555593.7014161278,37.90047204266949,75.80094408523291,113.70141612784937,否
1078,B6T0000000178,E4,3,5,47,2,浅位,558720.0,559934.4292276053,560009.9403504215,75.51112281609932,1214.4292276053457,1289.9403504214715,否
1077,B6T0000000178,E4,3,5,47,2,深位,558720.0,560009.9403504215,560085.4514732376,75.51112281609932,1289.9403504214715,1365.4514732375974,否
1075,B6T0000000178,E4,3,6,47,2,浅位,558720.0,560085.4514732376,560160.9625960537,75.51112281609932,1365.4514732375974,1440.9625960537232,否
1080,B6T0000000178,E4,3,6,47,2,深位,558720.0,560160.9625960537,560236.4737188698,75.51112281609932,1440.9625960537232,1516.473718869849,否
2242,B6T0000000094,E4,3,5,47,10,浅位,560100.0,560339.2297849576,560421.3640680907,82.13428313304756,239.2297849575989,321.36406809068285,否
2243,B6T0000000094,E4,3,5,47,10,深位,560100.0,560421.3640680907,560503.4983512238,82.13428313304756,321.36406809068285,403.4983512237668,否
2244,B6T0000000094,E4,3,6,47,10,浅位,560100.0,560503.4983512238,560585.6326343569,82.13428313304756,403.4983512237668,485.63263435685076,否
3249,B6T0000000223,E4,3,6,49,1,深位,564480.0,564480.0,564556.9991992096,76.99919920958607,0.0,76.99919920961838,否
3248,B6T0000000223,E4,3,6,43,13,浅位,564480.0,564556.9991992096,564634.6980389936,77.6988397840496,76.99919920961838,154.69803899363615,否
2695,B6T0000001059,E3,3,5,9,8,浅位,573300.0,573300.0,573332.1299831102,32.129983110275866,0.0,32.129983110236935,否
2693,B6T0000001059,E3,3,5,9,8,深位,573300.0,573332.1299831102,573364.2599662205,32.129983110275866,32.129983110236935,64.25996622047387,否
2692,B6T0000001059,E3,3,6,9,8,浅位,573300.0,573364.2599662205,573396.3899493307,32.129983110275866,64.25996622047387,96.3899493307108,否
2694,B6T0000001059,E3,3,6,9,8,深位,573300.0,573396.3899493307,573428.519932441,32.129983110275866,96.3899493307108,128.51993244094774,否
3698,B6T0000001866,E1,4,8,7,53,浅位,4080.0,4080.0,4127.133001099494,47.13300109949437,0.0,47.13300109949432,否
3699,B6T0000001866,E1,4,8,7,53,深位,4080.0,4127.133001099494,4174.266002198989,47.13300109949437,47.13300109949432,94.26600219898864,否
2722,B6T0000001496,E1,4,7,6,22,浅位,11160.0,11160.0,11195.82057748881,35.82057748880951,0.0,35.82057748881016,否
2720,B6T0000001496,E1,4,7,6,22,深位,11160.0,11195.82057748881,11231.64115497762,35.82057748880951,35.82057748881016,71.64115497762032,否
2723,B6T0000001496,E1,4,8,6,22,浅位,11160.0,11231.64115497762,11267.46173246643,35.82057748880951,71.64115497762032,107.46173246643048,否
2721,B6T0000001496,E1,4,8,6,22,深位,11160.0,11267.46173246643,11303.28230995524,35.82057748880951,107.46173246643048,143.28230995524063,否
3527,B6T0000000844,E3,4,8,32,32,浅位,16500.0,16500.0,16571.86518091957,71.86518091956957,0.0,71.86518091956896,否
3526,B6T0000000844,E3,4,8,32,32,深位,16500.0,16571.86518091957,16643.730361839138,71.86518091956957,71.86518091956896,143.7303618391379,否
590,B6T0000001238,E3,4,7,15,4,浅位,19080.0,19080.0,19117.219088074344,37.219088074344484,0.0,37.219088074343745,否
594,B6T0000001238,E3,4,7,15,4,深位,19080.0,19117.219088074344,19154.438176148687,37.219088074344484,37.219088074343745,74.43817614868749,否
579,B6T0000001238,E3,4,8,15,4,浅位,19080.0,19154.438176148687,19191.65726422303,37.219088074344484,74.43817614868749,111.65726422303123,否
580,B6T0000001238,E3,4,8,15,4,深位,19080.0,19191.65726422303,19228.876352297375,37.219088074344484,111.65726422303123,148.87635229737498,否
3306,B6T0000001385,E1,4,7,3,40,浅位,19740.0,19777.47955545903,19821.32444906233,43.84489360329657,37.47955545903096,81.32444906232922,是
3307,B6T0000001385,E1,4,7,3,40,深位,19740.0,19844.365828372673,19888.21072197597,43.84489360329657,104.3658283726727,148.21072197597096,是
1976,B6T0000001165,E3,4,7,18,15,浅位,20280.0,20624.279452368617,20672.263967118895,47.98451475027655,344.27945236861706,392.2639671188954,否
1975,B6T0000001165,E3,4,7,18,15,深位,20280.0,20672.263967118895,20720.248481869174,47.98451475027655,392.2639671188954,440.2484818691737,否
713,B6T0000000313,E4,4,7,45,3,浅位,19560.0,20947.946627504192,21021.604518095148,73.65789059095431,1387.9466275041923,1461.6045180951478,否
3276,B6T0000000714,E3,4,8,14,42,浅位,21000.0,21021.604518095148,21074.670358122785,53.065840027636206,21.604518095147796,74.67035812278482,否
3277,B6T0000000714,E3,4,8,14,42,深位,21000.0,21074.670358122785,21127.736198150422,53.065840027636206,74.67035812278482,127.73619815042184,否
717,B6T0000000313,E4,4,7,45,3,深位,19560.0,21127.736198150422,21201.394088741377,73.65789059095431,1567.7361981504218,1641.3940887413773,否
704,B6T0000000313,E4,4,8,45,3,浅位,19560.0,21201.394088741377,21275.051979332333,73.65789059095431,1641.3940887413773,1715.0519793323328,否
2995,B6T0000001393,E1,4,7,5,28,浅位,29940.0,29940.0,29976.947712382786,36.947712382784104,0.0,36.94771238278554,否
2996,B6T0000001393,E1,4,7,5,28,深位,29940.0,29976.947712382786,30013.89542476557,36.947712382784104,36.94771238278554,73.89542476557108,否
2997,B6T0000001393,E1,4,8,5,28,浅位,29940.0,30013.89542476557,30050.843137148357,36.947712382784104,73.89542476557108,110.84313714835662,否
1556,B6T0000001735,E1,4,7,7,5,浅位,30420.0,30530.284316333913,30557.85539541739,27.571079083479457,110.28431633391301,137.85539541739126,否
1555,B6T0000001735,E1,4,7,7,5,深位,30420.0,30557.85539541739,30585.42647450087,27.571079083479457,137.85539541739126,165.42647450086952,否
1554,B6T0000001735,E1,4,8,7,5,浅位,30420.0,30585.42647450087,30612.997553584348,27.571079083479457,165.42647450086952,192.99755358434777,否
1565,B6T0000001735,E1,4,8,7,5,深位,30420.0,30612.997553584348,30640.568632667826,27.571079083479457,192.99755358434777,220.56863266782602,否
3275,B6T0000000569,E3,4,8,35,20,浅位,34740.0,34740.0,34811.045421335286,71.04542133528653,0.0,71.04542133528594,否
3274,B6T0000000569,E3,4,8,35,20,深位,34740.0,34811.045421335286,34882.09084267057,71.04542133528653,71.04542133528594,142.09084267057187,否
1717,B6T0000001672,E1,4,7,6,7,浅位,35040.0,35096.147283264814,35124.22092489722,28.073641632410315,56.14728326481418,84.22092489722127,否
1723,B6T0000001672,E1,4,7,6,7,深位,35040.0,35124.22092489722,35152.29456652963,28.073641632410315,84.22092489722127,112.29456652962836,否
1724,B6T0000001672,E1,4,8,6,7,浅位,35040.0,35152.29456652963,35180.368208162035,28.073641632410315,112.29456652962836,140.36820816203544,否
1718,B6T0000001672,E1,4,8,6,7,深位,35040.0,35180.368208162035,35208.44184979444,28.073641632410315,140.36820816203544,168.44184979444253,否
2966,B6T0000000501,E3,4,7,36,11,浅位,36180.0,36315.78069260284,36383.671038904264,67.89034630142183,135.78069260284246,203.6710389042637,否
2367,B6T0000001801,E1,4,7,7,13,浅位,37800.0,37865.51970375609,37898.27955563413,32.759851878046696,65.51970375608653,98.27955563412979,否
2364,B6T0000001801,E1,4,7,7,13,深位,37800.0,37898.27955563413,37931.03940751217,32.759851878046696,98.27955563412979,131.03940751217306,否
2363,B6T0000001801,E1,4,8,7,13,浅位,37800.0,37931.03940751217,37963.799259390216,32.759851878046696,131.03940751217306,163.79925939021632,否
2365,B6T0000001801,E1,4,8,7,13,深位,37800.0,37963.799259390216,37996.55911126826,32.759851878046696,163.79925939021632,196.55911126825958,否
3483,B6T0000000952,E3,4,7,16,47,浅位,41280.0,41280.0,41337.05494752624,57.05494752623688,0.0,57.05494752623781,否
3482,B6T0000000952,E3,4,7,16,47,深位,41280.0,41337.05494752624,41394.109895052476,57.05494752623688,57.05494752623781,114.10989505247562,否
2060,B6T0000000120,E4,4,7,48,7,浅位,43980.0,44320.15305457546,44401.85903021947,81.7059756440112,340.15305457545765,421.8590302194716,否
3496,B6T0000001087,E3,4,8,19,44,浅位,44340.0,44401.85903021947,44461.6604550452,59.801424825729875,61.859030219471606,121.66045504520298,否
3497,B6T0000001087,E3,4,8,19,44,深位,44340.0,44461.6604550452,44521.461879870934,59.801424825729875,121.66045504520298,181.46187987093435,否
2059,B6T0000000120,E4,4,7,48,7,深位,43980.0,44521.461879870934,44603.16785551495,81.7059756440112,541.4618798709344,623.1678555149483,否
2057,B6T0000000120,E4,4,8,48,7,浅位,43980.0,44603.16785551495,44684.87383115896,81.7059756440112,623.1678555149483,704.8738311589623,否
2554,B6T0000001153,E3,4,7,10,31,浅位,51060.0,51060.0,51104.13569678575,44.13569678574859,0.0,44.13569678575004,否
2553,B6T0000001153,E3,4,7,10,31,深位,51060.0,51104.13569678575,51148.2713935715,44.13569678574859,44.13569678575004,88.27139357150008,否
2552,B6T0000001153,E3,4,8,10,31,浅位,51060.0,51148.2713935715,51192.40709035725,44.13569678574859,88.27139357150008,132.40709035725013,否
2551,B6T0000001153,E3,4,8,10,31,深位,51060.0,51192.40709035725,51236.542787143,44.13569678574859,132.40709035725013,176.54278714300017,否
2890,B6T0000001622,E1,4,8,5,26,浅位,51960.0,51960.0,51996.218421913545,36.21842191354503,0.0,36.21842191354517,否
2892,B6T0000001622,E1,4,8,5,26,深位,51960.0,51996.218421913545,52032.43684382709,36.21842191354503,36.21842191354517,72.43684382709034,否
664,B6T0000001698,E1,4,7,8,1,浅位,54180.0,54323.1562583685,54347.01563476325,23.859376394751425,143.15625836850086,167.015634763251,否
665,B6T0000001698,E1,4,7,8,1,深位,54180.0,54347.01563476325,54370.875011158,23.859376394751425,167.015634763251,190.87501115800114,否
663,B6T0000001698,E1,4,8,8,1,浅位,54180.0,54370.875011158,54394.73438755275,23.859376394751425,190.87501115800114,214.7343875527513,否
662,B6T0000001698,E1,4,8,8,1,深位,54180.0,54394.73438755275,54418.5937639475,23.859376394751425,214.7343875527513,238.59376394750143,否
1573,B6T0000001553,E1,4,7,2,8,浅位,54600.0,54746.439005463886,54769.44803270953,23.009027245645733,146.43900546388613,169.4480327095298,否
1566,B6T0000001553,E1,4,7,2,8,深位,54600.0,54769.44803270953,54792.45705995517,23.009027245645733,169.4480327095298,192.45705995517346,否
1576,B6T0000001553,E1,4,8,2,8,浅位,54600.0,54792.45705995517,54815.46608720082,23.009027245645733,192.45705995517346,215.46608720081713,否
1575,B6T0000001553,E1,4,8,2,8,深位,54600.0,54815.46608720082,54838.47511444646,23.009027245645733,215.46608720081713,238.4751144464608,否
2282,B6T0000001811,E1,4,7,2,15,浅位,54840.0,54947.8667946503,54974.83349331287,26.966698662574288,107.86679465029738,134.83349331287172,否
2279,B6T0000001811,E1,4,7,2,15,深位,54840.0,54974.83349331287,55001.800191975446,26.966698662574288,134.83349331287172,161.80019197544607,否
366,B6T0000001440,E1,4,7,5,2,浅位,55740.0,55873.54337243068,55895.800601169125,22.25722873844725,133.54337243067857,155.800601169125,否
371,B6T0000001440,E1,4,7,5,2,深位,55740.0,55895.800601169125,55918.05782990757,22.25722873844725,155.800601169125,178.05782990757143,否
365,B6T0000001440,E1,4,8,5,2,浅位,55740.0,55918.05782990757,55940.31505864602,22.25722873844725,178.05782990757143,200.31505864601786,否
378,B6T0000001440,E1,4,8,5,2,深位,55740.0,55940.31505864602,55962.572287384464,22.25722873844725,200.31505864601786,222.5722873844643,否
445,B6T0000000678,E3,4,7,9,10,浅位,56280.0,56509.791732427824,56543.18662660217,33.39489417434322,229.79173242782417,263.18662660216796,否
446,B6T0000000678,E3,4,7,9,10,深位,56280.0,56543.18662660217,56576.58152077651,33.39489417434322,263.18662660216796,296.58152077651175,否
447,B6T0000000678,E3,4,8,9,10,浅位,56280.0,56576.58152077651,56609.976414950856,33.39489417434322,296.58152077651175,329.97641495085554,否
448,B6T0000000678,E3,4,8,9,10,深位,56280.0,56609.976414950856,56643.3713091252,33.39489417434322,329.97641495085554,363.37130912519933,否
3546,B6T0000001365,E1,4,8,5,49,浅位,85980.0,85980.0,86023.70405194933,43.70405194933447,0.0,43.70405194933119,否
3547,B6T0000001365,E1,4,8,5,49,深位,85980.0,86023.70405194933,86067.40810389866,43.70405194933447,43.70405194933119,87.40810389866238,否
2688,B6T0000001182,E3,4,8,38,4,浅位,85980.0,86067.40810389866,86132.75592760519,65.34782370652842,87.40810389866238,152.75592760519066,否
2690,B6T0000001182,E3,4,8,38,4,深位,85980.0,86132.75592760519,86198.10375131172,65.34782370652842,152.75592760519066,218.10375131171895,否
1947,B6T0000000292,E4,4,7,44,11,浅位,86220.0,86532.53150014824,86610.6643751853,78.13287503705402,312.5315001482377,390.6643751852971,否
1946,B6T0000000292,E4,4,7,44,11,深位,86220.0,86610.6643751853,86688.79725022236,78.13287503705402,390.6643751852971,468.7972502223565,否
1945,B6T0000000292,E4,4,8,44,11,浅位,86220.0,86688.79725022236,86766.93012525942,78.13287503705402,468.7972502223565,546.930125259416,否
1942,B6T0000000292,E4,4,8,44,11,深位,86220.0,86766.93012525942,86845.06300029648,78.13287503705402,546.930125259416,625.0630002964754,否
2745,B6T0000001086,E3,4,7,20,24,浅位,86820.0,86928.6356834606,86982.9535251909,54.31784173029583,108.63568346059765,162.95352519089647,否
2746,B6T0000001086,E3,4,7,20,24,深位,86820.0,86982.9535251909,87037.2713669212,54.31784173029583,162.95352519089647,217.2713669211953,否
3676,B6T0000000818,E3,4,7,27,42,浅位,87060.0,87060.0,87128.96469060236,68.96469060234885,0.0,68.9646906023554,否
3677,B6T0000000818,E3,4,7,27,42,深位,87060.0,87128.96469060236,87197.92938120471,68.96469060234885,68.9646906023554,137.9293812047108,否
1481,B6T0000000631,E3,4,7,26,1,浅位,86520.0,87197.92938120471,87244.81248846027,46.883107255563054,677.9293812047108,724.812488460273,否
1666,B6T0000001355,E1,4,7,1,9,浅位,87240.0,87309.07855376205,87330.07811006991,20.999556307854945,69.07855376205407,90.0781100699096,否
1670,B6T0000001355,E1,4,7,1,9,深位,87240.0,87330.07811006991,87351.07766637777,20.999556307854945,90.0781100699096,111.07766637776513,否
1671,B6T0000001355,E1,4,8,1,9,浅位,87240.0,87351.07766637777,87372.07722268562,20.999556307854945,111.07766637776513,132.07722268562065,否
1672,B6T0000001355,E1,4,8,1,9,深位,87240.0,87372.07722268562,87393.07677899348,20.999556307854945,132.07722268562065,153.07677899347618,否
550,B6T0000001197,E3,4,7,14,5,浅位,87180.0,87506.78244666253,87543.67297342213,36.89052675959728,326.7824466625316,363.67297342212987,否
1836,B6T0000000536,E3,4,7,23,8,浅位,87000.0,87556.92423252462,87607.0660183867,50.14178586208364,556.924232524616,607.0660183867003,否
1837,B6T0000000536,E3,4,7,23,8,深位,87000.0,87607.0660183867,87657.20780424878,50.14178586208364,607.0660183867003,657.2078042487847,否
1839,B6T0000000536,E3,4,8,23,8,浅位,87000.0,87657.20780424878,87707.34959011087,50.14178586208364,657.2078042487847,707.349590110869,否
1840,B6T0000000536,E3,4,8,23,8,深位,87000.0,87707.34959011087,87757.49137597295,50.14178586208364,707.349590110869,757.4913759729534,否
3101,B6T0000000457,E3,4,7,32,18,浅位,87360.0,87757.49137597295,87823.99830763965,66.50693166668867,397.4913759729534,463.99830763964565,否
2754,B6T0000000327,E3,4,7,25,19,浅位,87960.0,87960.0,88018.38649773074,58.38649773074461,0.0,58.38649773073848,否
2753,B6T0000000327,E3,4,7,25,19,深位,87960.0,88018.38649773074,88076.77299546148,58.38649773074461,58.38649773073848,116.77299546147697,否
2752,B6T0000000327,E3,4,8,25,19,浅位,87960.0,88076.77299546148,88135.15949319222,58.38649773074461,116.77299546147697,175.15949319221545,否
2755,B6T0000000327,E3,4,8,25,19,深位,87960.0,88135.15949319222,88193.54599092295,58.38649773074461,175.15949319221545,233.54599092295393,否
3286,B6T0000000783,E3,4,7,19,37,浅位,88260.0,88260.0,88317.59929234901,57.59929234901734,0.0,57.5992923490121,否
3287,B6T0000000783,E3,4,7,19,37,深位,88260.0,88317.59929234901,88375.19858469802,57.59929234901734,57.5992923490121,115.1985846980242,否
125,B6T0000000154,E4,4,7,44,1,浅位,87960.0,88375.19858469802,88444.55410574669,69.35552104866652,415.1985846980242,484.55410574669077,否
121,B6T0000000154,E4,4,7,44,1,深位,87960.0,88444.55410574669,88513.90962679536,69.35552104866652,484.55410574669077,553.9096267953573,否
114,B6T0000000154,E4,4,8,44,1,浅位,87960.0,88513.90962679536,88583.26514784402,69.35552104866652,553.9096267953573,623.2651478440239,否
115,B6T0000000154,E4,4,8,44,1,深位,87960.0,88583.26514784402,88652.62066889269,69.35552104866652,623.2651478440239,692.6206688926904,否
1375,B6T0000000104,E4,4,7,46,5,浅位,86820.0,88846.6317218649,88923.72799575095,77.09627388603408,2026.6317218649056,2103.7279957509454,否
1376,B6T0000000104,E4,4,7,46,5,深位,86820.0,88923.72799575095,89000.82426963699,77.09627388603408,2103.7279957509454,2180.8242696369853,否
3542,B6T0000000587,E3,4,7,38,27,浅位,89220.0,89220.0,89297.45757981885,77.45757981883982,0.0,77.45757981884526,否
