入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0263,B6T0000000777,E3,4,8,15,4,深位,19680.0,19821.32444906233,19844.365828372673,164.3658283726727,是
IN0263,B6T0000000777,E3,4,8,24,2,深位,19680.0,19888.21072197597,19916.287424962786,236.28742496278574,否
IN0263,B6T0000000777,E3,4,7,21,12,深位,19680.0,19934.21724709092,19964.324760666022,284.3247606660225,否
IN0564,B6T0000001672,E1,4,7,1,21,深位,39840.0,39840.0,39857.16515138991,17.165151389912353,否
IN0564,B6T0000001672,E1,4,7,7,5,浅位,39840.0,39866.99570516453,39884.67894367046,44.67894367045665,否
IN0564,B6T0000001672,E1,4,7,7,5,深位,39840.0,39894.56678424801,39912.250022753935,72.2500227539349,否
IN0564,B6T0000001672,E1,4,8,7,5,浅位,39840.0,39922.13786333149,39939.82110183741,99.82110183741315,否
IN0564,B6T0000001672,E1,4,8,7,5,深位,39840.0,39949.70894241497,39967.39218092089,127.3921809208914,否
IN0564,B6T0000001672,E1,4,7,6,7,浅位,39840.0,39977.280021498445,39995.20477370128,155.20477370128356,否
IN0564,B6T0000001672,E1,4,7,6,7,深位,39840.0,40005.35366313085,40023.27841533369,183.27841533369065,否
IN0564,B6T0000001672,E1,4,8,6,7,浅位,39840.0,40033.42730476326,40051.3520569661,211.35205696609773,否
IN0564,B6T0000001672,E1,4,8,6,7,深位,39840.0,40061.50094639567,40079.425698598505,239.42569859850482,否
IN0564,B6T0000001672,E1,4,7,2,18,深位,39840.0,40089.574588028074,40107.52397101745,267.5239710174501,否
IN0564,B6T0000001672,E1,4,8,7,6,深位,39840.0,40117.9418645266,40136.05194656309,296.0519465630932,否
IN0564,B6T0000001672,E1,4,8,2,24,深位,39840.0,40146.32156760069,40165.583628186956,325.58362818695605,否
IN0570,B6T0000001694,E1,4,8,6,12,深位,39840.0,40177.17561623178,40196.73706904277,356.7370690427706,否
IN0570,B6T0000001694,E1,4,7,2,26,深位,39840.0,40208.349867999794,40228.012008642116,388.0120086421157,否
IN0570,B6T0000001694,E1,4,8,3,23,深位,39840.0,40239.961839167656,40260.02563816928,420.0256381692816,否
IN0101,B6T0000000285,E4,4,7,45,3,浅位,45840.0,45840.0,45883.626170580654,43.62617058065371,否
IN0101,B6T0000000285,E4,4,7,45,3,深位,45840.0,45913.657890590956,45957.28406117161,117.28406117160921,否
IN0101,B6T0000000285,E4,4,8,45,3,浅位,45840.0,45987.31578118191,46030.941951762565,190.9419517625647,否
IN0086,B6T0000000234,E4,4,8,46,9,深位,45960.0,46060.97367177287,46107.9978097039,147.99780970389838,否
IN0086,B6T0000000234,E4,4,7,43,21,深位,45960.0,46140.9643728499,46188.56745527429,228.56745527429302,否
IN0420,B6T0000001285,E3,4,7,10,31,浅位,51240.0,51240.0,51266.51636024531,26.516360245310352,否
IN0420,B6T0000001285,E3,4,7,10,31,深位,51240.0,51284.13569678575,51310.65205703106,70.6520570310604,否
IN0420,B6T0000001285,E3,4,8,10,31,浅位,51240.0,51328.2713935715,51354.78775381681,114.78775381681044,否
IN0144,B6T0000000432,E3,4,8,10,31,深位,55200.0,55200.0,55226.51636024531,26.516360245310352,否
IN0144,B6T0000000432,E3,4,7,18,15,浅位,55200.0,55244.13569678575,55272.99200830575,72.99200830575137,否
IN0144,B6T0000000432,E3,4,7,18,15,深位,55200.0,55292.12021153603,55320.97652305603,120.97652305602969,否
IN0144,B6T0000000432,E3,4,7,23,10,深位,55200.0,55340.10472628631,55370.9879022963,170.98790229629958,否
IN0144,B6T0000000432,E3,4,7,9,63,深位,55200.0,55391.511423212454,55422.70322632582,222.70322632582247,否
IN0562,B6T0000001666,E1,4,7,5,2,浅位,59220.0,59220.0,59234.82842712475,14.828427124746668,否
IN0562,B6T0000001666,E1,4,7,5,2,深位,59220.0,59242.25722873845,59257.08565586319,37.0856558631931,否
IN0562,B6T0000001666,E1,4,8,5,2,浅位,59220.0,59264.51445747689,59279.34288460164,59.342884601639525,否
IN0444,B6T0000001346,E1,4,8,5,2,深位,59400.0,59400.0,59414.82842712475,14.828427124746668,否
IN0444,B6T0000001346,E1,4,7,2,8,浅位,59400.0,59422.25722873845,59437.378184603076,37.37818460307608,否
IN0164,B6T0000000481,E3,4,7,9,10,浅位,59400.0,59445.26625598409,59466.07609267867,66.07609267866792,否
IN0164,B6T0000000481,E3,4,7,9,10,深位,59400.0,59478.661150158434,59499.47098685301,99.47098685301171,否
IN0164,B6T0000000481,E3,4,8,9,10,浅位,59400.0,59512.05604433278,59532.865881027355,132.8658810273555,否
IN0164,B6T0000000481,E3,4,8,9,10,深位,59400.0,59545.45093850712,59566.2607752017,166.2607752016993,否
IN0164,B6T0000000481,E3,4,7,9,64,浅位,59400.0,59578.845832681465,59610.21154883831,210.21154883831332,否
IN0164,B6T0000000481,E3,4,7,9,64,深位,59400.0,59631.67308540192,59663.03880155877,263.03880155876686,否
IN0477,B6T0000001437,E1,4,7,2,8,深位,83160.0,83160.0,83175.12095586464,15.120955864636926,否
IN0477,B6T0000001437,E1,4,8,2,8,浅位,83160.0,83183.00902724564,83198.12998311028,38.12998311028059,否
IN0477,B6T0000001437,E1,4,8,2,8,深位,83160.0,83206.01805449129,83221.13901035592,61.139010355924256,否
IN0477,B6T0000001437,E1,4,7,8,1,浅位,83160.0,83229.02708173693,83244.77304842934,84.77304842934245,否
IN0477,B6T0000001437,E1,4,7,8,1,深位,83160.0,83252.88645813169,83268.6324248241,108.63242482409987,否
IN0477,B6T0000001437,E1,4,8,8,1,浅位,83160.0,83276.74583452645,83292.49180121886,132.4918012188573,否
IN0319,B6T0000000958,E3,4,8,9,64,浅位,83340.0,83340.0,83371.36571615684,31.36571615684079,否
IN0319,B6T0000000958,E3,4,8,9,64,深位,83340.0,83392.82725272045,83424.1929688773,84.19296887729433,否
IN0178,B6T0000000511,E3,4,7,14,42,深位,83640.0,83640.0,83671.40607196401,31.406071964011062,否
IN0178,B6T0000000511,E3,4,8,14,42,浅位,83640.0,83693.06584002763,83724.47191199164,84.47191199164081,否
IN0178,B6T0000000511,E3,4,8,14,42,深位,83640.0,83746.13168005526,83777.53775201927,137.53775201927056,否
IN0178,B6T0000000511,E3,4,7,9,65,浅位,83640.0,83799.19752008289,83830.73714928322,190.73714928321715,否
IN0533,B6T0000001583,E1,4,8,8,1,深位,84060.0,84060.0,84075.74596669241,15.745966692411457,否
IN0533,B6T0000001583,E1,4,7,2,15,浅位,84060.0,84083.85937639476,84101.06944470231,41.06944470231247,否
IN0533,B6T0000001583,E1,4,7,2,15,深位,84060.0,84110.82607505732,84128.03614336488,68.03614336487954,否
IN0245,B6T0000000719,E3,4,7,17,1,浅位,91260.0,91260.0,91282.42068965518,22.42068965517683,否
IN0245,B6T0000000719,E3,4,7,14,5,浅位,91260.0,91295.87621070383,91318.70007079677,58.70007079676725,否
IN0245,B6T0000000719,E3,4,7,26,1,浅位,91260.0,91332.76673746343,91361.39432367033,101.39432367033442,否
IN0245,B6T0000000719,E3,4,7,23,8,浅位,91260.0,91379.649844719,91409.86531965814,149.86531965814356,否
IN0245,B6T0000000719,E3,4,7,23,8,深位,91260.0,91429.79163058108,91460.00710552023,200.00710552022792,否
IN0245,B6T0000000719,E3,4,8,23,8,浅位,91260.0,91479.93341644316,91510.14889138231,250.14889138231229,否
IN0482,B6T0000001460,E1,4,7,1,9,浅位,91800.0,91800.0,91814.0,14.0,否
IN0482,B6T0000001460,E1,4,7,1,9,深位,91800.0,91820.99955630786,91834.99955630786,34.99955630785553,否
IN0482,B6T0000001460,E1,4,8,1,9,浅位,91800.0,91841.99911261571,91855.99911261571,55.999112615711056,否
IN0482,B6T0000001460,E1,4,8,1,9,深位,91800.0,91862.99866892357,91876.99866892357,76.99866892356658,否
IN0286,B6T0000000861,E3,4,8,14,2,深位,95580.0,95580.0,95601.18015126268,21.180151262684376,否
IN0286,B6T0000000861,E3,4,8,17,2,深位,95580.0,95613.77664005748,95637.02575683739,57.02575683739269,否
IN0286,B6T0000000861,E3,4,8,19,5,深位,95580.0,95651.22224563219,95677.4943815872,97.49438158719568,否
IN0286,B6T0000000861,E3,4,7,21,10,浅位,95580.0,95694.22771492052,95723.73158058568,143.73158058567788,否
IN0062,B6T0000000167,E4,4,7,44,1,浅位,105960.0,105960.0,106001.3,41.30000000000291,否
IN0062,B6T0000000167,E4,4,7,44,1,深位,105960.0,106029.35552104867,106070.65552104867,110.65552104866947,否
IN0062,B6T0000000167,E4,4,8,44,1,浅位,105960.0,106098.71104209733,106140.01104209734,180.01104209733603,否
IN0483,B6T0000001463,E1,4,7,7,13,浅位,106920.0,106920.0,106940.42220510186,20.422205101858708,否
IN0483,B6T0000001463,E1,4,7,7,13,深位,106920.0,106952.75985187804,106973.1820569799,53.18205697990197,否
IN0483,B6T0000001463,E1,4,8,7,13,浅位,106920.0,106985.51970375609,107005.94190885795,85.94190885794524,否
IN0483,B6T0000001463,E1,4,8,7,13,深位,106920.0,107018.27955563413,107038.70176073599,118.7017607359885,否
IN0483,B6T0000001463,E1,4,8,6,16,深位,106920.0,107051.03940751217,107071.67265709289,151.67265709288768,否
IN0493,B6T0000001481,E1,4,8,7,14,深位,108180.0,108180.0,108200.69441732447,20.694417324470123,否
IN0493,B6T0000001481,E1,4,8,2,33,深位,108180.0,108213.2755381143,108234.22876502252,54.22876502251893,否
IN0493,B6T0000001481,E1,4,7,1,42,深位,108180.0,108247.3333782102,108268.38772603628,88.38772603627876,否
IN0041,B6T0000000119,E4,4,8,44,1,深位,108420.0,108420.0,108461.3,41.30000000000291,否
IN0041,B6T0000000119,E4,4,7,46,5,浅位,108420.0,108489.35552104867,108534.8517949347,114.85179493470059,否
IN0041,B6T0000000119,E4,4,7,46,5,深位,108420.0,108566.4517949347,108611.94806882074,191.94806882074045,否
IN0557,B6T0000001656,E1,4,8,6,18,深位,110340.0,110340.0,110361.11853095495,21.118530954947346,否
IN0557,B6T0000001656,E1,4,8,4,26,深位,110340.0,110374.12402294244,110395.61356459175,55.61356459175295,否
IN0557,B6T0000001656,E1,4,8,1,46,深位,110340.0,110409.05546179149,110430.80546179149,90.8054617914895,否
IN0557,B6T0000001656,E1,4,8,1,47,深位,110340.0,110444.57178828667,110466.49570133015,126.4957013301464,否
IN0505,B6T0000001518,E1,4,7,2,2,浅位,118560.0,118570.60311197105,118582.89564071094,22.895640710936277,否
IN0505,B6T0000001518,E1,4,7,2,2,深位,118560.0,118588.25388996382,118600.5464187037,40.5464187036996,否
IN0112,B6T0000000323,E3,4,7,12,14,浅位,121620.0,121620.0,121644.43776592365,24.43776592364884,否
IN0112,B6T0000000323,E3,4,7,12,14,深位,121620.0,121660.07531804593,121684.51308396958,64.51308396957756,否
IN0602,B6T0000001782,E1,4,8,2,2,浅位,121860.0,121860.0,121872.29252873988,12.292528739882982,否
IN0602,B6T0000001782,E1,4,8,2,2,深位,121860.0,121877.65077799276,121889.94330673265,29.943306732646306,否
IN0602,B6T0000001782,E1,4,7,6,22,浅位,121860.0,121895.30155598553,121917.31563708588,57.315637085877825,否
IN0602,B6T0000001782,E1,4,7,6,22,深位,121860.0,121931.12213347433,121953.13621457468,93.13621457468253,否
IN0009,B6T0000000016,E4,4,7,44,11,浅位,127440.0,127440.0,127485.93324958072,45.93324958071753,否
IN0009,B6T0000000016,E4,4,7,44,11,深位,127440.0,127518.13287503706,127564.06612461778,124.06612461777695,否
IN0009,B6T0000000016,E4,4,8,44,11,浅位,127440.0,127596.26575007412,127642.19899965484,202.19899965483637,否
IN0307,B6T0000000929,E3,4,7,9,4,浅位,130740.0,130785.0400126873,130803.52529406153,63.525294061531895,否
IN0307,B6T0000000929,E3,4,8,12,14,浅位,130740.0,130814.0312060558,130838.46897197946,98.46897197945509,否
IN0035,B6T0000000104,E4,4,8,44,11,深位,131760.0,131760.0,131805.9332495807,45.93324958070298,否
IN0035,B6T0000000104,E4,4,7,48,7,浅位,131760.0,131838.13287503706,131886.17265352127,126.1726535212656,否
IN0035,B6T0000000104,E4,4,7,48,7,深位,131760.0,131919.83885068106,131967.87862916527,207.878629165265,否
IN0035,B6T0000000104,E4,4,8,48,7,浅位,131760.0,132001.54482632506,132049.58460480926,289.5846048092644,否
IN0035,B6T0000000104,E4,4,8,45,19,深位,131760.0,132083.25080196906,132132.13066882166,372.1306688216573,否
IN0035,B6T0000000104,E4,4,7,44,27,深位,131760.0,132166.86143763084,132216.55374247624,456.5537424762442,否
IN0035,B6T0000000104,E4,4,7,47,26,深位,131760.0,132252.11556917382,132304.19981509756,544.199815097556,否
IN0035,B6T0000000104,E4,4,7,43,49,浅位,131760.0,132341.58788516503,132394.29755532995,634.2975553299475,是
IN0035,B6T0000000104,E4,4,7,43,49,深位,131760.0,132447.98283670418,132500.6925068691,740.6925068690907,是
IN0035,B6T0000000104,E4,4,8,43,49,浅位,131760.0,132554.37778824332,132607.08745840823,847.0874584082339,是
IN0035,B6T0000000104,E4,4,8,43,49,深位,131760.0,132660.77273978246,132713.48240994738,953.4824099473772,否
IN0035,B6T0000000104,E4,4,7,43,50,浅位,131760.0,132751.6157432807,132804.4993264891,1044.499326489109,否
IN0035,B6T0000000104,E4,4,7,43,50,深位,131760.0,132842.76599315577,132895.64957636417,1135.6495763641724,否
IN0035,B6T0000000104,E4,4,8,43,50,浅位,131760.0,132933.91624303084,132986.79982623924,1226.7998262392357,否
IN0035,B6T0000000104,E4,4,8,43,50,深位,131760.0,133025.0664929059,133077.9500761143,1317.950076114299,否
IN0035,B6T0000000104,E4,4,7,43,51,浅位,131760.0,133116.21674278096,133169.27423903285,1409.2742390328494,否
IN0035,B6T0000000104,E4,4,7,43,51,深位,131760.0,133207.67423903284,133260.73173528473,1500.7317352847313,否
IN0349,B6T0000001083,E3,4,7,9,4,深位,133440.0,133440.0,133458.48528137425,18.48528137424728,否
IN0349,B6T0000001083,E3,4,8,9,4,浅位,133440.0,133468.9911933685,133487.47647474275,47.47647474275436,否
IN0349,B6T0000001083,E3,4,8,9,4,深位,133440.0,133497.982386737,133516.46766811126,76.46766811126145,否
IN0349,B6T0000001083,E3,4,7,21,2,浅位,133440.0,133526.97358010552,133552.9813175751,112.98131757508963,否
IN0349,B6T0000001083,E3,4,7,21,2,深位,133440.0,133569.31113970323,133595.3188771728,155.31887717280188,否
IN0349,B6T0000001083,E3,4,8,21,2,浅位,133440.0,133611.64869930095,133637.6564367705,197.65643677051412,否
IN0349,B6T0000001083,E3,4,7,24,2,浅位,133440.0,133653.98625889866,133682.06296188547,242.06296188547276,否
IN0349,B6T0000001083,E3,4,7,24,2,深位,133440.0,133699.9927840136,133728.0694870004,288.0694870004081,否
IN0349,B6T0000001083,E3,4,7,21,10,深位,133440.0,133745.99930912853,133775.5031747937,335.5031747937028,否
IN0349,B6T0000001083,E3,4,8,21,10,浅位,133440.0,133794.9600290432,133824.46389470837,384.4638947083731,否
IN0349,B6T0000001083,E3,4,7,11,46,浅位,133440.0,133843.92074895787,133873.86878798506,433.8687879850622,是
IN0349,B6T0000001083,E3,4,7,11,46,深位,133440.0,133937.5502482124,133967.4982872396,527.4982872396067,是
IN0349,B6T0000001083,E3,4,8,23,8,深位,133440.0,134031.17974746696,134061.3952224061,621.3952224061068,否
IN0232,B6T0000000678,E3,4,8,9,63,浅位,169680.0,169680.0,169711.19180311338,31.191803113382775,否
IN0232,B6T0000000678,E3,4,8,9,63,深位,169680.0,169732.52000634364,169763.71180945702,83.71180945701781,否
IN0232,B6T0000000678,E3,4,7,9,65,深位,169680.0,169785.04001268727,169816.5796418876,136.57964188759797,否
IN0232,B6T0000000678,E3,4,8,9,65,浅位,169680.0,169838.17451178454,169869.71414098487,189.71414098487003,否
IN0232,B6T0000000678,E3,4,8,9,65,深位,169680.0,169891.3090108818,169922.84864008214,242.84864008214208,否
IN0232,B6T0000000678,E3,4,7,21,18,浅位,169680.0,169944.4435099791,169976.10810169816,296.1081016981625,否
IN0232,B6T0000000678,E3,4,7,9,66,浅位,169680.0,169997.49756808256,170029.21111032637,349.2111103263742,否
IN0232,B6T0000000678,E3,4,7,9,66,深位,169680.0,170050.93931355665,170082.65285580046,402.65285580046475,否
IN0232,B6T0000000678,E3,4,8,9,66,浅位,169680.0,170104.38105903074,170136.09460127456,456.0946012745553,否
IN0232,B6T0000000678,E3,4,8,9,66,深位,169680.0,170157.82280450483,170189.53634674865,509.5363467486459,否
IN0232,B6T0000000678,E3,4,7,10,61,深位,169680.0,170211.26454997892,170243.00407715075,563.0040771507483,否
IN0232,B6T0000000678,E3,4,7,9,67,浅位,169680.0,170264.79682734612,170296.6842826334,616.6842826333886,否
IN0232,B6T0000000678,E3,4,7,9,67,深位,169680.0,170318.545819197,170350.43327448427,670.4332744842686,否
IN0232,B6T0000000678,E3,4,8,9,67,浅位,169680.0,170372.29481104788,170404.18226633515,724.1822663351486,否
IN0232,B6T0000000678,E3,4,8,9,67,深位,169680.0,170426.04380289876,170457.93125818603,777.9312581860286,否
IN0232,B6T0000000678,E3,4,7,11,58,深位,169680.0,170479.79279474964,170511.82779029856,831.8277902985574,否
IN0232,B6T0000000678,E3,4,7,9,68,浅位,169680.0,170533.88778762976,170565.94915596052,885.9491559605231,否
IN0232,B6T0000000678,E3,4,7,9,68,深位,169680.0,170587.94402585746,170620.00539418822,940.0053941882215,否
IN0662,B6T0000001988,E1,4,7,6,9,浅位,170640.0,170642.00026408516,170660.63351366587,20.63351366587449,否
IN0662,B6T0000001988,E1,4,7,6,9,深位,170640.0,170671.41610241495,170690.04935199567,50.04935199566535,否
IN0662,B6T0000001988,E1,4,8,6,22,浅位,170640.0,170700.83194074474,170722.8460218451,82.84602184509276,否
IN0662,B6T0000001988,E1,4,8,6,22,深位,170640.0,170736.65251823355,170758.6665993339,118.66659933389747,否
IN0490,B6T0000001476,E1,4,7,5,26,深位,170700.0,170772.47309572235,170794.67113474954,94.67113474954385,否
IN0490,B6T0000001476,E1,4,8,5,26,浅位,170700.0,170808.6915176359,170830.88955666308,130.88955666308175,否
IN0490,B6T0000001476,E1,4,8,5,26,深位,170700.0,170844.90993954943,170867.10797857662,167.10797857661964,否
IN0490,B6T0000001476,E1,4,8,4,31,深位,170700.0,170881.12836146296,170903.55539281075,203.5553928107547,否
IN0490,B6T0000001476,E1,4,7,8,19,浅位,170700.0,170917.8358062881,170940.2995708676,240.29957086758805,否
IN0490,B6T0000001476,E1,4,7,5,28,浅位,170700.0,170954.42156166377,170977.00456690803,277.0045669080282,否
IN0490,B6T0000001476,E1,4,7,5,28,深位,170700.0,170991.36927404656,171013.95227929082,313.95227929082466,否
IN0490,B6T0000001476,E1,4,8,5,28,浅位,170700.0,171028.31698642936,171050.89999167362,350.8999916736211,否
IN0490,B6T0000001476,E1,4,8,4,33,深位,170700.0,171065.26469881216,171088.04532672736,388.04532672735513,否
IN0232,B6T0000000678,E3,4,8,9,68,浅位,169680.0,171102.64200658925,171134.70337492,1454.7033749200054,否
IN0232,B6T0000000678,E3,4,8,9,68,深位,169680.0,171156.69824481694,171188.7596131477,1508.759613147704,否
IN0232,B6T0000000678,E3,4,7,10,63,浅位,169680.0,171210.75448304464,171242.8418363034,1562.8418363034143,否
IN0232,B6T0000000678,E3,4,7,10,63,深位,169680.0,171264.90125316547,171296.98860642425,1616.9886064242455,否
IN0232,B6T0000000678,E3,4,8,10,63,浅位,169680.0,171319.0480232863,171351.13537654508,1671.1353765450767,否
IN0232,B6T0000000678,E3,4,8,10,63,深位,169680.0,171373.19479340714,171405.2821466659,1725.282146665908,否
IN0232,B6T0000000678,E3,4,7,10,64,浅位,169680.0,171427.34156352797,171459.60282983023,1779.6028298302263,否
IN0232,B6T0000000678,E3,4,7,10,64,深位,169680.0,171481.79558002562,171514.05684632788,1834.056846327876,否
IN0232,B6T0000000678,E3,4,8,10,64,浅位,169680.0,171536.24959652327,171568.51086282553,1888.5108628255257,否
IN0232,B6T0000000678,E3,4,8,10,64,深位,169680.0,171590.70361302092,171622.96487932318,1942.9648793231754,否
IN0232,B6T0000000678,E3,4,7,20,24,浅位,169680.0,171645.15762951857,171677.4452436621,1997.4452436621068,否
IN0232,B6T0000000678,E3,4,7,20,24,深位,169680.0,171699.47547124885,171731.7630853924,2051.763085392391,否
IN0588,B6T0000001748,E1,4,8,3,38,深位,171720.0,171753.79331297913,171776.6241445863,56.624144586297916,否
IN0588,B6T0000001748,E1,4,8,2,44,深位,171720.0,171791.30286730468,171814.16914283286,94.16914283286314,否
IN0588,B6T0000001748,E1,4,8,4,34,深位,171720.0,171828.86348753696,171851.81803363736,131.81803363736253,否
IN0588,B6T0000001748,E1,4,7,3,40,浅位,171720.0,171866.5692512846,171889.74790897875,169.7479089787521,否
IN0588,B6T0000001748,E1,4,7,3,40,深位,171720.0,171904.71310119444,171927.89175888858,207.89175888858153,否
IN0588,B6T0000001748,E1,4,7,6,28,深位,171720.0,171942.85695110427,171966.07320592925,246.07320592924953,否
IN0588,B6T0000001748,E1,4,7,4,37,深位,171720.0,171980.9549591853,172004.43124441613,284.43124441613327,否
IN0232,B6T0000000678,E3,4,7,10,65,浅位,169680.0,172019.63291462205,172052.0680939678,2372.0680939677986,否
IN0232,B6T0000000678,E3,4,7,10,65,深位,169680.0,172074.3941774965,172106.82935684224,2426.8293568422378,否
IN0232,B6T0000000678,E3,4,8,10,65,浅位,169680.0,172129.15544037093,172161.59061971668,2481.590619716677,否
IN0232,B6T0000000678,E3,4,8,10,65,深位,169680.0,172183.91670324537,172216.35188259112,2536.351882591116,否
IN0232,B6T0000000678,E3,4,7,11,61,浅位,169680.0,172238.6779661198,172271.23470079916,2591.234700799163,否
IN0232,B6T0000000678,E3,4,7,11,61,深位,169680.0,172293.69469813036,172326.25143280972,2646.251432809717,否
IN0232,B6T0000000678,E3,4,8,11,61,浅位,169680.0,172348.71143014092,172381.26816482027,2701.2681648202706,否
IN0232,B6T0000000678,E3,4,8,11,61,深位,169680.0,172403.72816215147,172436.28489683082,2756.2848968308244,否
IN0232,B6T0000000678,E3,4,7,10,66,浅位,169680.0,172458.74489416202,172491.35398655123,2811.3539865512284,否
IN0232,B6T0000000678,E3,4,7,10,66,深位,169680.0,172513.81340341328,172546.4224958025,2866.422495802486,否
IN0232,B6T0000000678,E3,4,8,10,66,浅位,169680.0,172568.88191266454,172601.49100505374,2921.4910050537437,否
IN0232,B6T0000000678,E3,4,8,10,66,深位,169680.0,172623.9504219158,172656.559514305,2976.5595143050014,是
IN0232,B6T0000000678,E3,4,7,11,62,浅位,169680.0,172740.95815899436,172773.6888067172,3093.6888067171967,是
IN0232,B6T0000000678,E3,4,7,11,62,深位,169680.0,172856.9112076733,172889.64185539616,3209.6418553961557,否
IN0232,B6T0000000678,E3,4,8,11,62,浅位,169680.0,172912.2351860607,172944.96583378353,3264.965833783528,否
IN0232,B6T0000000678,E3,4,8,11,62,深位,169680.0,172967.55916444806,173000.2898121709,3320.2898121709004,否
IN0232,B6T0000000678,E3,4,7,10,67,浅位,169680.0,173022.88314283543,173055.66614826812,3375.666148268123,否
IN0359,B6T0000001104,E3,4,7,10,67,深位,169680.0,173078.2588984635,173111.0419038962,3431.041903896199,否
IN0359,B6T0000001104,E3,4,8,10,67,浅位,169680.0,173133.63465409158,173166.41765952428,3486.417659524275,否
IN0359,B6T0000001104,E3,4,8,10,67,深位,169680.0,173189.01040971966,173221.79341515235,3541.7934151523514,是
IN0359,B6T0000001104,E3,4,8,10,31,深位,169680.0,173259.04290168965,173285.55926193495,3605.559261934948,是
IN0359,B6T0000001104,E3,4,7,18,15,浅位,169680.0,173330.80859529,173359.66490681,3679.6649068100087,是
IN0359,B6T0000001104,E3,4,7,11,63,浅位,169680.0,173426.24376252355,173459.14832328988,3779.1483232898754,是
IN0359,B6T0000001104,E3,4,7,11,63,深位,169680.0,173539.59735687528,173572.5019176416,3892.50191764161,是
IN0359,B6T0000001104,E3,4,8,11,63,浅位,169680.0,173652.95095122702,173685.85551199334,4005.8555119933444,否
IN0359,B6T0000001104,E3,4,8,11,63,深位,169680.0,173708.5821759912,173741.48673675754,4061.4867367575353,否
IN0359,B6T0000001104,E3,4,7,10,68,浅位,169680.0,173764.2134007554,173797.17031923158,4117.170319231576,否
IN0359,B6T0000001104,E3,4,7,10,68,深位,169680.0,173819.8964027603,173852.85332123647,4172.853321236471,否
IN0359,B6T0000001104,E3,4,8,10,68,浅位,169680.0,173875.5794047652,173908.53632324137,4228.536323241366,否
IN0359,B6T0000001104,E3,4,8,10,68,深位,169680.0,173931.26240677008,173964.21932524626,4284.21932524626,否
IN0359,B6T0000001104,E3,4,7,11,64,浅位,169680.0,173986.94540877498,174020.02388258476,4340.023882584763,否
IN0359,B6T0000001104,E3,4,7,11,64,深位,169680.0,174042.88387991596,174075.96235372574,4395.962353725743,否
IN0359,B6T0000001104,E3,4,8,11,64,浅位,169680.0,174098.82235105694,174131.90082486672,4451.900824866723,否
IN0359,B6T0000001104,E3,4,8,11,64,深位,169680.0,174154.76082219792,174187.8392960077,4507.8392960077035,否
IN0359,B6T0000001104,E3,4,7,12,60,浅位,169680.0,174210.6992933389,174243.8385270977,4563.838527097687,否
IN0359,B6T0000001104,E3,4,7,12,60,深位,169680.0,174266.7827990077,174299.92203276648,4619.922032766481,否
IN0359,B6T0000001104,E3,4,8,12,60,浅位,169680.0,174322.86630467649,174356.00553843527,4676.0055384352745,否
IN0359,B6T0000001104,E3,4,8,12,60,深位,169680.0,174378.94981034528,174412.08904410407,4732.089044104068,否
IN0359,B6T0000001104,E3,4,7,11,65,浅位,169680.0,174435.03331601407,174468.28570286735,4788.285702867346,否
IN0359,B6T0000001104,E3,4,7,11,65,深位,169680.0,174491.27903353187,174524.53142038514,4844.531420385145,是
IN0359,B6T0000001104,E3,4,7,15,5,浅位,169680.0,174568.57690829792,174592.09042356326,4912.090423563262,是
IN0359,B6T0000001104,E3,4,7,15,5,深位,169680.0,174615.6039388286,174639.11745409394,4959.117454093939,是
IN0359,B6T0000001104,E3,4,8,15,5,浅位,169680.0,174662.63096935928,174686.14448462462,5006.144484624616,是
IN0359,B6T0000001104,E3,4,8,15,5,深位,169680.0,174709.65799988995,174733.1715151553,5053.171515155293,否
IN0359,B6T0000001104,E3,4,8,11,65,浅位,169680.0,174747.7715151553,174781.02390200857,5101.023902008572,否
IN0359,B6T0000001104,E3,4,8,11,65,深位,169680.0,174804.0172326731,174837.26961952637,5157.269619526371,否
IN0359,B6T0000001104,E3,4,7,12,61,浅位,169680.0,174860.2629501909,174893.57609699317,5213.5760969931725,否
IN0359,B6T0000001104,E3,4,7,12,61,深位,169680.0,174916.6537022365,174949.96684903878,5269.966849038785,是
IN0359,B6T0000001104,E3,4,7,9,17,浅位,169680.0,174990.2211134931,175012.95260611858,5332.952606118575,是
IN0359,B6T0000001104,E3,4,7,9,17,深位,169680.0,175035.68409874407,175058.41559136953,5378.415591369529,是
IN0359,B6T0000001104,E3,4,8,9,17,浅位,169680.0,175081.14708399502,175103.87857662048,5423.878576620482,否
IN0359,B6T0000001104,E3,4,8,12,61,浅位,169680.0,175118.1824154166,175151.4955622189,5471.495562218886,否
IN0359,B6T0000001104,E3,4,8,12,61,深位,169680.0,175174.57316746222,175207.8863142645,5527.886314264499,否
IN0359,B6T0000001104,E3,4,7,11,66,浅位,169680.0,175230.96391950783,175264.3902194046,5584.390219404595,否
IN0256,B6T0000000747,E3,4,7,11,66,深位,169800.0,175287.51688340245,175320.9431832992,5520.943183299212,否
IN0256,B6T0000000747,E3,4,8,11,66,浅位,169800.0,175344.06984729707,175377.49614719383,5577.4961471938295,否
IN0256,B6T0000000747,E3,4,8,11,66,深位,169800.0,175400.6228111917,175434.04911108845,5634.049111088447,否
