crane,material,box_type,src_shelf,src_z,src_x,src_slot,dst_shelf,dst_z,dst_x,dst_slot,start,end,op_time
7,B6T0000000390,E3,13,25,19,0,2,38,7,1,260562.44307692326,260594.28307692325,31.840000000000014
7,B6T0000000390,E3,13,25,19,1,3,38,7,0,260594.28307692325,260626.12307692325,31.840000000000014
7,B6T0000000390,E3,14,25,19,0,3,38,7,1,260626.12307692325,260657.96307692325,31.840000000000014
7,B6T0000000390,E3,14,25,19,1,4,38,7,0,260657.96307692325,260689.80307692324,31.840000000000014
7,B6T0000001370,E1,13,4,39,0,1,7,30,0,260689.80307692324,260728.82461538477,39.02153846153847
7,B6T0000001370,E1,13,4,39,1,1,7,30,1,260728.82461538477,260745.55076923093,16.726153846153846
7,B6T0000001370,E1,14,4,39,0,2,7,30,0,260745.55076923093,260762.2769230771,16.726153846153846
7,B6T0000001370,E1,14,4,39,1,2,7,30,1,260762.2769230771,260779.00307692325,16.726153846153846
7,B6T0000000705,E3,13,33,13,0,2,9,39,0,260779.00307692325,260828.19076923095,49.187692307692316
7,B6T0000000705,E3,13,33,13,1,2,9,39,1,260828.19076923095,260878.04923076942,49.858461538461555
7,B6T0000000705,E3,14,33,13,0,3,9,39,0,260878.04923076942,260927.9076923079,49.858461538461555
7,B6T0000000705,E3,14,33,13,1,3,9,39,1,260927.9076923079,260977.76615384637,49.858461538461555
7,B6T0000000261,E4,13,43,3,0,13,43,4,0,260977.76615384637,261016.68615384639,38.92000000000001
7,B6T0000000261,E4,13,43,3,1,13,43,4,1,261016.68615384639,261029.0061538464,12.32
7,B6T0000000261,E4,14,43,3,0,14,43,4,0,261029.0061538464,261041.3261538464,12.32
7,B6T0000000261,E4,14,43,3,1,14,43,4,1,261041.3261538464,261053.6461538464,12.32
7,B6T0000001388,E1,13,3,41,0,2,1,34,1,261053.6461538464,261096.3015384618,42.65538461538463
7,B6T0000001388,E1,13,3,41,1,3,1,34,0,261096.3015384618,261111.77230769256,15.470769230769232
7,B6T0000001388,E1,14,3,41,0,3,1,34,1,261111.77230769256,261127.24307692333,15.470769230769232
7,B6T0000001388,E1,14,3,41,1,4,1,34,0,261127.24307692333,261142.7138461541,15.470769230769232
7,B6T0000001074,E3,13,33,14,0,9,41,7,0,261142.7138461541,261181.3415384618,38.627692307692314
7,B6T0000001074,E3,13,33,14,1,9,41,7,1,261181.3415384618,261205.42769230795,24.086153846153856
7,B6T0000001074,E3,14,33,14,0,10,41,7,0,261205.42769230795,261229.5138461541,24.086153846153856
7,B6T0000001074,E3,14,33,14,1,10,41,7,1,261229.5138461541,261253.60000000024,24.086153846153856
7,B6T0000001074,E3,13,32,15,0,9,42,6,0,261253.60000000024,261280.01230769255,26.412307692307703
7,B6T0000001074,E3,13,32,15,1,9,42,6,1,261280.01230769255,261307.20000000024,27.18769230769232
7,B6T0000001074,E3,14,32,15,0,10,42,6,0,261307.20000000024,261334.38769230794,27.18769230769232
7,B6T0000001074,E3,14,32,15,1,10,42,6,1,261334.38769230794,261361.57538461563,27.18769230769232
7,B6T0000001074,E3,14,31,16,0,11,42,6,0,261361.57538461563,261390.31384615408,28.73846153846155
7,B6T0000001074,E3,14,31,16,1,11,42,6,1,261390.31384615408,261419.05230769253,28.73846153846155
7,B6T0000001382,E1,13,8,42,0,8,4,36,1,261419.05230769253,261459.77230769253,40.72000000000001
7,B6T0000001382,E1,13,8,42,1,9,4,36,0,261459.77230769253,261476.15384615408,16.38153846153846
7,B6T0000001382,E1,14,8,42,0,9,4,36,1,261476.15384615408,261492.53538461562,16.38153846153846
7,B6T0000001382,E1,14,8,42,1,10,4,36,0,261492.53538461562,261508.91692307717,16.38153846153846
7,B6T0000001011,E3,13,25,26,0,4,34,18,0,261508.91692307717,261540.87384615408,31.956923076923083
7,B6T0000001011,E3,13,25,26,1,4,34,18,1,261540.87384615408,261566.510769231,25.636923076923086
7,B6T0000001011,E3,14,25,26,0,5,34,18,0,261566.510769231,261592.14769230795,25.636923076923086
7,B6T0000001011,E3,14,25,26,1,5,34,18,1,261592.14769230795,261617.78461538488,25.636923076923086
7,B6T0000001011,E3,13,24,27,0,11,34,18,1,261617.78461538488,261644.97230769257,27.187692307692313
7,B6T0000001011,E3,13,24,27,1,12,34,18,0,261644.97230769257,261672.16000000027,27.187692307692313
7,B6T0000001011,E3,14,24,27,0,12,34,18,1,261672.16000000027,261699.34769230796,27.187692307692313
7,B6T0000001011,E3,14,24,27,1,13,34,18,0,261699.34769230796,261726.53538461565,27.187692307692313
7,B6T0000000518,E3,13,27,26,0,9,31,23,0,261726.53538461565,261747.06461538488,20.529230769230775
7,B6T0000000518,E3,13,27,26,1,9,31,23,1,261747.06461538488,261764.94769230796,17.883076923076928
7,B6T0000000518,E3,14,27,26,0,10,31,23,0,261764.94769230796,261782.83076923105,17.883076923076928
7,B6T0000000518,E3,14,27,26,1,10,31,23,1,261782.83076923105,261800.71384615413,17.883076923076928
7,B6T0000000518,E3,13,26,27,0,3,32,22,0,261800.71384615413,261820.92307692335,20.20923076923078
7,B6T0000000518,E3,13,26,27,1,3,32,22,1,261820.92307692335,261841.90769230796,20.98461538461539
7,B6T0000000518,E3,14,26,27,0,4,32,22,0,261841.90769230796,261862.89230769256,20.98461538461539
7,B6T0000000518,E3,14,26,27,1,4,32,22,1,261862.89230769256,261883.87692307716,20.98461538461539
7,B6T0000001827,E1,13,8,45,0,2,5,36,0,261883.87692307716,261916.53538461562,32.658461538461545
7,B6T0000001827,E1,13,8,45,1,2,5,36,1,261916.53538461562,261933.26153846178,16.726153846153846
7,B6T0000001815,E1,13,6,47,0,2,3,38,0,261933.26153846178,261949.69230769255,16.43076923076923
7,B6T0000001815,E1,13,6,47,1,2,3,38,1,261949.69230769255,261966.4184615387,16.726153846153846
7,B6T0000001815,E1,14,6,47,0,3,3,38,0,261966.4184615387,261983.14461538487,16.726153846153846
7,B6T0000001815,E1,14,6,47,1,3,3,38,1,261983.14461538487,261999.87076923103,16.726153846153846
7,B6T0000001277,E3,13,29,27,0,8,33,24,1,261999.87076923103,262030.88000000027,31.009230769230776
7,B6T0000001277,E3,13,29,27,1,9,33,24,0,262030.88000000027,262048.76307692335,17.883076923076928
7,B6T0000001277,E3,14,29,27,0,9,33,24,1,262048.76307692335,262066.64615384644,17.883076923076928
7,B6T0000001277,E3,14,29,27,1,10,33,24,0,262066.64615384644,262084.52923076952,17.883076923076928
7,B6T0000001700,E1,13,7,49,0,10,7,37,1,262084.52923076952,262117.98769230797,33.45846153846155
7,B6T0000001700,E1,13,7,49,1,11,7,37,0,262117.98769230797,262133.82769230797,15.84
7,B6T0000001700,E1,14,7,49,0,11,7,37,1,262133.82769230797,262149.66769230796,15.84
7,B6T0000000441,E3,13,28,29,0,1,32,26,0,262149.66769230796,262178.35076923104,28.683076923076925
7,B6T0000000441,E3,13,28,29,1,1,32,26,1,262178.35076923104,262196.2338461541,17.883076923076928
7,B6T0000000441,E3,14,28,29,0,2,32,26,0,262196.2338461541,262214.1169230772,17.883076923076928
7,B6T0000000441,E3,14,28,29,1,2,32,26,1,262214.1169230772,262232.0000000003,17.883076923076928
7,B6T0000000441,E3,13,27,30,0,13,32,26,0,262232.0000000003,262251.43384615413,19.43384615384616
7,B6T0000000441,E3,13,27,30,1,13,32,26,1,262251.43384615413,262270.867692308,19.43384615384616
7,B6T0000000441,E3,14,27,30,0,14,32,26,0,262270.867692308,262290.3015384618,19.43384615384616
7,B6T0000000441,E3,14,27,30,1,14,32,26,1,262290.3015384618,262309.73538461566,19.43384615384616
7,B6T0000001425,E1,13,7,50,0,2,6,40,0,262309.73538461566,262342.4061538464,32.67076923076924
7,B6T0000001425,E1,13,7,50,1,2,6,40,1,262342.4061538464,262358.2215384618,15.815384615384616
7,B6T0000001425,E1,14,7,50,0,3,6,40,0,262358.2215384618,262374.0369230772,15.815384615384616
7,B6T0000001425,E1,14,7,50,1,3,6,40,1,262374.0369230772,262389.8523076926,15.815384615384616
7,B6T0000001698,E1,14,5,52,1,5,5,41,0,262389.8523076926,262405.84000000026,15.987692307692308
7,B6T0000001698,E1,13,4,53,1,8,5,41,0,262405.84000000026,262422.29538461566,16.455384615384617
7,B6T0000001698,E1,13,2,56,1,4,7,40,1,262422.29538461566,262441.7169230772,19.42153846153846
7,B6T0000001698,E1,14,2,56,0,5,7,40,0,262441.7169230772,262461.9138461541,20.196923076923078
7,B6T0000001698,E1,14,2,56,1,5,7,40,1,262461.9138461541,262482.11076923105,20.196923076923078
7,B6T0000001698,E1,14,1,56,1,6,7,40,0,262482.11076923105,262502.92307692335,20.81230769230769
7,B6T0000001698,E1,13,1,59,0,6,7,40,1,262502.92307692335,262524.6953846157,21.77230769230769
7,B6T0000001698,E1,13,1,59,1,7,7,40,0,262524.6953846157,262546.467692308,21.77230769230769
7,B6T0000001698,E1,14,1,59,0,7,7,40,1,262546.467692308,262568.24000000034,21.77230769230769
7,B6T0000001698,E1,14,1,59,1,8,7,40,0,262568.24000000034,262590.01230769267,21.77230769230769
7,B6T0000000661,E3,13,36,24,0,10,40,21,0,262590.01230769267,262624.89846153883,34.88615384615385
7,B6T0000000661,E3,13,36,24,1,10,40,21,1,262624.89846153883,262642.7815384619,17.883076923076928
7,B6T0000000661,E3,14,36,24,0,11,40,21,0,262642.7815384619,262660.664615385,17.883076923076928
7,B6T0000000661,E3,14,36,24,1,11,40,21,1,262660.664615385,262678.5476923081,17.883076923076928
7,B6T0000000499,E3,13,26,35,0,12,30,32,0,262678.5476923081,262704.344615385,25.796923076923086
7,B6T0000000499,E3,13,26,35,1,12,30,32,1,262704.344615385,262722.2276923081,17.883076923076928
7,B6T0000000499,E3,14,26,35,0,13,30,32,0,262722.2276923081,262740.11076923116,17.883076923076928
7,B6T0000000499,E3,14,26,35,1,13,30,32,1,262740.11076923116,262757.99384615425,17.883076923076928
7,B6T0000000446,E3,13,16,46,0,2,21,42,1,262757.99384615425,262784.56615384656,26.572307692307703
7,B6T0000000446,E3,13,16,46,1,3,21,42,0,262784.56615384656,262804.0000000004,19.43384615384616
7,B6T0000000446,E3,14,16,46,0,3,21,42,1,262804.0000000004,262823.43384615425,19.43384615384616
7,B6T0000000446,E3,14,16,46,1,4,21,42,0,262823.43384615425,262842.8676923081,19.43384615384616
7,B6T0000000810,E3,13,18,45,0,11,22,42,0,262842.8676923081,262860.1353846158,17.26769230769231
7,B6T0000000810,E3,13,18,45,1,11,22,42,1,262860.1353846158,262878.0184615389,17.883076923076928
7,B6T0000000810,E3,14,18,45,0,12,22,42,0,262878.0184615389,262895.90153846197,17.883076923076928
7,B6T0000000810,E3,14,18,45,1,12,22,42,1,262895.90153846197,262913.78461538506,17.883076923076928
7,B6T0000000932,E3,13,17,47,0,12,27,41,0,262913.78461538506,262936.7753846158,22.99076923076924
7,B6T0000000932,E3,13,17,47,1,12,27,41,1,262936.7753846158,262963.0030769235,26.227692307692312
7,B6T0000000932,E3,14,17,47,0,13,27,41,0,262963.0030769235,262989.23076923116,26.227692307692312
7,B6T0000000932,E3,14,17,47,1,13,27,41,1,262989.23076923116,263015.45846153883,26.227692307692312
7,B6T0000000932,E3,13,16,48,0,1,28,40,0,263015.45846153883,263044.01230769267,28.55384615384616
7,B6T0000000932,E3,13,16,48,1,1,28,40,1,263044.01230769267,263073.3415384619,29.329230769230776
7,B6T0000000932,E3,14,16,48,0,2,28,40,0,263073.3415384619,263102.67076923116,29.329230769230776
7,B6T0000000932,E3,14,16,48,1,2,28,40,1,263102.67076923116,263132.0000000004,29.329230769230776
7,B6T0000001061,E3,13,20,47,0,8,49,19,1,263132.0000000004,263173.36923076963,41.36923076923078
7,B6T0000001061,E3,13,20,47,1,9,49,19,0,263173.36923076963,263232.02153846197,58.65230769230772
7,B6T0000001061,E3,14,20,47,0,9,49,19,1,263232.02153846197,263290.6738461543,58.65230769230772
7,B6T0000001061,E3,14,20,47,1,10,49,19,0,263290.6738461543,263349.32615384663,58.65230769230772
7,B6T0000001061,E3,13,19,48,0,13,49,19,1,263349.32615384663,263409.5292307697,60.20307692307695
7,B6T0000001061,E3,13,19,48,1,14,49,19,0,263409.5292307697,263469.7323076928,60.20307692307695
7,B6T0000001061,E3,14,19,48,0,14,49,19,1,263469.7323076928,263529.9353846159,60.20307692307695
7,B6T0000001061,E3,14,19,48,1,1,46,23,0,263529.9353846159,263587.1907692313,57.25538461538464
7,B6T0000001228,E3,13,32,36,0,13,18,53,0,263587.1907692313,263621.76000000053,34.569230769230785
7,B6T0000001228,E3,13,32,36,1,13,18,53,1,263621.76000000053,263656.4307692313,34.67076923076924
7,B6T0000001228,E3,14,32,36,0,14,18,53,0,263656.4307692313,263691.10153846204,34.67076923076924
7,B6T0000001228,E3,14,32,36,1,14,18,53,1,263691.10153846204,263725.7723076928,34.67076923076924
7,B6T0000001228,E3,13,33,35,0,12,19,52,0,263725.7723076928,263761.21846153896,35.446153846153855
7,B6T0000001228,E3,13,33,35,1,12,19,52,1,263761.21846153896,263795.8892307697,34.67076923076924
7,B6T0000001228,E3,14,33,35,0,13,19,52,0,263795.8892307697,263830.56000000046,34.67076923076924
7,B6T0000001228,E3,14,33,35,1,13,19,52,1,263830.56000000046,263865.2307692312,34.67076923076924
7,B6T0000000675,E3,13,34,37,0,13,20,54,0,263865.2307692312,263900.1969230774,34.96615384615386
7,B6T0000000675,E3,13,34,37,1,13,20,54,1,263900.1969230774,263934.86769230815,34.67076923076924
7,B6T0000000675,E3,14,34,37,0,14,20,54,0,263934.86769230815,263969.5384615389,34.67076923076924
7,B6T0000000675,E3,14,34,37,1,14,20,54,1,263969.5384615389,264004.20923076966,34.67076923076924
7,B6T0000000581,E3,13,27,48,0,2,15,63,1,264004.20923076966,264031.26153846196,27.052307692307696
7,B6T0000000581,E3,13,27,48,1,3,15,63,0,264031.26153846196,264062.8307692312,31.569230769230778
7,B6T0000000581,E3,14,27,48,0,3,15,63,1,264062.8307692312,264094.40000000043,31.569230769230778
7,B6T0000000581,E3,14,27,48,1,4,15,63,0,264094.40000000043,264125.96923076967,31.569230769230778
7,B6T0000000581,E3,13,28,47,0,12,15,63,1,264125.96923076967,264159.08923076966,33.120000000000005
7,B6T0000000581,E3,13,28,47,1,13,15,63,0,264159.08923076966,264192.20923076966,33.120000000000005
7,B6T0000000581,E3,14,28,47,0,13,15,63,1,264192.20923076966,264225.32923076965,33.120000000000005
7,B6T0000000581,E3,14,28,47,1,14,15,63,0,264225.32923076965,264258.44923076965,33.120000000000005
7,B6T0000000581,E3,13,29,46,0,12,16,62,1,264258.44923076965,264292.34461538505,33.89538461538462
7,B6T0000000581,E3,13,29,46,1,13,16,62,0,264292.34461538505,264325.46461538505,33.120000000000005
7,B6T0000000581,E3,14,29,46,0,13,16,62,1,264325.46461538505,264358.58461538504,33.120000000000005
7,B6T0000000581,E3,14,29,46,1,14,16,62,0,264358.58461538504,264391.70461538504,33.120000000000005
7,B6T0000000581,E3,13,30,45,0,11,17,61,0,264391.70461538504,264425.60000000044,33.89538461538462
7,B6T0000000581,E3,13,30,45,1,11,17,61,1,264425.60000000044,264458.72000000044,33.120000000000005
7,B6T0000000581,E3,14,30,45,0,12,17,61,0,264458.72000000044,264491.84000000043,33.120000000000005
7,B6T0000000581,E3,14,30,45,1,12,17,61,1,264491.84000000043,264524.9600000004,33.120000000000005
7,B6T0000001773,E1,13,8,64,0,9,5,58,0,264524.9600000004,264544.7076923081,19.747692307692308
7,B6T0000001773,E1,13,8,64,1,9,5,58,1,264544.7076923081,264560.4738461543,15.766153846153847
7,B6T0000001773,E1,14,8,64,0,10,5,58,0,264560.4738461543,264576.24000000046,15.766153846153847
7,B6T0000001773,E1,14,8,64,1,10,5,58,1,264576.24000000046,264592.0061538466,15.766153846153847
7,B6T0000001544,E1,13,2,59,0,14,6,46,0,264592.0061538466,264608.4000000005,16.393846153846155
7,B6T0000001544,E1,13,2,59,1,14,6,46,1,264608.4000000005,264627.021538462,18.621538461538464
7,B6T0000001756,E1,13,2,63,0,3,8,48,0,264627.021538462,264647.21846153896,20.196923076923078
7,B6T0000001756,E1,13,2,63,1,3,8,48,1,264647.21846153896,264667.71076923126,20.49230769230769
7,B6T0000001756,E1,14,2,63,0,4,8,48,0,264667.71076923126,264688.20307692356,20.49230769230769
7,B6T0000001756,E1,14,2,63,1,4,8,48,1,264688.20307692356,264708.69538461586,20.49230769230769
7,B6T0000001171,E3,13,24,48,0,13,10,65,0,264708.69538461586,264741.7230769236,33.02769230769231
7,B6T0000001171,E3,13,24,48,1,13,10,65,1,264741.7230769236,264776.39384615433,34.67076923076924
7,B6T0000001171,E3,14,24,48,0,14,10,65,0,264776.39384615433,264811.0646153851,34.67076923076924
7,B6T0000001171,E3,14,24,48,1,14,10,65,1,264811.0646153851,264845.73538461584,34.67076923076924
7,B6T0000001171,E3,13,25,47,0,11,11,64,0,264845.73538461584,264881.181538462,35.44615384615385
7,B6T0000001171,E3,13,25,47,1,11,11,64,1,264881.181538462,264915.85230769275,34.67076923076924
7,B6T0000001171,E3,14,25,47,0,12,11,64,0,264915.85230769275,264950.5230769235,34.67076923076924
7,B6T0000001171,E3,14,25,47,1,12,11,64,1,264950.5230769235,264985.19384615426,34.67076923076924
7,B6T0000001800,E1,13,8,66,0,2,1,58,0,264985.19384615426,265002.6400000004,17.446153846153845
7,B6T0000001800,E1,13,8,66,1,2,1,58,1,265002.6400000004,265021.5076923081,18.86769230769231
7,B6T0000000522,E3,13,48,64,0,5,48,58,0,265021.5076923081,265062.88923076965,41.381538461538476
7,B6T0000000522,E3,13,48,64,1,5,48,58,1,265062.88923076965,265076.80923076964,13.92
7,B6T0000000522,E3,14,48,64,0,6,48,58,0,265076.80923076964,265090.7292307696,13.92
7,B6T0000000522,E3,14,48,64,1,6,48,58,1,265090.7292307696,265104.6492307696,13.92
7,B6T0000001996,E1,13,5,67,0,2,2,57,0,265104.6492307696,265146.84307692345,42.193846153846174
7,B6T0000001996,E1,13,5,67,1,2,2,57,1,265146.84307692345,265163.8892307696,17.046153846153846
7,B6T0000001996,E1,14,5,67,0,3,2,57,0,265163.8892307696,265180.93538461573,17.046153846153846
7,B6T0000001996,E1,14,5,67,1,3,2,57,1,265180.93538461573,265197.98153846187,17.046153846153846
7,B6T0000000139,E4,13,45,63,0,13,46,58,0,265197.98153846187,265237.35692307726,39.37538461538463
7,B6T0000000139,E4,13,45,63,1,13,46,58,1,265237.35692307726,265252.49538461573,15.138461538461538
7,B6T0000000139,E4,14,45,63,0,14,46,58,0,265252.49538461573,265267.6338461542,15.138461538461538
7,B6T0000000139,E4,14,45,63,1,14,46,58,1,265267.6338461542,265282.7723076927,15.138461538461538
1,B6T0000000678,E3,1,12,60,0,4,34,61,0,345243.74153846153,345283.65538461535,39.91384615384616
1,B6T0000000678,E3,1,12,60,1,4,34,61,1,345283.65538461535,345323.0523076923,39.39692307692309
1,B6T0000000678,E3,2,12,60,0,5,34,61,0,345323.0523076923,345362.44923076924,39.39692307692309
1,B6T0000000678,E3,1,27,1,0,5,34,61,1,345362.44923076924,345402.2646153846,39.81538461538462
1,B6T0000000678,E3,1,27,1,1,6,34,61,0,345402.2646153846,345442.08,39.81538461538462
1,B6T0000000678,E3,2,27,1,0,6,34,61,1,345442.08,345481.8953846154,39.81538461538462
1,B6T0000000678,E3,2,27,1,1,7,34,61,0,345481.8953846154,345521.7107692308,39.81538461538462
1,B6T0000000678,E3,2,21,24,1,7,34,61,1,345521.7107692308,345561.5507692308,39.84
1,B6T0000000678,E3,2,12,58,1,8,34,61,0,345561.5507692308,345601.5876923077,40.03692307692309
1,B6T0000000678,E3,1,14,50,1,8,34,61,1,345601.5876923077,345641.7230769231,40.13538461538462
1,B6T0000000678,E3,2,22,19,1,9,34,61,0,345641.7230769231,345681.93230769236,40.20923076923078
1,B6T0000000678,E3,2,11,61,1,9,34,61,1,345681.93230769236,345722.24000000005,40.30769230769232
1,B6T0000000678,E3,1,11,62,0,10,34,61,0,345722.24000000005,345762.86769230774,40.62769230769232
1,B6T0000000678,E3,1,11,62,1,10,34,61,1,345762.86769230774,345803.49538461544,40.62769230769232
1,B6T0000000678,E3,2,11,62,0,11,34,61,0,345803.49538461544,345844.12307692313,40.62769230769232
1,B6T0000000678,E3,2,11,62,1,11,34,61,1,345844.12307692313,345884.7507692308,40.62769230769232
1,B6T0000000678,E3,1,11,63,0,12,34,61,0,345884.7507692308,345925.69846153853,40.94769230769232
1,B6T0000000678,E3,1,11,63,1,12,34,61,1,345925.69846153853,345966.64615384623,40.94769230769232
1,B6T0000000678,E3,2,11,63,0,13,34,61,0,345966.64615384623,346007.59384615393,40.94769230769232
1,B6T0000000678,E3,2,11,63,1,13,34,61,1,346007.59384615393,346048.54153846164,40.94769230769232
1,B6T0000000678,E3,1,17,32,0,14,34,61,0,346048.54153846164,346090.7446153847,42.203076923076935
1,B6T0000000678,E3,2,18,28,0,14,34,61,1,346090.7446153847,346132.99692307704,42.2523076923077
1,B6T0000000678,E3,2,18,28,1,1,35,60,0,346132.99692307704,346175.70461538475,42.70769230769232
1,B6T0000000678,E3,1,10,64,0,1,35,60,1,346175.70461538475,346219.75384615397,44.04923076923078
1,B6T0000000678,E3,1,10,64,1,2,35,60,0,346219.75384615397,346263.8030769232,44.04923076923078
1,B6T0000000678,E3,2,10,64,0,2,35,60,1,346263.8030769232,346307.8523076924,44.04923076923078
1,B6T0000000678,E3,2,10,64,1,3,35,60,0,346307.8523076924,346351.9015384616,44.04923076923078
1,B6T0000000678,E3,1,10,65,0,3,35,60,1,346351.9015384616,346396.27076923085,44.36923076923078
1,B6T0000000678,E3,1,10,65,1,4,35,60,0,346396.27076923085,346440.6400000001,44.36923076923078
1,B6T0000000678,E3,2,10,65,0,4,35,60,1,346440.6400000001,346485.0092307693,44.36923076923078
1,B6T0000000678,E3,2,10,65,1,5,35,60,0,346485.0092307693,346529.3784615385,44.36923076923078
1,B6T0000000678,E3,1,10,66,0,5,35,60,1,346529.3784615385,346574.06769230776,44.68923076923078
1,B6T0000000678,E3,1,10,66,1,6,35,60,0,346574.06769230776,346618.756923077,44.68923076923078
1,B6T0000000678,E3,2,10,66,0,6,35,60,1,346618.756923077,346663.4461538462,44.68923076923078
1,B6T0000000678,E3,2,10,66,1,7,35,60,0,346663.4461538462,346708.13538461545,44.68923076923078
1,B6T0000000678,E3,1,10,67,0,7,35,60,1,346708.13538461545,346753.1446153847,45.00923076923078
1,B6T0000000678,E3,1,10,67,1,8,35,60,0,346753.1446153847,346798.15384615393,45.00923076923078
1,B6T0000000678,E3,2,10,67,0,8,35,60,1,346798.15384615393,346843.16307692317,45.00923076923078
1,B6T0000000678,E3,2,10,67,1,9,35,60,0,346843.16307692317,346888.1723076924,45.00923076923078
1,B6T0000000678,E3,1,9,64,0,9,35,60,1,346888.1723076924,346933.45230769244,45.280000000000015
1,B6T0000000678,E3,1,9,64,1,10,35,60,0,346933.45230769244,346978.73230769247,45.280000000000015
1,B6T0000000678,E3,2,9,64,0,10,35,60,1,346978.73230769247,347024.0123076925,45.280000000000015
1,B6T0000000678,E3,2,9,67,1,11,35,60,0,347024.0123076925,347070.2523076925,46.240000000000016
1,B6T0000000678,E3,1,9,68,0,11,35,60,1,347070.2523076925,347116.8123076925,46.56000000000002
1,B6T0000000678,E3,1,9,68,1,12,35,60,0,347116.8123076925,347163.3723076925,46.56000000000002
1,B6T0000000678,E3,2,9,68,0,12,35,60,1,347163.3723076925,347209.9323076925,46.56000000000002
1,B6T0000000678,E3,2,9,68,1,13,35,60,0,347209.9323076925,347256.4923076925,46.56000000000002
1,B6T0000000478,E3,1,12,7,0,8,41,60,0,347256.4923076925,347317.4523076925,60.96000000000002
1,B6T0000000478,E3,1,12,7,1,8,41,60,1,347317.4523076925,347382.10461538483,64.65230769230772
1,B6T0000000478,E3,1,11,8,0,9,41,60,0,347382.10461538483,347447.6676923079,65.56307692307695
1,B6T0000000478,E3,1,11,8,1,9,41,60,1,347447.6676923079,347513.230769231,65.56307692307695
1,B6T0000000478,E3,2,11,8,0,10,41,60,0,347513.230769231,347578.79384615406,65.56307692307695
1,B6T0000000478,E3,2,11,8,1,10,41,60,1,347578.79384615406,347644.35692307714,65.56307692307695
1,B6T0000000478,E3,1,10,9,0,9,42,59,0,347644.35692307714,347711.28615384636,66.92923076923078
1,B6T0000000478,E3,1,10,9,1,9,42,59,1,347711.28615384636,347778.670769231,67.38461538461542
1,B6T0000000478,E3,2,10,9,0,10,42,59,0,347778.670769231,347846.0553846156,67.38461538461542
1,B6T0000000478,E3,2,10,9,1,10,42,59,1,347846.0553846156,347913.44000000024,67.38461538461542
1,B6T0000001466,E1,1,4,23,0,1,8,18,0,347913.44000000024,347955.230769231,41.79076923076924
1,B6T0000001466,E1,2,4,23,0,1,8,18,1,347955.230769231,347971.2923076925,16.06153846153846
1,B6T0000001466,E1,2,4,23,1,2,8,18,0,347971.2923076925,347987.35384615406,16.06153846153846
1,B6T0000001466,E1,1,4,23,1,8,8,18,0,347987.35384615406,348003.4153846156,16.06153846153846
1,B6T0000001754,E1,1,5,24,0,14,7,20,0,348003.4153846156,348018.5538461541,15.138461538461538
1,B6T0000001754,E1,1,5,24,1,14,7,20,1,348018.5538461541,348033.06461538485,14.510769230769231
1,B6T0000001754,E1,2,5,24,0,10,2,23,0,348033.06461538485,348047.40307692334,14.338461538461539
1,B6T0000001681,E1,1,7,28,0,3,1,26,0,348047.40307692334,348063.90769230796,16.504615384615384
1,B6T0000001681,E1,1,7,28,1,3,1,26,1,348063.90769230796,348080.2400000003,16.332307692307694
1,B6T0000001681,E1,2,7,28,0,4,1,26,0,348080.2400000003,348096.5723076926,16.332307692307694
1,B6T0000001681,E1,2,7,28,1,4,1,26,1,348096.5723076926,348112.90461538493,16.332307692307694
1,B6T0000001334,E1,1,6,30,0,9,1,30,0,348112.90461538493,348128.6215384619,15.716923076923077
1,B6T0000001334,E1,1,6,30,1,9,1,30,1,348128.6215384619,348143.6984615388,15.076923076923077
1,B6T0000001370,E1,1,7,30,0,9,4,29,0,348143.6984615388,348158.62769230804,14.929230769230768
1,B6T0000001370,E1,1,7,30,1,9,4,29,1,348158.62769230804,348172.7938461542,14.166153846153847
1,B6T0000001370,E1,2,7,30,0,10,4,29,0,348172.7938461542,348186.9600000003,14.166153846153847
1,B6T0000001370,E1,2,7,30,1,10,4,29,1,348186.9600000003,348201.12615384645,14.166153846153847
1,B6T0000001382,E1,2,4,31,0,13,8,31,0,348201.12615384645,348214.6769230772,13.55076923076923
1,B6T0000001382,E1,2,4,31,1,13,8,31,1,348214.6769230772,348229.13846153877,14.461538461538462
1,B6T0000001382,E1,1,2,24,0,14,8,31,0,348229.13846153877,348247.07076923107,17.932307692307692
1,B6T0000001382,E1,1,2,24,1,14,8,31,1,348247.07076923107,348265.00307692337,17.932307692307692
1,B6T0000001382,E1,2,1,24,0,1,1,35,0,348265.00307692337,348282.0369230772,17.033846153846156
1,B6T0000001382,E1,2,1,24,1,1,1,35,1,348282.0369230772,348297.5569230772,15.52
1,B6T0000001382,E1,2,2,24,0,2,1,35,0,348297.5569230772,348313.6923076926,16.135384615384616
1,B6T0000001382,E1,2,2,24,1,2,1,35,1,348313.6923076926,348329.827692308,16.135384615384616
1,B6T0000001382,E1,1,1,61,0,3,1,35,0,348329.827692308,348350.147692308,20.32
1,B6T0000001382,E1,1,1,61,1,3,1,35,1,348350.147692308,348370.467692308,20.32
1,B6T0000001382,E1,2,1,61,0,4,1,35,0,348370.467692308,348390.787692308,20.32
1,B6T0000001382,E1,2,1,61,1,4,1,35,1,348390.787692308,348411.107692308,20.32
1,B6T0000001382,E1,1,5,54,1,5,1,35,0,348411.107692308,348431.64923076954,20.54153846153846
