订单号,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),是否复合
3214,B6T0000001636,E1,4,8,7,5,浅位,217800.0,217800.0,217811.6,11.6,0.0,11.60000000000582,否
3216,B6T0000001636,E1,4,8,7,5,深位,217800.0,217811.6,217823.2,11.6,11.60000000000582,23.20000000001164,否
3215,B6T0000001636,E1,4,7,6,7,浅位,217800.0,217823.2,217834.82461538463,11.624615384615385,23.20000000001164,34.82461538462667,否
1464,B6T0000000897,E3,4,7,21,6,浅位,220080.0,220192.9107692308,220221.1384615385,28.227692307692312,112.91076923080254,141.13846153850318,否
1463,B6T0000000897,E3,4,7,21,6,深位,220080.0,220221.1384615385,220249.3661538462,28.227692307692312,141.13846153850318,169.36615384620382,否
1462,B6T0000000897,E3,4,8,21,6,浅位,220080.0,220249.3661538462,220277.5938461539,28.227692307692312,169.36615384620382,197.59384615390445,否
1461,B6T0000000897,E3,4,8,21,6,深位,220080.0,220277.5938461539,220305.8215384616,28.227692307692312,197.59384615390445,225.8215384616051,否
3401,B6T0000000889,E3,4,7,10,50,浅位,223740.0,223740.0,223768.76923076922,28.76923076923077,0.0,28.769230769219575,否
3400,B6T0000000889,E3,4,7,10,50,深位,223740.0,223768.76923076922,223797.53846153844,28.76923076923077,28.769230769219575,57.53846153843915,否
458,B6T0000001382,E1,4,7,2,4,深位,226980.0,226980.0,226988.2030769231,8.203076923076923,0.0,8.20307692309143,否
457,B6T0000001382,E1,4,8,2,4,浅位,226980.0,226988.2030769231,226996.40615384618,8.203076923076923,8.20307692309143,16.40615384618286,否
456,B6T0000001382,E1,4,8,2,4,深位,226980.0,226996.40615384618,227004.60923076927,8.203076923076923,16.40615384618286,24.60923076927429,否
3202,B6T0000001891,E1,4,7,4,36,浅位,228960.0,228999.34769230767,229019.0215384615,19.673846153846153,39.347692307666875,59.02153846150031,否
2231,B6T0000000051,E4,4,7,43,1,浅位,259740.0,259740.0,259793.85846153848,53.85846153846156,0.0,53.85846153847524,否
2230,B6T0000000051,E4,4,7,43,1,深位,259740.0,259793.85846153848,259847.71692307695,53.85846153846156,53.85846153847524,107.71692307695048,否
259,B6T0000001466,E1,4,7,4,2,浅位,259800.0,259847.71692307695,259856.5107692308,8.793846153846154,47.71692307695048,56.510769230808364,否
260,B6T0000001466,E1,4,7,4,2,深位,259800.0,259856.5107692308,259865.30461538467,8.793846153846154,56.510769230808364,65.30461538466625,否
261,B6T0000001466,E1,4,8,4,2,浅位,259800.0,259865.30461538467,259874.09846153852,8.793846153846154,65.30461538466625,74.09846153852413,否
262,B6T0000001466,E1,4,8,4,2,深位,259800.0,259874.09846153852,259882.89230769238,8.793846153846154,74.09846153852413,82.89230769238202,否
3378,B6T0000001412,E1,4,7,6,41,浅位,259800.0,259882.89230769238,259905.396923077,22.504615384615384,82.89230769238202,105.3969230770017,否
3379,B6T0000001412,E1,4,7,6,41,深位,259800.0,259905.396923077,259927.90153846162,22.504615384615384,105.3969230770017,127.90153846162139,否
2235,B6T0000000051,E4,4,8,43,1,浅位,259740.0,259927.90153846162,259981.7600000001,53.85846153846156,187.90153846162139,241.76000000009662,否
2234,B6T0000000051,E4,4,7,43,13,浅位,259740.0,259981.7600000001,260039.45846153857,57.69846153846156,241.76000000009662,299.4584615385684,否
2232,B6T0000000051,E4,4,7,43,13,深位,259740.0,260039.45846153857,260097.15692307704,57.69846153846156,299.4584615385684,357.1569230770401,否
2233,B6T0000000051,E4,4,8,43,13,浅位,259740.0,260097.15692307704,260154.8553846155,57.69846153846156,357.1569230770401,414.85538461551187,否
169,B6T0000000810,E3,4,7,15,1,浅位,259440.0,260303.7876923077,260333.71692307692,29.92923076923078,863.7876923076983,893.7169230769214,是
276,B6T0000000305,E4,4,7,43,1,浅位,260820.0,260880.66769230776,260918.916923077,38.24923076923078,60.66769230776117,98.91692307699122,是
277,B6T0000000305,E4,4,7,43,1,深位,260820.0,260948.8461538462,260978.77538461544,29.92923076923078,128.8461538462143,158.77538461543736,是
273,B6T0000000305,E4,4,8,43,1,浅位,260820.0,261008.7046153847,261038.6338461539,29.92923076923078,188.70461538468953,218.6338461539126,是
3671,B6T0000000334,E3,4,8,32,37,浅位,261000.0,261068.56307692316,261110.0123076924,41.44923076923078,68.56307692316477,110.01230769240647,是
3670,B6T0000000334,E3,4,8,32,37,深位,261000.0,261148.26153846164,261186.51076923087,38.24923076923078,148.26153846163652,186.51076923086657,是
278,B6T0000000305,E4,4,7,43,1,浅位,260820.0,261224.7600000001,261263.00923076933,38.24923076923078,404.7600000000966,443.0092307693267,是
274,B6T0000000305,E4,4,7,43,1,深位,260820.0,261292.93846153855,261322.86769230777,29.92923076923078,472.93846153854975,502.8676923077728,是
275,B6T0000000305,E4,4,8,43,1,浅位,260820.0,261352.79692307702,261382.72615384625,29.92923076923078,532.796923077025,562.726153846248,是
272,B6T0000000305,E4,4,7,43,1,浅位,260820.0,261412.6553846155,261442.58461538472,29.92923076923078,592.6553846155002,622.5846153847233,是
1617,B6T0000001083,E3,4,7,9,20,浅位,261660.0,261888.37846153864,261926.78769230787,38.40923076923079,228.37846153863939,266.78769230787293,是
1616,B6T0000001083,E3,4,7,9,20,深位,261660.0,261965.1969230771,262003.60615384634,38.40923076923079,305.1969230771065,343.60615384634,是
1620,B6T0000001083,E3,4,8,9,20,浅位,261660.0,262042.01538461557,262080.4246153848,38.40923076923079,382.01538461557357,420.4246153848071,是
1621,B6T0000001083,E3,4,8,9,20,深位,261660.0,262118.83384615404,262157.24307692325,38.40923076923079,458.83384615404066,497.2430769232451,是
285,B6T0000000305,E4,4,7,43,1,深位,261780.0,262195.7815384617,262234.3200000001,38.53846153846155,415.78153846168425,454.3200000001234,是
282,B6T0000000305,E4,4,8,43,1,浅位,261780.0,262264.2492307694,262294.1784615386,29.92923076923078,484.2492307694047,514.1784615386277,是
283,B6T0000000305,E4,4,7,43,1,浅位,261780.0,262294.1784615386,262348.0369230771,53.85846153846156,514.1784615386277,568.0369230770739,否
284,B6T0000000305,E4,4,7,43,1,深位,261780.0,262348.0369230771,262401.8953846155,53.85846153846156,568.0369230770739,621.89538461552,否
3259,B6T0000000138,E4,4,8,45,28,浅位,262740.0,262740.0,262805.5753846154,65.57538461538465,0.0,65.57538461539662,否
3258,B6T0000000138,E4,4,8,45,28,深位,262740.0,262805.5753846154,262871.1507692308,65.57538461538465,65.57538461539662,131.15076923079323,否
3700,B6T0000000356,E3,4,8,35,35,浅位,264960.0,264960.0,265014.73846153845,54.73846153846155,0.0,54.73846153845079,否
3701,B6T0000000356,E3,4,8,35,35,深位,264960.0,265014.73846153845,265069.4769230769,54.73846153846155,54.73846153845079,109.47692307690158,否
3063,B6T0000001583,E1,4,8,8,1,深位,265740.0,265740.0,265750.9353846154,10.935384615384615,0.0,10.935384615382645,否
3062,B6T0000001583,E1,4,7,2,15,浅位,265740.0,265750.9353846154,265762.65846153843,11.723076923076924,10.935384615382645,22.658461538434494,否
3061,B6T0000001583,E1,4,7,2,15,深位,265740.0,265762.65846153843,265774.3815384615,11.723076923076924,22.658461538434494,34.38153846148634,否
3140,B6T0000000039,E4,4,8,44,27,浅位,270480.0,270480.0,270543.71692307695,63.7169230769231,0.0,63.71692307695048,否
3141,B6T0000000039,E4,4,8,44,27,深位,270480.0,270543.71692307695,270607.4338461539,63.7169230769231,63.71692307695048,127.43384615390096,否
2562,B6T0000001537,E1,4,7,2,20,浅位,272220.0,272418.1538461539,272431.47692307696,13.323076923076924,198.15384615387302,211.4769230769598,否
2563,B6T0000001537,E1,4,7,2,20,深位,272220.0,272431.47692307696,272444.80000000005,13.323076923076924,211.4769230769598,224.80000000004657,否
2560,B6T0000001537,E1,4,8,2,20,浅位,272220.0,272444.80000000005,272458.12307692313,13.323076923076924,224.80000000004657,238.12307692313334,否
1004,B6T0000001090,E3,4,7,12,11,浅位,276120.0,276270.00615384616,276288.75692307693,18.75076923076923,150.00615384615958,168.75692307692952,否
574,B6T0000001238,E3,4,7,16,3,浅位,286320.0,286341.11384615384,286362.2276923077,21.113846153846154,21.113846153835766,42.22769230767153,否
573,B6T0000001238,E3,4,7,16,3,深位,286320.0,286362.2276923077,286383.3415384615,21.113846153846154,42.22769230767153,63.3415384615073,否
572,B6T0000001238,E3,4,8,16,3,浅位,286320.0,286383.3415384615,286404.45538461534,21.113846153846154,63.3415384615073,84.45538461534306,否
576,B6T0000001238,E3,4,8,16,3,深位,286320.0,286404.45538461534,286425.5692307692,21.113846153846154,84.45538461534306,105.56923076917883,否
3224,B6T0000001460,E1,4,7,1,9,浅位,286920.0,286920.0,286929.1876923077,9.187692307692307,0.0,9.187692307692487,否
3225,B6T0000001460,E1,4,7,1,9,深位,286920.0,286929.1876923077,286938.3753846154,9.187692307692307,9.187692307692487,18.375384615384974,否
3223,B6T0000001460,E1,4,8,1,9,浅位,286920.0,286938.3753846154,286947.5630769231,9.187692307692307,18.375384615384974,27.56307692307746,否
1344,B6T0000000043,E4,4,7,45,6,浅位,286740.0,287029.7969230769,287088.33230769227,58.53538461538464,289.79692307690857,348.33230769226793,否
1338,B6T0000000043,E4,4,7,45,6,深位,286740.0,287088.33230769227,287146.8676923076,58.53538461538464,348.33230769226793,406.8676923076273,否
1337,B6T0000000043,E4,4,8,45,6,浅位,286740.0,287146.8676923076,287205.403076923,58.53538461538464,406.8676923076273,465.40307692298666,否
1336,B6T0000000043,E4,4,8,45,6,深位,286740.0,287205.403076923,287263.93846153835,58.53538461538464,465.40307692298666,523.938461538346,否
1096,B6T0000001415,E1,4,7,7,3,浅位,287880.0,288092.3076923077,288105.8646153846,13.556923076923077,212.30769230768783,225.8646153846057,是
3256,B6T0000000023,E4,4,8,43,2,深位,301260.0,301260.0,301314.17846153845,54.17846153846156,0.0,54.17846153845312,否
3257,B6T0000000023,E4,4,7,43,11,深位,301260.0,301314.17846153845,301371.2369230769,57.058461538461565,54.17846153845312,111.2369230769109,否
1216,B6T0000000577,E3,4,7,9,16,浅位,302040.0,302239.9015384612,302256.55999999965,16.658461538461538,199.90153846121393,216.55999999964843,否
1212,B6T0000000577,E3,4,7,9,16,深位,302040.0,302256.55999999965,302273.2184615381,16.658461538461538,216.55999999964843,233.21846153808292,否
1213,B6T0000000577,E3,4,8,9,16,浅位,302040.0,302273.2184615381,302289.8769230765,16.658461538461538,233.21846153808292,249.87692307651741,否
1223,B6T0000000577,E3,4,8,9,16,深位,302040.0,302289.8769230765,302306.53538461495,16.658461538461538,249.87692307651741,266.5353846149519,否
340,B6T0000000139,E4,4,7,45,1,浅位,302220.0,302675.48307692306,302732.41846153844,56.93538461538464,455.48307692306116,512.4184615384438,否
334,B6T0000000139,E4,4,7,45,1,深位,302220.0,302732.41846153844,302789.3538461538,56.93538461538464,512.4184615384438,569.3538461538265,否
339,B6T0000000139,E4,4,8,45,1,浅位,302220.0,302789.3538461538,302846.2892307692,56.93538461538464,569.3538461538265,626.2892307692091,否
338,B6T0000000139,E4,4,8,45,1,深位,302220.0,302846.2892307692,302903.2246153846,56.93538461538464,626.2892307692091,683.2246153845917,否
804,B6T0000000540,E3,4,7,9,12,深位,305460.0,305460.0,305475.37846153846,15.378461538461538,0.0,15.378461538464762,否
812,B6T0000000540,E3,4,7,18,2,浅位,305460.0,305521.88923076924,305545.14461538463,23.255384615384617,61.88923076924402,85.14461538463365,否
805,B6T0000000540,E3,4,7,18,2,深位,305460.0,305545.14461538463,305568.4,23.255384615384617,85.14461538463365,108.40000000002328,否
810,B6T0000000540,E3,4,8,18,2,浅位,305460.0,305568.4,305591.6553846154,23.255384615384617,108.40000000002328,131.6553846154129,否
811,B6T0000000540,E3,4,8,18,2,深位,305460.0,305591.6553846154,305614.9107692308,23.255384615384617,131.6553846154129,154.91076923080254,否
3064,B6T0000000340,E3,4,7,30,19,浅位,306900.0,306900.0,306943.46461538464,43.46461538461539,0.0,43.46461538464064,否
3066,B6T0000000340,E3,4,7,30,19,深位,306900.0,306943.46461538464,306986.9292307693,43.46461538461539,43.46461538464064,86.92923076928128,否
3065,B6T0000000340,E3,4,8,30,19,浅位,306900.0,306986.9292307693,307030.3938461539,43.46461538461539,86.92923076928128,130.3938461539219,否
1152,B6T0000000245,E4,4,7,45,5,浅位,308040.0,308773.44923076924,308808.0553846154,34.60615384615386,733.4492307692417,768.055384615378,是
2971,B6T0000000633,E3,4,8,37,10,浅位,308760.0,308840.16307692305,308873.87076923077,33.70769230769233,80.16307692305418,113.87076923076529,是
2973,B6T0000000633,E3,4,8,37,10,深位,308760.0,308906.1384615385,308939.68615384615,33.54769230769232,146.13846153847408,179.6861538461526,是
1159,B6T0000000245,E4,4,7,45,5,深位,308040.0,308971.95384615386,309004.22153846157,32.26769230769232,931.9538461538614,964.2215384615702,是
1151,B6T0000000245,E4,4,8,45,5,浅位,308040.0,309036.3292307692,309068.43692307686,32.10769230769232,996.3292307691881,1028.4369230768643,是
1165,B6T0000000245,E4,4,8,45,5,深位,308040.0,309100.5446153846,309132.6523076923,32.10769230769232,1060.5446153845987,1092.652307692275,是
302,B6T0000001196,E3,4,7,13,5,浅位,309300.0,309342.7969230769,309377.65538461535,34.858461538461555,42.79692307690857,77.6553846153547,是
293,B6T0000001196,E3,4,7,13,5,深位,309300.0,309412.51384615386,309447.3723076923,34.858461538461555,112.51384615385905,147.37230769230518,是
308,B6T0000001196,E3,4,8,13,5,浅位,309300.0,309485.9107692308,309524.44923076924,38.53846153846155,185.91076923080254,224.4492307692417,是
306,B6T0000001196,E3,4,8,13,5,深位,309300.0,309563.01846153854,309601.5876923078,38.569230769230785,263.01846153853694,301.587692307774,是
509,B6T0000001101,E3,4,7,12,7,浅位,309960.0,310029.88307692297,310047.3538461537,17.47076923076923,69.88307692296803,87.35384615371004,否
489,B6T0000001101,E3,4,7,12,7,深位,309960.0,310047.3538461537,310064.82461538445,17.47076923076923,87.35384615371004,104.82461538445204,否
490,B6T0000001101,E3,4,8,12,7,浅位,309960.0,310064.82461538445,310082.2953846152,17.47076923076923,104.82461538445204,122.29538461519405,否
491,B6T0000001101,E3,4,8,12,7,深位,309960.0,310082.2953846152,310099.76615384594,17.47076923076923,122.29538461519405,139.76615384593606,否
244,B6T0000000581,E3,4,7,9,9,深位,311640.0,311640.0,311654.41846153844,14.418461538461537,0.0,14.418461538443808,否
245,B6T0000000581,E3,4,8,9,9,浅位,311640.0,311654.41846153844,311668.8369230769,14.418461538461537,14.418461538443808,28.836923076887615,否
246,B6T0000000581,E3,4,8,9,9,深位,311640.0,311668.8369230769,311683.25538461533,14.418461538461537,28.836923076887615,43.25538461533142,否
230,B6T0000000581,E3,4,7,10,8,浅位,311640.0,312334.63384615385,312349.9630769231,15.329230769230769,694.6338461538544,709.9630769231007,否
231,B6T0000000581,E3,4,7,10,8,深位,311640.0,312349.9630769231,312365.29230769235,15.329230769230769,709.9630769231007,725.2923076923471,否
232,B6T0000000581,E3,4,8,10,8,浅位,311640.0,312365.29230769235,312380.6215384616,15.329230769230769,725.2923076923471,740.6215384615934,否
233,B6T0000000581,E3,4,8,10,8,深位,311640.0,312380.6215384616,312395.95076923084,15.329230769230769,740.6215384615934,755.9507692308398,否
255,B6T0000000581,E3,4,8,16,1,浅位,311640.0,312431.2615384616,312451.73538461543,20.473846153846154,791.2615384616074,811.7353846154292,否
229,B6T0000000581,E3,4,8,16,1,深位,311640.0,312451.73538461543,312472.20923076925,20.473846153846154,811.7353846154292,832.209230769251,否
834,B6T0000001220,E3,4,8,9,12,浅位,312960.0,312997.63692307693,313013.0153846154,15.378461538461538,37.63692307693418,53.01538461539894,否
835,B6T0000001220,E3,4,8,9,12,深位,312960.0,313013.0153846154,313028.39384615386,15.378461538461538,53.01538461539894,68.3938461538637,否
83,B6T0000000261,E4,4,8,43,1,深位,316260.0,316260.0,316313.85846153845,53.85846153846156,0.0,53.858461538446136,否
136,B6T0000000154,E4,4,7,44,1,浅位,345840.0,346238.52307692316,346293.9200000001,55.3969230769231,398.5230769231566,453.9200000001001,否
130,B6T0000000154,E4,4,7,44,1,深位,345840.0,346293.9200000001,346349.31692307704,55.3969230769231,453.9200000001001,509.3169230770436,否
129,B6T0000000154,E4,4,8,44,1,浅位,345840.0,346349.31692307704,346404.713846154,55.3969230769231,509.3169230770436,564.7138461539871,否
128,B6T0000000154,E4,4,8,44,1,深位,345840.0,346404.713846154,346460.11076923093,55.3969230769231,564.7138461539871,620.1107692309306,否
523,B6T0000001197,E3,4,7,14,5,深位,346680.0,346815.6307692308,346834.92307692306,19.29230769230769,135.6307692307746,154.9230769230635,否
527,B6T0000001197,E3,4,8,14,5,浅位,346680.0,346834.92307692306,346854.21538461535,19.29230769230769,154.9230769230635,174.21538461535238,否
524,B6T0000001197,E3,4,8,14,5,深位,346680.0,346854.21538461535,346873.50769230764,19.29230769230769,174.21538461535238,193.50769230764126,否
3641,B6T0000001338,E1,4,7,2,4,浅位,347220.0,347220.0,347228.2030769231,8.203076923076923,0.0,8.20307692309143,否
3640,B6T0000001338,E1,4,8,7,13,浅位,347220.0,347228.2030769231,347242.36307692307,14.16,8.20307692309143,22.36307692306582,否
3013,B6T0000001973,E1,4,7,6,9,浅位,347820.0,347820.0,347832.2646153846,12.264615384615384,0.0,12.264615384628996,否
3014,B6T0000001973,E1,4,7,6,9,深位,347820.0,347832.2646153846,347844.52923076926,12.264615384615384,12.264615384628996,24.529230769257993,否
3015,B6T0000001973,E1,4,8,6,22,浅位,347820.0,347844.52923076926,347860.95384615386,16.424615384615386,24.529230769257993,40.95384615386138,否
3428,B6T0000001112,E3,4,7,21,40,浅位,347940.0,347940.0,347979.1076923077,39.10769230769231,0.0,39.10769230767619,否
3429,B6T0000001112,E3,4,7,21,40,深位,347940.0,347979.1076923077,348018.21538461535,39.10769230769231,39.10769230767619,78.21538461535238,否
956,B6T0000000445,E3,4,8,12,10,浅位,348420.0,348420.0,348438.43076923076,18.43076923076923,0.0,18.430769230762962,否
952,B6T0000000445,E3,4,8,12,10,深位,348420.0,348438.43076923076,348456.8615384615,18.43076923076923,18.430769230762962,36.861538461525925,否
3313,B6T0000001948,E1,4,7,2,4,深位,349800.0,349800.0,349808.2030769231,8.203076923076923,0.0,8.20307692309143,否
3312,B6T0000001948,E1,4,8,2,4,浅位,349800.0,349808.2030769231,349816.4061538462,8.203076923076923,8.20307692309143,16.40615384618286,否
2832,B6T0000001965,E1,4,7,2,4,浅位,350700.0,350700.0,350708.2030769231,8.203076923076923,0.0,8.20307692309143,否
2833,B6T0000001965,E1,4,7,2,4,深位,350700.0,350708.2030769231,350716.4061538462,8.203076923076923,8.20307692309143,16.40615384618286,否
2834,B6T0000001965,E1,4,8,2,4,浅位,350700.0,350716.4061538462,350724.6092307693,8.203076923076923,16.40615384618286,24.60923076927429,否
2835,B6T0000001965,E1,4,7,6,9,浅位,350700.0,350724.6092307693,350736.8738461539,12.264615384615384,24.60923076927429,36.87384615390329,否
2725,B6T0000001708,E1,4,7,2,4,浅位,373020.0,373020.0,373028.2030769231,8.203076923076923,0.0,8.20307692309143,否
2726,B6T0000001708,E1,4,7,2,4,深位,373020.0,373028.2030769231,373036.4061538462,8.203076923076923,8.20307692309143,16.40615384618286,否
2727,B6T0000001708,E1,4,8,2,4,浅位,373020.0,373036.4061538462,373044.6092307693,8.203076923076923,16.40615384618286,24.60923076927429,否
2724,B6T0000001708,E1,4,7,6,9,浅位,373020.0,373044.6092307693,373056.8738461539,12.264615384615384,24.60923076927429,36.87384615390329,否
919,B6T0000000411,E3,4,7,12,11,浅位,378240.0,378240.0,378258.75076923077,18.75076923076923,0.0,18.750769230769947,否
910,B6T0000000411,E3,4,7,15,6,浅位,378240.0,378404.6523076925,378425.4953846156,20.84307692307692,164.65230769250775,185.49538461561315,否
911,B6T0000000411,E3,4,7,15,6,深位,378240.0,378425.4953846156,378446.3384615387,20.84307692307692,185.49538461561315,206.33846153871855,否
915,B6T0000000411,E3,4,8,15,6,浅位,378240.0,378446.3384615387,378467.1815384618,20.84307692307692,206.33846153871855,227.18153846182395,否
912,B6T0000000411,E3,4,8,15,6,深位,378240.0,378467.1815384618,378488.02461538493,20.84307692307692,227.18153846182395,248.02461538492935,否
3690,B6T0000001650,E1,4,8,4,26,深位,388860.0,388860.0,388876.4738461538,16.473846153846154,0.0,16.473846153821796,否
3691,B6T0000001650,E1,4,7,8,19,浅位,388860.0,388876.4738461538,388893.1692307692,16.695384615384615,16.473846153821796,33.169230769213755,否
2394,B6T0000001989,E1,4,7,2,17,浅位,400560.0,400582.6584615385,400595.02153846156,12.363076923076925,22.658461538492702,35.02153846155852,否
2393,B6T0000001989,E1,4,7,2,17,深位,400560.0,400595.02153846156,400607.3846153846,12.363076923076925,35.02153846155852,47.38461538462434,否
2391,B6T0000001989,E1,4,8,2,17,浅位,400560.0,400607.3846153846,400619.7476923077,12.363076923076925,47.38461538462434,59.74769230769016,否
3292,B6T0000001346,E1,4,8,5,2,深位,431640.0,431640.0,431649.4092307692,9.409230769230769,0.0,9.409230769204441,否
3293,B6T0000001346,E1,4,7,2,8,浅位,431640.0,431649.4092307692,431658.89230769227,9.483076923076922,9.409230769204441,18.892307692265604,否
865,B6T0000000001,E4,4,7,47,1,浅位,432180.0,432524.66461538477,432584.6769230771,60.01230769230772,344.6646153847687,404.67692307708785,否
862,B6T0000000001,E4,4,7,47,1,深位,432180.0,432584.6769230771,432644.6892307694,60.01230769230772,404.67692307708785,464.689230769407,否
2592,B6T0000001442,E1,4,8,1,21,浅位,432600.0,432644.6892307694,432657.7169230771,13.027692307692309,44.689230769407004,57.7169230771251,否
2591,B6T0000001442,E1,4,8,1,21,深位,432600.0,432657.7169230771,432670.74461538484,13.027692307692309,57.7169230771251,70.7446153848432,否
863,B6T0000000001,E4,4,8,47,1,浅位,432180.0,432670.74461538484,432730.75692307716,60.01230769230772,490.7446153848432,550.7569230771624,否
864,B6T0000000001,E4,4,8,47,1,深位,432180.0,432730.75692307716,432790.7692307695,60.01230769230772,550.7569230771624,610.7692307694815,否
1661,B6T0000000614,E3,4,7,23,6,浅位,433020.0,433262.35076923075,433293.04,30.689230769230775,242.35076923074666,273.03999999997905,否
621,B6T0000000469,E3,4,7,9,11,浅位,433980.0,434070.35076923075,434085.4092307692,15.058461538461538,90.35076923074666,105.40923076920444,否
626,B6T0000000469,E3,4,7,9,11,深位,433980.0,434085.4092307692,434100.46769230766,15.058461538461538,105.40923076920444,120.46769230766222,否
625,B6T0000000469,E3,4,8,9,11,浅位,433980.0,434100.46769230766,434115.5261538461,15.058461538461538,120.46769230766222,135.52615384612,否
631,B6T0000000469,E3,4,8,9,11,深位,433980.0,434115.5261538461,434130.5846153846,15.058461538461538,135.52615384612,150.58461538457777,否
3341,B6T0000000110,E4,4,7,44,1,浅位,434100.0,434130.5846153846,434185.9815384615,55.3969230769231,30.584615384577774,85.98153846152127,否
3340,B6T0000000110,E4,4,7,44,1,深位,434100.0,434185.9815384615,434241.37846153846,55.3969230769231,85.98153846152127,141.37846153846476,否
25,B6T0000001209,E3,4,7,10,1,浅位,434280.0,434306.1784615385,434319.26769230777,13.08923076923077,26.17846153851133,39.26769230776699,否
26,B6T0000001209,E3,4,7,10,1,深位,434280.0,434319.26769230777,434332.356923077,13.08923076923077,39.26769230776699,52.35692307702266,否
17,B6T0000001209,E3,4,8,10,1,浅位,434280.0,434332.356923077,434345.4461538463,13.08923076923077,52.35692307702266,65.44615384627832,否
13,B6T0000001209,E3,4,8,10,1,深位,434280.0,434345.4461538463,434358.53538461553,13.08923076923077,65.44615384627832,78.53538461553399,否
938,B6T0000000508,E3,4,7,19,2,浅位,434460.0,434655.8892307691,434680.37538461527,24.486153846153847,195.8892307691276,220.37538461526856,否
936,B6T0000000508,E3,4,7,19,2,深位,434460.0,434680.37538461527,434704.8615384614,24.486153846153847,220.37538461526856,244.8615384614095,否
2201,B6T0000001562,E1,4,8,1,2,深位,434700.0,434704.8615384614,434711.8092307691,6.947692307692308,4.861538461409509,11.80923076911131,否
2198,B6T0000001562,E1,4,7,5,2,浅位,434700.0,434711.8092307691,434721.2184615383,9.409230769230769,11.80923076911131,21.21846153831575,否
2197,B6T0000001562,E1,4,7,5,2,深位,434700.0,434721.2184615383,434730.6276923075,9.409230769230769,21.21846153831575,30.627692307520192,否
2199,B6T0000001562,E1,4,7,4,4,浅位,434700.0,434730.6276923075,434740.06153846136,9.433846153846154,30.627692307520192,40.06153846136294,否
2200,B6T0000001562,E1,4,7,4,4,深位,434700.0,434740.06153846136,434749.4953846152,9.433846153846154,40.06153846136294,49.495384615205694,否
2202,B6T0000001562,E1,4,8,4,4,浅位,434700.0,434749.4953846152,434758.92923076905,9.433846153846154,49.495384615205694,58.929230769048445,否
2203,B6T0000001562,E1,4,8,4,4,深位,434700.0,434758.92923076905,434768.3630769229,9.433846153846154,58.929230769048445,68.3630769228912,否
940,B6T0000000508,E3,4,8,19,2,浅位,434460.0,434768.3630769229,434792.84923076903,24.486153846153847,308.3630769228912,332.84923076903215,否
3327,B6T0000000016,E4,4,8,45,19,深位,434760.0,434792.84923076903,434855.5446153844,62.69538461538464,32.84923076903215,95.5446153844241,否
3326,B6T0000000016,E4,4,7,48,7,浅位,434760.0,434855.5446153844,434919.01538461517,63.470769230769264,95.5446153844241,159.0153846151661,否
88,B6T0000000261,E4,4,7,43,2,浅位,435240.0,435781.78461538453,435835.963076923,54.17846153846156,541.7846153845312,595.9630769229843,否
94,B6T0000000261,E4,4,7,43,2,深位,435240.0,435835.963076923,435890.14153846144,54.17846153846156,595.9630769229843,650.1415384614374,否
3433,B6T0000000973,E3,4,7,9,4,浅位,436740.0,436740.0,436752.81846153847,12.818461538461538,0.0,12.81846153846709,否
3432,B6T0000000973,E3,4,7,9,4,深位,436740.0,436752.81846153847,436765.63692307693,12.818461538461538,12.81846153846709,25.63692307693418,否
2195,B6T0000001648,E1,4,7,2,14,浅位,437400.0,437445.6123076924,437457.0153846155,11.403076923076924,45.61230769241229,57.01538461551536,否
2196,B6T0000001648,E1,4,7,2,14,深位,437400.0,437457.0153846155,437468.4184615386,11.403076923076924,57.01538461551536,68.41846153861843,否
2194,B6T0000001648,E1,4,8,2,14,浅位,437400.0,437468.4184615386,437479.8215384617,11.403076923076924,68.41846153861843,79.8215384617215,否
3571,B6T0000001481,E1,4,8,3,23,深位,438240.0,438240.0,438254.8984615385,14.89846153846154,0.0,14.898461538483389,否
3570,B6T0000001481,E1,4,8,6,18,深位,438240.0,438254.8984615385,438270.0430769231,15.144615384615385,14.898461538483389,30.04307692311704,否
2943,B6T0000000747,E3,4,7,21,26,浅位,438900.0,438969.2553846154,439003.8830769231,34.627692307692314,69.25538461538963,103.88307692308445,否
1113,B6T0000001301,E3,4,7,9,15,浅位,443880.0,444290.830769231,444307.1692307695,16.338461538461537,410.8307692310191,427.1692307695048,否
1112,B6T0000001301,E3,4,7,9,15,深位,443880.0,444307.1692307695,444323.507692308,16.338461538461537,427.1692307695048,443.5076923079905,否
1101,B6T0000001301,E3,4,8,9,15,浅位,443880.0,444323.507692308,444339.8461538465,16.338461538461537,443.5076923079905,459.8461538464762,否
1111,B6T0000001301,E3,4,8,9,15,深位,443880.0,444339.8461538465,444356.18461538496,16.338461538461537,459.8461538464762,476.18461538496194,否
1127,B6T0000001955,E1,4,7,4,5,浅位,447420.0,447958.1538461537,447967.90769230755,9.753846153846155,538.1538461536984,547.9076923075481,否
1126,B6T0000001955,E1,4,7,4,5,深位,447420.0,447967.90769230755,447977.6615384614,9.753846153846155,547.9076923075481,557.6615384613979,否
1120,B6T0000001955,E1,4,8,4,5,浅位,447420.0,447977.6615384614,447987.41538461525,9.753846153846155,557.6615384613979,567.4153846152476,否
