堆垛机编号,巷道号,任务类型,订单号,原材料编号,箱子类型,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),货架号,层(z),列(x),深浅位,是否复合
5,5,outbound,3090,B6T0000000338,E3,46440.0,46440.0,46666.0,226.0,0.0,226.0,9,14,36,浅位,否
5,5,outbound,3088,B6T0000000338,E3,46440.0,46666.0,46892.0,226.0,226.0,452.0,9,14,36,深位,否
5,5,outbound,3089,B6T0000000338,E3,46440.0,46892.0,47118.0,226.0,452.0,678.0,10,14,36,浅位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47160.0,47189.0,29.0,0.0,29.0,10,7,5,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47212.0,47243.0,31.0,52.0,83.0,9,5,8,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47268.0,47299.0,31.0,108.0,139.0,9,6,7,浅位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47324.0,47355.0,31.0,164.0,195.0,9,6,7,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47380.0,47411.0,31.0,220.0,251.0,10,6,7,浅位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47436.0,47467.0,31.0,276.0,307.0,10,6,7,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47492.0,47525.0,33.0,332.0,365.0,9,6,8,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47552.0,47585.0,33.0,392.0,425.0,10,3,11,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47612.0,47645.0,33.0,452.0,485.0,10,8,6,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47672.0,47707.0,35.0,512.0,547.0,9,7,8,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47736.0,47773.0,37.0,576.0,613.0,9,3,13,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47804.0,47849.0,45.0,644.0,689.0,10,8,12,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47888.0,47937.0,49.0,728.0,777.0,9,7,15,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,47980.0,48029.0,49.0,820.0,869.0,9,8,14,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48072.0,48125.0,53.0,912.0,965.0,9,7,17,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48172.0,48227.0,55.0,1012.0,1067.0,9,4,21,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48276.0,48333.0,57.0,1116.0,1173.0,9,5,21,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48384.0,48441.0,57.0,1224.0,1281.0,10,1,25,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48492.0,48551.0,59.0,1332.0,1391.0,10,5,22,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48604.0,48669.0,65.0,1444.0,1509.0,9,6,24,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48728.0,48797.0,69.0,1568.0,1637.0,10,2,30,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48860.0,48929.0,69.0,1700.0,1769.0,10,7,25,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,48992.0,49065.0,73.0,1832.0,1905.0,9,3,31,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,49132.0,49215.0,83.0,1972.0,2055.0,9,1,38,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,49292.0,49381.0,89.0,2132.0,2221.0,9,4,38,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,49464.0,49555.0,91.0,2304.0,2395.0,9,4,39,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,49640.0,49733.0,93.0,2480.0,2573.0,9,7,37,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,49820.0,49914.0,94.0,2660.0,2754.0,9,12,29,浅位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,50002.0,50096.0,94.0,2842.0,2936.0,9,12,29,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,50184.0,50278.0,94.0,3024.0,3118.0,10,12,29,浅位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,50366.0,50460.0,94.0,3206.0,3300.0,10,12,29,深位,否
5,5,inbound,IN0656,B6T0000001975,E1,47160.0,50548.0,50643.0,94.99999999999999,3388.0,3483.0,9,2,43,深位,否
5,5,inbound,IN0411,B6T0000001251,E3,50040.0,50732.0,50848.0,116.0,692.0,808.0,10,10,44,深位,否
5,5,inbound,IN0411,B6T0000001251,E3,50040.0,50958.0,51074.0,116.0,918.0,1034.0,9,14,36,浅位,否
5,5,inbound,IN0411,B6T0000001251,E3,50040.0,51184.0,51300.0,116.0,1144.0,1260.0,9,14,36,深位,否
5,5,inbound,IN0411,B6T0000001251,E3,50040.0,51410.0,51526.0,116.0,1370.0,1486.0,10,14,36,浅位,否
5,5,outbound,2550,B6T0000001153,E3,51060.0,52072.0,52246.0,174.0,1012.0,1186.0,9,10,31,浅位,否
5,5,inbound,IN0418,B6T0000001276,E3,52260.0,52260.0,52350.0,90.0,0.0,90.0,9,10,31,浅位,否
5,5,inbound,IN0418,B6T0000001276,E3,52260.0,52434.0,52550.0,116.00000000000001,174.0,290.0,10,29,6,深位,否
5,5,outbound,2891,B6T0000001622,E1,51960.0,52780.0,52900.0,120.0,820.0,940.0,9,5,26,浅位,是
5,5,inbound,IN0278,B6T0000000833,E3,52260.0,52660.0,52780.0,120.0,400.0,520.0,9,16,34,深位,是
5,5,inbound,IN0278,B6T0000000833,E3,52260.0,52900.0,53030.0,130.0,640.0,770.0,9,15,41,浅位,否
5,5,inbound,IN0278,B6T0000000833,E3,52260.0,53154.0,53284.0,130.0,894.0,1024.0,9,15,41,深位,否
5,5,outbound,3310,B6T0000001484,E1,55500.0,55500.0,55680.0,180.0,0.0,180.0,9,5,39,浅位,否
5,5,outbound,2174,B6T0000001942,E1,55560.0,55680.0,55752.0,72.0,120.0,192.0,10,5,12,浅位,否
5,5,outbound,2172,B6T0000001942,E1,55560.0,55752.0,55824.0,72.0,192.0,264.0,10,5,12,深位,否
5,5,outbound,3311,B6T0000001484,E1,55500.0,55824.0,56004.0,180.0,324.0,504.0,9,5,39,深位,否
5,5,outbound,661,B6T0000001698,E1,54180.0,56986.0,57026.0,40.0,2806.0,2846.0,9,8,1,浅位,否
5,5,outbound,658,B6T0000001698,E1,54180.0,57026.0,57066.0,40.0,2846.0,2886.0,9,8,1,深位,否
5,5,outbound,657,B6T0000001698,E1,54180.0,57066.0,57106.0,40.0,2886.0,2926.0,10,8,1,浅位,否
5,5,outbound,656,B6T0000001698,E1,54180.0,57106.0,57146.0,40.0,2926.0,2966.0,10,8,1,深位,否
5,5,outbound,373,B6T0000001440,E1,55740.0,58776.0,58808.0,32.0,3036.0,3068.0,9,5,2,浅位,否
5,5,outbound,374,B6T0000001440,E1,55740.0,58808.0,58840.0,32.0,3068.0,3100.0,9,5,2,深位,否
5,5,outbound,375,B6T0000001440,E1,55740.0,58840.0,58872.0,32.0,3100.0,3132.0,10,5,2,浅位,否
5,5,outbound,376,B6T0000001440,E1,55740.0,58872.0,58904.0,32.0,3132.0,3164.0,10,5,2,深位,否
5,5,outbound,1574,B6T0000001553,E1,54600.0,58904.0,58948.0,44.0,4304.0,4348.0,9,2,8,浅位,否
5,5,outbound,1577,B6T0000001553,E1,54600.0,58948.0,58992.0,44.0,4348.0,4392.0,9,2,8,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,59340.0,59516.5,176.50000000000009,0.0,176.5,9,45,3,浅位,否
5,5,outbound,449,B6T0000000678,E3,56280.0,59706.0,59775.0,69.0,3426.0,3495.0,9,9,10,浅位,是
5,5,inbound,IN0522,B6T0000001560,E1,59460.0,59687.0,59706.0,19.0,227.0,246.0,9,5,2,浅位,是
5,5,outbound,438,B6T0000000678,E3,56280.0,59794.0,59863.0,69.0,3514.0,3583.0,9,9,10,深位,是
5,5,inbound,IN0522,B6T0000001560,E1,59460.0,59775.0,59794.0,19.0,315.0,334.0,9,5,2,深位,是
5,5,outbound,452,B6T0000000678,E3,56280.0,59882.0,59951.0,69.0,3602.0,3671.0,10,9,10,浅位,是
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,59863.0,59882.0,19.0,43.0,62.0,10,5,2,浅位,是
5,5,outbound,453,B6T0000000678,E3,56280.0,59970.0,60039.0,69.0,3690.0,3759.0,10,9,10,深位,是
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,59951.0,59970.0,19.0,131.0,150.0,10,5,2,深位,是
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60039.0,60062.0,23.0,219.0,242.0,9,8,1,浅位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60079.0,60102.0,23.0,259.0,282.0,9,8,1,深位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60119.0,60142.0,23.0,299.0,322.0,10,8,1,浅位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60159.0,60182.0,23.0,339.0,362.0,10,8,1,深位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60199.0,60224.0,25.0,379.0,404.0,9,2,8,浅位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60243.0,60268.0,25.0,423.0,448.0,9,2,8,深位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60287.0,60326.0,39.0,467.0,506.0,10,5,12,浅位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60359.0,60398.0,39.0,539.0,578.0,10,5,12,深位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60431.0,60475.0,44.0,611.0,655.0,9,9,10,浅位,否
5,5,inbound,IN0567,B6T0000001683,E1,59820.0,60513.0,60557.0,44.0,693.0,737.0,9,9,10,深位,否
5,5,inbound,IN0601,B6T0000001780,E1,59820.0,60595.0,60639.0,44.0,775.0,819.0,10,9,10,浅位,否
5,5,inbound,IN0601,B6T0000001780,E1,59820.0,60677.0,60721.0,44.0,857.0,901.0,10,9,10,深位,否
5,5,inbound,IN0601,B6T0000001780,E1,59820.0,60759.0,60826.0,67.0,939.0,1006.0,9,5,26,浅位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,60887.0,61063.5,176.50000000000009,1547.0,1723.5,9,45,3,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,61234.0,61410.5,176.50000000000009,1894.0,2070.5,10,45,3,浅位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,61581.0,61757.5,176.50000000000009,2241.0,2417.5,10,45,3,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,61928.0,62150.5,222.50000000000009,2588.0,2810.5,10,45,26,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,62367.0,62592.5,225.50000000000009,3027.0,3252.5,9,48,20,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,62812.0,63039.5,227.50000000000009,3472.0,3699.5,10,44,31,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,63261.0,63490.5,229.50000000000009,3921.0,4150.5,10,46,27,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,63714.0,63946.5,232.50000000000009,4374.0,4606.5,10,45,31,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,64173.0,64407.5,234.50000000000009,4833.0,5067.5,9,43,37,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,64636.0,64872.5,236.50000000000009,5296.0,5532.5,9,43,38,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,65103.0,65340.5,237.50000000000009,5763.0,6000.5,10,46,31,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,65572.0,65809.5,237.50000000000009,6232.0,6469.5,10,48,26,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,66041.0,66282.5,241.50000000000009,6701.0,6942.5,9,44,38,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,66518.0,66767.5,249.50000000000009,7178.0,7427.5,9,48,32,深位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,67011.0,67269.5,258.5000000000001,7671.0,7929.5,9,43,49,浅位,否
5,5,inbound,IN0014,B6T0000000043,E4,59340.0,67522.0,67780.5,258.5000000000001,8182.0,8440.5,9,43,49,深位,否
5,5,inbound,IN0363,B6T0000001116,E3,84900.0,84900.0,85032.0,132.0,0.0,132.0,9,9,54,深位,否
5,5,inbound,IN0363,B6T0000001116,E3,84900.0,85158.0,85290.0,132.00000000000003,258.0,390.0,9,30,12,深位,否
5,5,inbound,IN0363,B6T0000001116,E3,84900.0,85416.0,85552.0,136.0,516.0,652.0,10,29,16,深位,否
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,85860.0,85996.0,136.00000000000006,0.0,136.0,10,35,4,深位,否
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,86126.0,86268.0,142.0,266.0,408.0,10,16,45,深位,否
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,86404.0,86546.0,142.00000000000003,544.0,686.0,10,33,11,深位,否
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,86682.0,86828.0,146.0,822.0,968.0,10,12,55,深位,否
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,86968.0,87116.0,148.0,1108.0,1256.0,9,14,52,深位,否
5,5,outbound,1479,B6T0000000631,E3,86520.0,87406.0,87634.0,228.00000000000006,886.0,1114.0,9,24,3,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,87258.0,87406.0,148.0,1398.0,1546.0,10,14,52,浅位,是
5,5,outbound,1472,B6T0000000631,E3,86520.0,87724.0,87814.0,90.00000000000001,1204.0,1294.0,9,24,3,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,87634.0,87724.0,90.00000000000001,1774.0,1864.0,9,24,3,浅位,是
5,5,outbound,1470,B6T0000000631,E3,86520.0,87904.0,87994.0,90.00000000000001,1384.0,1474.0,10,24,3,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,87814.0,87904.0,90.00000000000001,1954.0,2044.0,9,24,3,深位,是
5,5,outbound,1673,B6T0000001355,E1,87240.0,88084.0,88198.0,114.00000000000003,844.0,958.0,9,1,9,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,87994.0,88084.0,90.00000000000001,2134.0,2224.0,10,24,3,浅位,是
5,5,outbound,1674,B6T0000001355,E1,87240.0,88346.0,88494.0,147.99999999999997,1106.0,1254.0,9,1,9,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,88198.0,88346.0,148.0,2338.0,2486.0,10,14,52,深位,是
5,5,outbound,1675,B6T0000001355,E1,87240.0,88642.0,88790.0,148.00000000000006,1402.0,1550.0,10,1,9,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,88494.0,88642.0,148.00000000000006,2634.0,2782.0,9,35,10,深位,是
5,5,outbound,1668,B6T0000001355,E1,87240.0,88942.0,89094.0,152.0,1702.0,1854.0,10,1,9,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,88790.0,88942.0,152.0,2930.0,3082.0,9,9,64,浅位,是
5,5,outbound,1692,B6T0000001375,E1,88320.0,89246.0,89398.0,152.0,926.0,1078.0,9,7,6,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,89094.0,89246.0,152.0,3234.0,3386.0,9,9,64,深位,是
5,5,outbound,1693,B6T0000001375,E1,88320.0,89550.0,89702.0,152.0,1230.0,1382.0,9,7,6,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,89398.0,89550.0,152.0,3538.0,3690.0,10,9,64,浅位,是
5,5,outbound,1694,B6T0000001375,E1,88320.0,89854.0,90006.0,152.0,1534.0,1686.0,10,7,6,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,89702.0,89854.0,152.0,3842.0,3994.0,10,9,64,深位,是
5,5,outbound,2315,B6T0000001107,E3,88140.0,90160.0,90346.0,186.0,2020.0,2206.0,10,13,24,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,90006.0,90160.0,154.0,4146.0,4300.0,9,9,65,浅位,是
5,5,outbound,2316,B6T0000001107,E3,88140.0,90434.0,90522.0,88.0,2294.0,2382.0,10,13,24,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,90346.0,90434.0,88.0,4486.0,4574.0,10,13,24,浅位,是
5,5,outbound,1478,B6T0000000631,E3,86520.0,90610.0,90786.0,176.00000000000006,4090.0,4266.0,10,24,3,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,90522.0,90610.0,88.0,4662.0,4750.0,10,13,24,深位,是
5,5,outbound,1833,B6T0000000536,E3,87000.0,90876.0,90986.0,110.00000000000001,3876.0,3986.0,9,23,8,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,90786.0,90876.0,90.00000000000001,4926.0,5016.0,10,24,3,深位,是
5,5,outbound,3431,B6T0000001554,E1,87900.0,91082.0,91330.0,248.0,3182.0,3430.0,9,1,46,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,90986.0,91082.0,96.00000000000001,5126.0,5222.0,9,23,8,浅位,是
5,5,outbound,3430,B6T0000001554,E1,87900.0,91484.0,91638.0,154.0,3584.0,3738.0,9,1,46,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,91330.0,91484.0,154.0,5470.0,5624.0,9,9,65,深位,是
5,5,outbound,2691,B6T0000001182,E3,85980.0,91792.0,92170.0,378.0000000000001,5812.0,6190.0,9,38,4,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,91638.0,91792.0,154.0,5778.0,5932.0,9,10,63,浅位,是
5,5,outbound,2689,B6T0000001182,E3,85980.0,92318.0,92466.0,148.00000000000006,6338.0,6486.0,9,38,4,深位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,92170.0,92318.0,148.00000000000006,6310.0,6458.0,9,38,4,浅位,是
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,92466.0,92614.0,148.00000000000006,6606.0,6754.0,9,38,4,深位,否
5,5,inbound,IN0331,B6T0000001022,E3,85860.0,92756.0,92910.0,154.0,6896.0,7050.0,9,10,63,深位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93660.0,93685.0,25.0,0.0,25.0,9,1,9,浅位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93704.0,93729.0,25.0,44.0,69.0,9,1,9,深位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93748.0,93773.0,25.0,88.0,113.0,10,1,9,浅位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93792.0,93817.0,25.0,132.0,157.0,10,1,9,深位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93836.0,93867.0,31.0,176.0,207.0,9,7,6,浅位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93892.0,93923.0,31.0,232.0,263.0,9,7,6,深位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,93948.0,93979.0,31.0,288.0,319.0,10,7,6,浅位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,94004.0,94097.0,93.0,344.0,437.0,9,5,39,浅位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,94184.0,94277.0,93.0,524.0,617.0,9,5,39,深位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,94364.0,94459.0,95.0,704.0,799.0,10,8,37,深位,否
5,5,inbound,IN0597,B6T0000001774,E1,93660.0,94548.0,94647.0,99.0,888.0,987.0,9,1,46,浅位,否
5,5,outbound,1415,B6T0000000408,E3,97380.0,100728.0,100894.0,166.00000000000003,3348.0,3514.0,9,23,3,浅位,否
5,5,outbound,1409,B6T0000000408,E3,97380.0,100894.0,101060.0,166.00000000000003,3514.0,3680.0,9,23,3,深位,否
5,5,outbound,1410,B6T0000000408,E3,97380.0,101060.0,101226.0,166.00000000000003,3680.0,3846.0,10,23,3,浅位,否
5,5,outbound,1411,B6T0000000408,E3,97380.0,101226.0,101392.0,166.00000000000003,3846.0,4012.0,10,23,3,深位,否
5,5,outbound,2254,B6T0000001242,E3,111300.0,111300.0,111490.0,190.0,0.0,190.0,10,19,17,浅位,否
5,5,outbound,2259,B6T0000001242,E3,111300.0,111490.0,111680.0,190.0,190.0,380.0,10,19,17,深位,否
5,5,outbound,3386,B6T0000001525,E1,117120.0,117120.0,117308.0,188.0,0.0,188.0,9,2,44,浅位,否
5,5,outbound,3387,B6T0000001525,E1,117120.0,117308.0,117496.0,188.0,188.0,376.0,9,2,44,深位,否
5,5,outbound,67,B6T0000001664,E1,118500.0,118586.0,118606.0,20.0,86.0,106.0,9,2,2,浅位,否
5,5,outbound,64,B6T0000001664,E1,118500.0,118606.0,118626.0,20.0,106.0,126.0,9,2,2,深位,否
5,5,outbound,65,B6T0000001664,E1,118500.0,118626.0,118646.0,20.0,126.0,146.0,10,2,2,浅位,否
5,5,outbound,66,B6T0000001664,E1,118500.0,118646.0,118666.0,20.0,146.0,166.0,10,2,2,深位,否
5,5,outbound,41,B6T0000001104,E3,123780.0,126130.0,126188.0,57.99999999999999,2350.0,2408.0,9,9,4,浅位,否
5,5,outbound,47,B6T0000001104,E3,123780.0,126188.0,126246.0,57.99999999999999,2408.0,2466.0,9,9,4,深位,否
5,5,outbound,40,B6T0000001104,E3,123780.0,126246.0,126304.0,57.99999999999999,2466.0,2524.0,10,9,4,浅位,否
5,5,inbound,IN0412,B6T0000001252,E3,127260.0,127260.0,127292.0,31.999999999999996,0.0,32.0,9,9,4,浅位,否
5,5,inbound,IN0412,B6T0000001252,E3,127260.0,127318.0,127350.0,31.999999999999996,58.0,90.0,9,9,4,深位,否
5,5,outbound,2333,B6T0000001994,E1,127920.0,127920.0,127992.0,72.0,0.0,72.0,9,1,16,浅位,否
5,5,outbound,2334,B6T0000001994,E1,127920.0,127992.0,128064.0,72.0,72.0,144.0,9,1,16,深位,否
5,5,outbound,2332,B6T0000001994,E1,127920.0,128064.0,128136.0,72.0,144.0,216.0,10,1,16,浅位,否
5,5,outbound,2335,B6T0000001994,E1,127920.0,128136.0,128208.0,72.0,216.0,288.0,10,1,16,深位,否
5,5,inbound,IN0434,B6T0000001316,E3,128280.0,128280.0,128312.0,31.999999999999996,0.0,32.0,10,9,4,浅位,否
5,5,inbound,IN0434,B6T0000001316,E3,128280.0,128338.0,128424.0,86.00000000000001,58.0,144.0,9,23,3,浅位,否
5,5,inbound,IN0434,B6T0000001316,E3,128280.0,128504.0,128590.0,86.00000000000001,224.0,310.0,9,23,3,深位,否
5,5,inbound,IN0434,B6T0000001316,E3,128280.0,128670.0,128756.0,86.00000000000001,390.0,476.0,10,23,3,浅位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131520.0,131533.0,13.0,0.0,13.0,9,2,2,浅位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131540.0,131553.0,13.0,20.0,33.0,9,2,2,深位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131560.0,131573.0,13.0,40.0,53.0,10,2,2,浅位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131580.0,131593.0,13.0,60.0,73.0,10,2,2,深位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131600.0,131639.0,39.0,80.0,119.0,9,1,16,浅位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131672.0,131711.0,39.0,152.0,191.0,9,1,16,深位,否
5,5,inbound,IN0606,B6T0000001793,E1,131520.0,131744.0,131783.0,39.0,224.0,263.0,10,1,16,浅位,否
5,5,outbound,36,B6T0000001104,E3,132300.0,132300.0,132358.0,57.99999999999999,0.0,58.0,10,9,4,深位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,133440.0,133472.0,31.999999999999996,0.0,32.0,10,9,4,深位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,133498.0,133584.0,86.00000000000001,58.0,144.0,10,23,3,深位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,133664.0,133762.0,98.0,224.0,322.0,10,19,17,浅位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,133854.0,133952.0,98.0,414.0,512.0,10,19,17,深位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,134044.0,134198.0,154.0,604.0,758.0,9,11,61,浅位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,134346.0,134500.0,154.0,906.0,1060.0,9,11,61,深位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,134648.0,134802.0,154.0,1208.0,1362.0,10,9,65,浅位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,134950.0,135104.0,154.0,1510.0,1664.0,10,9,65,深位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,135252.0,135406.0,154.0,1812.0,1966.0,10,10,63,浅位,否
5,5,outbound,3687,B6T0000001416,E1,135480.0,135708.0,135862.0,154.0,228.0,382.0,9,2,5,深位,是
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,135554.0,135708.0,154.0,2114.0,2268.0,10,10,63,深位,是
5,5,outbound,3686,B6T0000001416,E1,135480.0,136016.0,136170.0,154.0,536.0,690.0,10,6,1,深位,是
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,135862.0,136016.0,154.0,2422.0,2576.0,10,11,61,浅位,是
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,136170.0,136324.0,154.0,2730.0,2884.0,10,11,61,深位,否
5,5,inbound,IN0603,B6T0000001789,E1,136440.0,136472.0,136491.0,19.0,32.0,51.0,9,2,5,深位,否
5,5,inbound,IN0603,B6T0000001789,E1,136440.0,136504.0,136523.0,19.0,64.0,83.0,10,6,1,深位,否
5,5,inbound,IN0603,B6T0000001789,E1,136440.0,136536.0,136575.0,39.0,96.0,135.0,10,1,16,深位,否
5,5,inbound,IN0603,B6T0000001789,E1,136440.0,136608.0,136705.0,97.0,168.0,265.0,9,2,44,浅位,否
5,5,inbound,IN0349,B6T0000001083,E3,133440.0,136796.0,136952.0,156.0,3356.0,3512.0,9,9,66,浅位,否
5,5,outbound,3273,B6T0000001560,E1,137280.0,137280.0,137312.0,32.0,0.0,32.0,9,5,2,浅位,否
5,5,outbound,3272,B6T0000001560,E1,137280.0,137312.0,137344.0,32.0,32.0,64.0,9,5,2,深位,否
5,5,inbound,IN0515,B6T0000001543,E1,138060.0,138060.0,138079.0,19.0,0.0,19.0,9,5,2,浅位,否
5,5,inbound,IN0515,B6T0000001543,E1,138060.0,138092.0,138111.0,19.0,32.0,51.0,9,5,2,深位,否
5,5,outbound,147,B6T0000000810,E3,172800.0,172800.0,172890.0,89.99999999999999,0.0,90.0,9,14,2,浅位,否
5,5,outbound,148,B6T0000000810,E3,172800.0,172938.0,172986.0,47.99999999999999,138.0,186.0,9,14,2,深位,是
5,5,inbound,IN0276,B6T0000000831,E3,172860.0,172890.0,172938.0,47.99999999999999,30.0,78.0,9,14,2,浅位,是
5,5,outbound,149,B6T0000000810,E3,172800.0,173034.0,173082.0,47.99999999999999,234.0,282.0,10,14,2,浅位,是
5,5,inbound,IN0276,B6T0000000831,E3,172860.0,172986.0,173034.0,47.99999999999999,126.0,174.0,9,14,2,深位,是
5,5,inbound,IN0276,B6T0000000831,E3,172860.0,173082.0,173130.0,47.99999999999999,222.0,270.0,10,14,2,浅位,否
5,5,outbound,349,B6T0000001370,E1,173100.0,173328.0,173484.0,156.0,228.0,384.0,10,3,3,浅位,是
