订单号,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),是否复合
2605,B6T0000000841,E3,3,6,15,1,浅位,352380.0,352653.0,352817.0,164.0,273.0,437.0,是
2604,B6T0000000841,E3,3,6,15,1,深位,352380.0,352836.0,352921.0,84.99999999999999,456.0,541.0,是
2606,B6T0000000841,E3,3,5,11,9,浅位,352380.0,352940.0,353021.0,81.0,560.0,641.0,是
2607,B6T0000000841,E3,3,5,19,9,深位,352380.0,353040.0,353185.0,145.0,660.0,805.0,是
2818,B6T0000000976,E3,3,5,39,5,浅位,348120.0,353204.0,353497.0,293.0000000000001,5084.0,5377.0,是
2816,B6T0000000976,E3,3,5,39,5,深位,348120.0,353516.0,353809.0,293.0000000000001,5396.0,5689.0,是
133,B6T0000000154,E4,3,5,44,1,浅位,345840.0,354079.0,354396.0,317.00000000000017,8239.0,8556.0,是
132,B6T0000000154,E4,3,5,44,1,深位,345840.0,354478.0,354763.0,285.00000000000017,8638.0,8923.0,是
146,B6T0000000154,E4,3,6,44,1,浅位,345840.0,354917.0,355114.0,197.0000000000001,9077.0,9274.0,是
131,B6T0000000154,E4,3,6,44,1,深位,345840.0,355268.0,355465.0,197.0000000000001,9428.0,9625.0,是
268,B6T0000000305,E4,3,5,44,2,浅位,347580.0,355629.0,356028.0,399.00000000000017,8049.0,8448.0,是
3736,B6T0000001743,E1,3,5,2,10,浅位,366420.0,366610.0,366776.0,166.00000000000003,190.0,356.0,是
3737,B6T0000001743,E1,3,6,6,9,浅位,366420.0,366942.0,367108.0,166.00000000000003,522.0,688.0,是
3357,B6T0000000323,E3,3,6,20,3,深位,370740.0,371232.0,371440.0,208.00000000000006,492.0,700.0,是
3356,B6T0000000323,E3,3,5,23,3,深位,370740.0,371514.0,371612.0,98.00000000000003,774.0,872.0,是
3072,B6T0000001373,E1,3,5,2,4,浅位,376080.0,376326.5,376507.0,180.50000000000009,246.5,427.0,是
3071,B6T0000001373,E1,3,5,2,4,深位,376080.0,376689.5,376872.0,182.50000000000009,609.5,792.0,是
3070,B6T0000001373,E1,3,6,2,4,浅位,376080.0,377054.5,377237.0,182.50000000000009,974.5,1157.0,是
917,B6T0000000411,E3,3,5,15,6,浅位,378240.0,378968.0,379082.0,113.99999999999999,728.0,842.0,否
920,B6T0000000411,E3,3,5,15,6,深位,378240.0,379082.0,379196.0,113.99999999999999,842.0,956.0,否
916,B6T0000000411,E3,3,6,15,6,浅位,378240.0,379196.0,379310.0,113.99999999999999,956.0,1070.0,否
909,B6T0000000411,E3,3,6,15,6,深位,378240.0,379310.0,379424.0,113.99999999999999,1070.0,1184.0,否
3613,B6T0000000440,E3,3,6,12,11,浅位,386760.0,386760.0,386870.0,110.0,0.0,110.0,否
3612,B6T0000000440,E3,3,6,12,11,深位,386760.0,386870.0,386980.0,110.0,110.0,220.0,否
3690,B6T0000001650,E1,3,6,8,19,深位,388860.0,389014.0,389126.0,112.0,154.0,266.0,是
3691,B6T0000001650,E1,3,5,5,38,深位,388860.0,389186.0,389374.0,188.0,326.0,514.0,是
597,B6T0000000247,E4,3,6,44,3,深位,400380.0,400380.0,400717.0,337.00000000000017,0.0,337.0,否
3450,B6T0000001232,E3,3,5,33,28,浅位,400740.0,400740.0,401086.0,346.00000000000006,0.0,346.0,否
2644,B6T0000001956,E1,3,6,1,9,浅位,400920.0,401086.0,401130.0,44.0,166.0,210.0,否
2645,B6T0000001956,E1,3,6,1,9,深位,400920.0,401130.0,401174.0,44.0,210.0,254.0,否
2646,B6T0000001956,E1,3,5,14,5,浅位,400920.0,401174.0,401276.0,101.99999999999999,254.0,356.0,否
2647,B6T0000001956,E1,3,5,14,5,深位,400920.0,401276.0,401378.0,101.99999999999999,356.0,458.0,否
3451,B6T0000001232,E3,3,5,33,28,深位,400740.0,401378.0,401724.0,346.00000000000006,638.0,984.0,否
10,B6T0000001209,E3,3,5,10,1,浅位,402180.0,402864.0,402918.0,54.0,684.0,738.0,否
12,B6T0000001209,E3,3,5,10,1,深位,402180.0,402918.0,402972.0,54.0,738.0,792.0,否
3486,B6T0000001445,E1,3,5,7,5,浅位,432480.0,432753.5,433017.0,263.50000000000006,273.5,537.0,是
3487,B6T0000001445,E1,3,5,7,5,深位,432480.0,433280.5,433544.0,263.50000000000006,800.5,1064.0,是
394,B6T0000000471,E3,3,5,17,1,浅位,433020.0,433544.0,433654.0,110.0,524.0,634.0,否
393,B6T0000000471,E3,3,5,17,1,深位,433020.0,433654.0,433764.0,110.0,634.0,744.0,否
391,B6T0000000471,E3,3,6,17,1,浅位,433020.0,433764.0,433874.0,110.0,744.0,854.0,否
19,B6T0000001209,E3,3,6,10,1,浅位,434280.0,434280.0,434334.0,54.0,0.0,54.0,否
18,B6T0000001209,E3,3,6,10,1,深位,434280.0,434334.0,434388.0,54.0,54.0,108.0,否
3327,B6T0000000016,E4,3,5,43,3,浅位,434760.0,434760.0,435087.0,327.00000000000017,0.0,327.0,否
3326,B6T0000000016,E4,3,5,43,3,深位,434760.0,435117.0,435420.0,303.0000000000001,357.0,660.0,是
623,B6T0000000469,E3,3,5,9,11,浅位,433980.0,435450.0,435520.0,70.0,1470.0,1540.0,是
624,B6T0000000469,E3,3,5,9,11,深位,433980.0,435566.0,435612.0,46.0,1586.0,1632.0,是
620,B6T0000000469,E3,3,6,9,11,浅位,433980.0,435612.0,435698.0,86.0,1632.0,1718.0,否
622,B6T0000000469,E3,3,6,9,11,深位,433980.0,435698.0,435784.0,86.0,1718.0,1804.0,否
2873,B6T0000000968,E3,3,6,22,24,浅位,434700.0,435784.0,436026.0,242.00000000000006,1084.0,1326.0,否
2872,B6T0000000968,E3,3,6,22,24,深位,434700.0,436026.0,436268.0,242.00000000000006,1326.0,1568.0,否
482,B6T0000001101,E3,3,5,10,8,浅位,436560.0,436560.0,436642.0,82.0,0.0,82.0,否
3433,B6T0000000973,E3,3,5,9,4,浅位,436740.0,436740.0,436798.0,57.99999999999999,0.0,58.0,否
3432,B6T0000000973,E3,3,5,9,4,深位,436740.0,436798.0,436856.0,57.99999999999999,58.0,116.0,否
726,B6T0000000140,E4,3,5,46,2,深位,434880.0,436966.0,437319.0,353.00000000000017,2086.0,2439.0,否
727,B6T0000000140,E4,3,6,46,2,浅位,434880.0,437319.0,437672.0,353.00000000000017,2439.0,2792.0,否
2190,B6T0000001648,E1,3,5,2,14,浅位,437400.0,437672.0,437740.0,68.0,272.0,340.0,否
2191,B6T0000001648,E1,3,5,2,14,深位,437400.0,437740.0,437808.0,68.0,340.0,408.0,否
2192,B6T0000001648,E1,3,6,2,14,浅位,437400.0,437808.0,437876.0,68.0,408.0,476.0,否
2193,B6T0000001648,E1,3,6,2,14,深位,437400.0,437876.0,437944.0,68.0,476.0,544.0,否
725,B6T0000000140,E4,3,6,46,2,深位,434880.0,437944.0,438297.0,353.00000000000017,3064.0,3417.0,否
2942,B6T0000000747,E3,3,6,21,26,浅位,438900.0,438900.0,439142.0,242.00000000000003,0.0,242.0,否
3045,B6T0000000743,E3,3,6,12,14,深位,439020.0,439142.0,439264.0,122.0,122.0,244.0,否
3044,B6T0000000743,E3,3,5,20,3,浅位,439020.0,439264.0,439406.0,142.00000000000003,244.0,386.0,否
3043,B6T0000000743,E3,3,5,20,3,深位,439020.0,439406.0,439548.0,142.00000000000003,386.0,528.0,否
2941,B6T0000000747,E3,3,6,21,26,深位,438900.0,439548.0,439790.0,242.00000000000003,648.0,890.0,否
1171,B6T0000001838,E1,3,5,8,3,浅位,437520.0,440200.0,440248.0,48.0,2680.0,2728.0,否
1170,B6T0000001838,E1,3,5,8,3,深位,437520.0,440248.0,440296.0,48.0,2728.0,2776.0,否
1174,B6T0000001838,E1,3,6,8,3,浅位,437520.0,440296.0,440344.0,48.0,2776.0,2824.0,否
2427,B6T0000000890,E3,3,5,9,30,浅位,434940.0,442514.0,442688.0,174.0,7574.0,7748.0,是
86,B6T0000000261,E4,3,5,43,2,浅位,435240.0,443906.0,444263.0,357.00000000000017,8666.0,9023.0,是
1103,B6T0000001301,E3,3,5,10,1,深位,443880.0,444384.0,444527.0,143.0,504.0,647.0,是
1105,B6T0000001301,E3,3,5,14,5,浅位,443880.0,444557.0,444635.0,77.99999999999999,677.0,755.0,是
1106,B6T0000001301,E3,3,5,14,5,深位,443880.0,444689.0,444743.0,53.99999999999999,809.0,863.0,是
87,B6T0000000261,E4,3,5,43,2,深位,435240.0,444797.0,445084.0,287.00000000000017,9557.0,9844.0,是
95,B6T0000000261,E4,3,6,43,2,浅位,435240.0,445205.0,445605.0,400.0000000000002,9965.0,10365.0,是
91,B6T0000000261,E4,3,6,43,2,深位,435240.0,445726.0,446126.0,400.0000000000002,10486.0,10886.0,是
1115,B6T0000001301,E3,3,5,9,15,浅位,443880.0,446492.0,446616.0,124.00000000000001,2612.0,2736.0,是
1113,B6T0000001301,E3,3,5,9,15,深位,443880.0,446670.0,446724.0,54.0,2790.0,2844.0,是
1112,B6T0000001301,E3,3,6,9,15,浅位,443880.0,446778.0,446832.0,54.0,2898.0,2952.0,是
1101,B6T0000001301,E3,3,6,9,15,深位,443880.0,446886.0,446940.0,54.0,3006.0,3060.0,是
1271,B6T0000000615,E3,3,5,20,5,浅位,443820.0,446940.0,447090.0,150.0,3120.0,3270.0,否
1270,B6T0000000615,E3,3,5,20,5,深位,443820.0,447090.0,447240.0,150.0,3270.0,3420.0,否
1268,B6T0000000615,E3,3,6,20,5,浅位,443820.0,447240.0,447390.0,150.0,3420.0,3570.0,否
1275,B6T0000000615,E3,3,6,20,5,深位,443820.0,447390.0,447540.0,150.0,3570.0,3720.0,否
1124,B6T0000001955,E1,3,5,4,5,浅位,447420.0,447540.0,447580.0,40.0,120.0,160.0,否
1129,B6T0000001955,E1,3,5,4,5,深位,447420.0,447580.0,447620.0,40.0,160.0,200.0,否
1128,B6T0000001955,E1,3,6,4,5,浅位,447420.0,447620.0,447660.0,40.0,200.0,240.0,否
1127,B6T0000001955,E1,3,6,4,5,深位,447420.0,447660.0,447700.0,40.0,240.0,280.0,否
279,B6T0000000305,E4,3,5,44,2,深位,451020.0,451020.0,451353.0,333.00000000000017,0.0,333.0,否
280,B6T0000000305,E4,3,6,44,2,浅位,451020.0,451353.0,451686.0,333.00000000000017,333.0,666.0,否
1325,B6T0000001360,E1,3,5,2,7,浅位,454620.0,454800.0,454840.0,40.0,180.0,220.0,否
1326,B6T0000001360,E1,3,5,2,7,深位,454620.0,454840.0,454880.0,40.0,220.0,260.0,否
1327,B6T0000001360,E1,3,6,2,7,浅位,454620.0,454880.0,454920.0,40.0,260.0,300.0,否
1328,B6T0000001360,E1,3,6,2,7,深位,454620.0,454920.0,454960.0,40.0,300.0,340.0,否
2825,B6T0000001379,E1,3,5,3,13,浅位,455280.0,455280.0,455348.0,68.0,0.0,68.0,否
2824,B6T0000001379,E1,3,6,8,23,浅位,455280.0,455348.0,455476.0,128.0,68.0,196.0,否
2826,B6T0000001379,E1,3,6,8,23,深位,455280.0,455476.0,455604.0,128.0,196.0,324.0,否
3508,B6T0000001321,E1,3,6,1,1,深位,460080.0,460080.0,460092.0,12.0,0.0,12.0,否
3509,B6T0000001321,E1,3,5,7,3,浅位,460080.0,460092.0,460136.0,44.0,12.0,56.0,否
2718,B6T0000000756,E3,3,5,9,8,浅位,460140.0,460140.0,460214.0,74.0,0.0,74.0,否
2716,B6T0000000756,E3,3,5,9,8,深位,460140.0,460214.0,460288.0,74.0,74.0,148.0,否
2719,B6T0000000756,E3,3,6,9,8,浅位,460140.0,460288.0,460362.0,74.0,148.0,222.0,否
2717,B6T0000000756,E3,3,6,9,8,深位,460140.0,460362.0,460436.0,74.0,222.0,296.0,否
1843,B6T0000000219,E4,3,5,45,9,浅位,460560.0,463735.0,464106.0,371.00000000000017,3175.0,3546.0,否
1197,B6T0000001639,E1,3,5,3,6,浅位,463080.0,465038.0,465078.0,40.0,1958.0,1998.0,否
1203,B6T0000001639,E1,3,5,3,6,深位,463080.0,465078.0,465118.0,40.0,1998.0,2038.0,否
1199,B6T0000001639,E1,3,6,3,6,浅位,463080.0,465118.0,465158.0,40.0,2038.0,2078.0,否
1200,B6T0000001639,E1,3,6,3,6,深位,463080.0,465158.0,465198.0,40.0,2078.0,2118.0,否
1399,B6T0000000367,E3,3,6,9,9,浅位,465120.0,465198.0,465276.0,78.0,78.0,156.0,否
1398,B6T0000000367,E3,3,6,9,9,深位,465120.0,465276.0,465354.0,78.0,156.0,234.0,否
543,B6T0000001197,E3,3,5,15,4,浅位,466860.0,467783.0,467889.0,105.99999999999999,923.0,1029.0,否
537,B6T0000001197,E3,3,5,15,4,深位,466860.0,467889.0,467995.0,105.99999999999999,1029.0,1135.0,否
538,B6T0000001197,E3,3,6,15,4,浅位,466860.0,467995.0,468101.0,105.99999999999999,1135.0,1241.0,否
3662,B6T0000001711,E1,3,5,1,10,浅位,470880.0,470880.0,470928.0,48.0,0.0,48.0,否
3663,B6T0000001711,E1,3,5,1,10,深位,470880.0,470928.0,470976.0,48.0,48.0,96.0,否
1816,B6T0000001665,E1,3,6,2,10,浅位,471120.0,471120.0,471172.0,52.0,0.0,52.0,否
1818,B6T0000001665,E1,3,6,2,10,深位,471120.0,471172.0,471224.0,52.0,52.0,104.0,否
3022,B6T0000001792,E1,3,5,2,4,浅位,471780.0,471780.0,471808.0,28.0,0.0,28.0,否
3023,B6T0000001792,E1,3,5,2,4,深位,471780.0,471808.0,471836.0,28.0,28.0,56.0,否
3024,B6T0000001792,E1,3,6,2,4,浅位,471780.0,471836.0,471864.0,28.0,56.0,84.0,否
1244,B6T0000001022,E3,3,5,14,11,浅位,477120.0,477120.0,477246.0,125.99999999999999,0.0,126.0,否
1243,B6T0000001022,E3,3,5,14,11,深位,477120.0,477246.0,477372.0,125.99999999999999,126.0,252.0,否
1237,B6T0000001022,E3,3,6,14,11,浅位,477120.0,477372.0,477498.0,125.99999999999999,252.0,378.0,否
1240,B6T0000001022,E3,3,6,14,11,深位,477120.0,477498.0,477624.0,125.99999999999999,378.0,504.0,否
3539,B6T0000001984,E1,3,5,6,9,浅位,479760.0,479760.0,479824.0,64.0,0.0,64.0,否
3538,B6T0000001984,E1,3,5,6,9,深位,479760.0,479824.0,479888.0,64.0,64.0,128.0,否
1906,B6T0000001740,E1,3,5,4,10,浅位,480000.0,480240.0,480300.0,60.0,240.0,300.0,否
1905,B6T0000001740,E1,3,5,4,10,深位,480000.0,480300.0,480360.0,60.0,300.0,360.0,否
1908,B6T0000001740,E1,3,6,4,10,浅位,480000.0,480360.0,480420.0,60.0,360.0,420.0,否
1904,B6T0000001740,E1,3,6,4,10,深位,480000.0,480420.0,480480.0,60.0,420.0,480.0,否
3030,B6T0000000692,E3,3,6,20,5,深位,483840.0,483840.0,483990.0,150.0,0.0,150.0,否
3028,B6T0000000692,E3,3,6,22,24,浅位,483840.0,483990.0,484232.0,242.00000000000006,150.0,392.0,否
3029,B6T0000000692,E3,3,6,22,24,深位,483840.0,484232.0,484474.0,242.00000000000006,392.0,634.0,否
385,B6T0000000471,E3,3,6,17,1,深位,486000.0,486000.0,486110.0,110.0,0.0,110.0,否
1705,B6T0000001342,E1,3,5,4,8,浅位,486000.0,486258.0,486310.0,52.0,258.0,310.0,否
1698,B6T0000001342,E1,3,5,4,8,深位,486000.0,486310.0,486362.0,52.0,310.0,362.0,否
1706,B6T0000001342,E1,3,6,4,8,浅位,486000.0,486362.0,486414.0,52.0,362.0,414.0,否
1704,B6T0000001342,E1,3,6,4,8,深位,486000.0,486414.0,486466.0,52.0,414.0,466.0,否
960,B6T0000000445,E3,3,5,13,9,浅位,485940.0,486466.0,486576.0,110.0,526.0,636.0,否
2080,B6T0000001673,E1,3,5,6,10,浅位,487860.0,488547.0,488615.0,68.0,687.0,755.0,否
3610,B6T0000000201,E4,3,6,44,3,深位,488760.0,488760.0,489097.0,337.00000000000017,0.0,337.0,否
2222,B6T0000000393,E3,3,5,14,22,浅位,488580.0,491023.0,491193.0,170.0,2443.0,2613.0,否
2218,B6T0000000393,E3,3,5,14,22,深位,488580.0,491193.0,491363.0,170.0,2613.0,2783.0,否
697,B6T0000001180,E3,3,5,11,9,深位,518220.0,518220.0,518314.0,94.0,0.0,94.0,否
701,B6T0000001180,E3,3,6,11,9,浅位,518220.0,518314.0,518408.0,94.0,94.0,188.0,否
702,B6T0000001180,E3,3,6,11,9,深位,518220.0,518408.0,518502.0,94.0,188.0,282.0,否
3067,B6T0000000455,E3,3,6,26,23,浅位,518640.0,518804.0,519074.0,270.0,164.0,434.0,否
1862,B6T0000000725,E3,3,5,13,19,浅位,518520.0,519404.0,519554.0,150.0,884.0,1034.0,否
3589,B6T0000001762,E1,3,6,7,3,浅位,519420.0,519554.0,519598.0,44.0,134.0,178.0,否
3588,B6T0000001762,E1,3,6,7,3,深位,519420.0,519598.0,519642.0,44.0,178.0,222.0,否
1286,B6T0000001854,E1,3,6,7,4,浅位,519120.0,519642.0,519690.0,48.0,522.0,570.0,否
1285,B6T0000001854,E1,3,6,7,4,深位,519120.0,519690.0,519738.0,48.0,570.0,618.0,否
3280,B6T0000001055,E3,3,6,9,4,深位,519600.0,519738.0,519796.0,57.99999999999999,138.0,196.0,否
1864,B6T0000000725,E3,3,5,13,19,深位,518520.0,519796.0,519946.0,150.0,1276.0,1426.0,否
1866,B6T0000000725,E3,3,6,13,19,浅位,518520.0,519946.0,520096.0,150.0,1426.0,1576.0,否
3281,B6T0000001055,E3,3,6,23,3,浅位,519600.0,520096.0,520262.0,166.00000000000003,496.0,662.0,否
2355,B6T0000000217,E4,3,6,45,1,深位,519660.0,520262.0,520601.0,339.00000000000017,602.0,941.0,否
2353,B6T0000000217,E4,3,6,45,5,深位,519660.0,520601.0,520956.0,355.00000000000017,941.0,1296.0,否
788,B6T0000001996,E1,3,5,7,2,浅位,520620.0,520956.0,520996.0,40.0,336.0,376.0,否
789,B6T0000001996,E1,3,5,7,2,深位,520620.0,520996.0,521036.0,40.0,376.0,416.0,否
784,B6T0000001996,E1,3,6,7,2,浅位,520620.0,521036.0,521076.0,40.0,416.0,456.0,否
3591,B6T0000001890,E1,3,6,3,46,深位,520740.0,521076.0,521276.0,200.0,336.0,536.0,否
3590,B6T0000001890,E1,3,5,2,50,深位,520740.0,521276.0,521488.0,212.0,536.0,748.0,否
2352,B6T0000000217,E4,3,6,45,6,浅位,519660.0,521488.0,521847.0,359.00000000000017,1828.0,2187.0,否
2351,B6T0000000217,E4,3,6,45,6,深位,519660.0,521847.0,522206.0,359.00000000000017,2187.0,2546.0,否
2350,B6T0000000217,E4,3,5,46,5,浅位,519660.0,522206.0,522571.0,365.00000000000017,2546.0,2911.0,否
618,B6T0000000247,E4,3,5,45,2,浅位,521520.0,522571.0,522914.0,343.00000000000017,1051.0,1394.0,否
617,B6T0000000247,E4,3,5,45,2,深位,521520.0,522914.0,523257.0,343.00000000000017,1394.0,1737.0,否
616,B6T0000000247,E4,3,6,45,2,浅位,521520.0,523257.0,523600.0,343.00000000000017,1737.0,2080.0,否
615,B6T0000000247,E4,3,6,45,2,深位,521520.0,523600.0,523943.0,343.00000000000017,2080.0,2423.0,否
2354,B6T0000000217,E4,3,5,46,5,深位,519660.0,523943.0,524308.0,365.00000000000017,4283.0,4648.0,否
2070,B6T0000000389,E3,3,6,17,17,浅位,536220.0,536220.0,536394.0,174.0,0.0,174.0,否
2069,B6T0000000389,E3,3,6,17,17,深位,536220.0,536394.0,536568.0,174.0,174.0,348.0,否
2098,B6T0000000116,E4,3,5,43,1,浅位,548100.0,548100.0,548419.0,319.00000000000017,0.0,319.0,否
2097,B6T0000000116,E4,3,5,43,1,深位,548100.0,548419.0,548738.0,319.00000000000017,319.0,638.0,否
2092,B6T0000000116,E4,3,6,43,1,浅位,548100.0,548738.0,549057.0,319.00000000000017,638.0,957.0,否
2406,B6T0000000509,E3,3,5,9,10,浅位,549000.0,549057.0,549139.0,82.0,57.0,139.0,否
2405,B6T0000000509,E3,3,5,9,10,深位,549000.0,549139.0,549221.0,82.0,139.0,221.0,否
2407,B6T0000000509,E3,3,6,9,10,浅位,549000.0,549221.0,549303.0,82.0,221.0,303.0,否
2408,B6T0000000509,E3,3,6,9,10,深位,549000.0,549303.0,549385.0,82.0,303.0,385.0,否
2093,B6T0000000116,E4,3,6,43,1,深位,548100.0,549385.0,549704.0,319.00000000000017,1285.0,1604.0,否
2094,B6T0000000116,E4,3,5,43,13,浅位,548100.0,549704.0,550071.0,367.00000000000017,1604.0,1971.0,否
2095,B6T0000000116,E4,3,5,43,13,深位,548100.0,550071.0,550438.0,367.00000000000017,1971.0,2338.0,否
2096,B6T0000000116,E4,3,6,43,13,浅位,548100.0,550438.0,550805.0,367.00000000000017,2338.0,2705.0,否
2479,B6T0000000337,E3,3,5,34,5,浅位,550920.0,551286.0,551548.0,262.0000000000001,366.0,628.0,否
2478,B6T0000000337,E3,3,5,34,5,深位,550920.0,551548.0,551810.0,262.0000000000001,628.0,890.0,否
884,B6T0000000488,E3,3,5,13,8,浅位,555480.0,555480.0,555586.0,106.0,0.0,106.0,否
885,B6T0000000488,E3,3,5,13,8,深位,555480.0,555586.0,555692.0,106.0,106.0,212.0,否
886,B6T0000000488,E3,3,6,13,8,浅位,555480.0,555692.0,555798.0,106.0,212.0,318.0,否
887,B6T0000000488,E3,3,6,13,8,深位,555480.0,555798.0,555904.0,106.0,318.0,424.0,否
3296,B6T0000001036,E3,3,5,12,14,浅位,555840.0,555904.0,556026.0,122.0,64.0,186.0,否
3297,B6T0000001036,E3,3,5,12,14,深位,555840.0,556026.0,556148.0,122.0,186.0,308.0,否
2930,B6T0000001312,E3,3,6,17,30,浅位,559500.0,559500.0,559726.0,226.0,0.0,226.0,否
2929,B6T0000001312,E3,3,6,17,30,深位,559500.0,559726.0,559952.0,226.0,226.0,452.0,否
3620,B6T0000000672,E3,3,5,13,23,浅位,561900.0,561900.0,562066.0,166.0,0.0,166.0,否
3621,B6T0000000672,E3,3,5,13,23,深位,561900.0,562066.0,562232.0,166.0,166.0,332.0,否
2886,B6T0000000858,E3,3,6,16,3,深位,562440.0,562440.0,562550.0,109.99999999999999,0.0,110.0,否
2885,B6T0000000858,E3,3,5,12,11,浅位,562440.0,562550.0,562660.0,110.0,110.0,220.0,否
2884,B6T0000000858,E3,3,5,12,11,深位,562440.0,562660.0,562770.0,110.0,220.0,330.0,否
1078,B6T0000000178,E4,3,5,47,2,浅位,558720.0,565699.0,566062.0,363.00000000000017,6979.0,7342.0,否
1077,B6T0000000178,E4,3,5,47,2,深位,558720.0,566062.0,566425.0,363.00000000000017,7342.0,7705.0,否
1075,B6T0000000178,E4,3,6,47,2,浅位,558720.0,566425.0,566788.0,363.00000000000017,7705.0,8068.0,否
1080,B6T0000000178,E4,3,6,47,2,深位,558720.0,566788.0,567151.0,363.00000000000017,8068.0,8431.0,否
2244,B6T0000000094,E4,3,5,47,10,浅位,560100.0,567151.0,567546.0,395.00000000000017,7051.0,7446.0,否
3698,B6T0000001866,E1,4,8,7,53,浅位,4080.0,4080.0,4324.0,244.00000000000003,0.0,244.0,否
3699,B6T0000001866,E1,4,8,7,53,深位,4080.0,4324.0,4568.0,244.00000000000003,244.0,488.0,否
2722,B6T0000001496,E1,4,7,6,22,浅位,11160.0,11362.0,11478.0,116.0,202.0,318.0,否
2720,B6T0000001496,E1,4,7,6,22,深位,11160.0,11478.0,11594.0,116.0,318.0,434.0,否
2723,B6T0000001496,E1,4,8,6,22,浅位,11160.0,11642.0,11770.0,128.0,482.0,610.0,是
2721,B6T0000001496,E1,4,8,6,22,深位,11160.0,11830.0,11970.0,140.0,670.0,810.0,是
3527,B6T0000000844,E3,4,8,32,32,浅位,16500.0,16500.0,16854.0,354.00000000000006,0.0,354.0,否
3526,B6T0000000844,E3,4,8,32,32,深位,16500.0,16854.0,17208.0,354.00000000000006,354.0,708.0,否
590,B6T0000001238,E3,4,7,15,4,浅位,19080.0,19080.0,19186.0,105.99999999999999,0.0,106.0,否
594,B6T0000001238,E3,4,7,15,4,深位,19080.0,19186.0,19292.0,105.99999999999999,106.0,212.0,否
579,B6T0000001238,E3,4,8,15,4,浅位,19080.0,19292.0,19398.0,105.99999999999999,212.0,318.0,否
580,B6T0000001238,E3,4,8,15,4,深位,19080.0,19398.0,19504.0,105.99999999999999,318.0,424.0,否
3306,B6T0000001385,E1,4,7,3,40,浅位,19740.0,19842.0,20042.0,200.0,102.0,302.0,是
3307,B6T0000001385,E1,4,7,3,40,深位,19740.0,20098.0,20298.0,200.0,358.0,558.0,是
3276,B6T0000000714,E3,4,8,14,42,浅位,21000.0,21000.0,21250.0,250.0,0.0,250.0,否
3277,B6T0000000714,E3,4,8,14,42,深位,21000.0,21250.0,21500.0,250.0,250.0,500.0,否
1976,B6T0000001165,E3,4,7,18,15,浅位,20280.0,23290.0,23464.0,174.0,3010.0,3184.0,否
1975,B6T0000001165,E3,4,7,18,15,深位,20280.0,23464.0,23638.0,174.0,3184.0,3358.0,否
713,B6T0000000313,E4,4,7,45,3,浅位,19560.0,26849.0,27196.0,347.00000000000017,7289.0,7636.0,否
717,B6T0000000313,E4,4,7,45,3,深位,19560.0,27196.0,27543.0,347.00000000000017,7636.0,7983.0,否
704,B6T0000000313,E4,4,8,45,3,浅位,19560.0,27543.0,27890.0,347.00000000000017,7983.0,8330.0,否
2995,B6T0000001393,E1,4,7,5,28,浅位,29940.0,29940.0,30076.0,136.0,0.0,136.0,否
2996,B6T0000001393,E1,4,7,5,28,深位,29940.0,30076.0,30212.0,136.0,136.0,272.0,否
2997,B6T0000001393,E1,4,8,5,28,浅位,29940.0,30212.0,30348.0,136.0,272.0,408.0,否
1556,B6T0000001735,E1,4,7,7,5,浅位,30420.0,32277.0,32329.0,52.0,1857.0,1909.0,否
1555,B6T0000001735,E1,4,7,7,5,深位,30420.0,32329.0,32381.0,52.0,1909.0,1961.0,否
1554,B6T0000001735,E1,4,8,7,5,浅位,30420.0,32381.0,32433.0,52.0,1961.0,2013.0,否
1565,B6T0000001735,E1,4,8,7,5,深位,30420.0,32433.0,32485.0,52.0,2013.0,2065.0,否
3275,B6T0000000569,E3,4,8,35,20,浅位,34740.0,34740.0,35070.0,330.0000000000001,0.0,330.0,否
3274,B6T0000000569,E3,4,8,35,20,深位,34740.0,35070.0,35400.0,330.0000000000001,330.0,660.0,否
1717,B6T0000001672,E1,4,7,6,7,浅位,35040.0,35400.0,35456.0,56.0,360.0,416.0,否
1723,B6T0000001672,E1,4,7,6,7,深位,35040.0,35456.0,35512.0,56.0,416.0,472.0,否
1724,B6T0000001672,E1,4,8,6,7,浅位,35040.0,35512.0,35568.0,56.0,472.0,528.0,否
1718,B6T0000001672,E1,4,8,6,7,深位,35040.0,35568.0,35624.0,56.0,528.0,584.0,否
2966,B6T0000000501,E3,4,7,36,11,浅位,36180.0,36784.0,37086.0,302.0000000000001,604.0,906.0,否
2367,B6T0000001801,E1,4,7,7,13,浅位,37800.0,37968.0,38052.0,84.0,168.0,252.0,否
2364,B6T0000001801,E1,4,7,7,13,深位,37800.0,38052.0,38136.0,84.0,252.0,336.0,否
2363,B6T0000001801,E1,4,8,7,13,浅位,37800.0,38136.0,38220.0,84.0,336.0,420.0,否
2365,B6T0000001801,E1,4,8,7,13,深位,37800.0,38220.0,38304.0,84.0,420.0,504.0,否
3483,B6T0000000952,E3,4,7,16,47,浅位,41280.0,41280.0,41566.0,286.0,0.0,286.0,否
3482,B6T0000000952,E3,4,7,16,47,深位,41280.0,41566.0,41852.0,286.0,286.0,572.0,否
3496,B6T0000001087,E3,4,8,19,44,浅位,44340.0,44340.0,44638.0,298.0,0.0,298.0,否
