堆垛机编号,巷道号,任务类型,订单号,原材料编号,箱子类型,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),货架号,层(z),列(x),深浅位,是否复合
3,3,inbound,IN0460,B6T0000001382,E1,260940.0,261790.2153846154,261802.18461538464,11.96923076923077,850.2153846154106,862.1846153846418,6,9,20,深位,否
3,3,inbound,IN0460,B6T0000001382,E1,260940.0,261808.15384615387,261824.6584615385,16.504615384615384,868.153846153873,884.6584615384927,6,5,57,浅位,否
3,3,outbound,2432,B6T0000000778,E3,262500.0,262544.09846153844,262566.14769230766,22.04923076923077,44.09846153843682,66.14769230765523,5,10,29,浅位,否
3,3,outbound,2434,B6T0000000778,E3,262500.0,262566.14769230766,262588.1969230769,22.04923076923077,66.14769230765523,88.19692307687365,5,10,29,深位,否
3,3,outbound,2430,B6T0000000778,E3,262500.0,262588.1969230769,262610.2461538461,22.04923076923077,88.19692307687365,110.24615384609206,6,10,29,浅位,否
3,3,outbound,3608,B6T0000001950,E1,265140.0,265140.0,265166.6153846154,26.615384615384613,0.0,26.61538461537566,5,8,50,浅位,否
3,3,outbound,3609,B6T0000001950,E1,265140.0,265166.6153846154,265193.23076923075,26.615384615384613,26.61538461537566,53.23076923075132,5,8,50,深位,否
3,3,outbound,3551,B6T0000000090,E4,268080.0,268080.0,268133.85846153845,53.85846153846156,0.0,53.858461538446136,5,43,1,浅位,否
3,3,outbound,3550,B6T0000000090,E4,268080.0,268133.85846153845,268187.7169230769,53.85846153846156,53.858461538446136,107.71692307689227,5,43,1,深位,否
3,3,inbound,IN0092,B6T0000000260,E4,272160.0,272160.0,272189.9292307692,29.92923076923078,0.0,29.929230769223068,5,43,1,浅位,否
3,3,inbound,IN0092,B6T0000000260,E4,272160.0,272213.85846153845,272243.78769230767,29.92923076923078,53.858461538446136,83.7876923076692,5,43,1,深位,否
3,3,outbound,2564,B6T0000001537,E1,272220.0,272305.3261538461,272342.9353846153,37.609230769230784,85.32615384610835,122.93538461532444,6,2,20,浅位,是
3,3,inbound,IN0092,B6T0000000260,E4,272160.0,272267.7169230769,272305.3261538461,37.60923076923078,107.71692307689227,145.32615384610835,5,43,49,深位,是
3,3,outbound,2561,B6T0000001537,E1,272220.0,272380.5446153846,272418.1538461538,37.609230769230784,160.54461538459873,198.1538461538148,6,2,20,深位,是
3,3,inbound,IN0092,B6T0000000260,E4,272160.0,272342.9353846154,272380.5446153846,37.60923076923078,182.93538461538265,220.54461538459873,6,43,49,浅位,是
3,3,inbound,IN0092,B6T0000000260,E4,272160.0,272418.1538461539,272455.7630769231,37.60923076923078,258.153846153873,295.7630769230891,6,43,49,深位,否
3,3,inbound,IN0092,B6T0000000260,E4,272160.0,272487.37230769236,272525.1415384616,37.76923076923078,327.3723076923634,365.1415384616121,5,43,50,浅位,否
3,3,outbound,1009,B6T0000001090,E3,276120.0,276195.0030769231,276213.75384615385,18.75076923076923,75.00307692307979,93.75384615384974,5,12,11,浅位,否
3,3,outbound,1002,B6T0000001090,E3,276120.0,276213.75384615385,276232.5046153846,18.75076923076923,93.75384615384974,112.50461538461968,5,12,11,深位,否
3,3,outbound,1005,B6T0000001090,E3,276120.0,276232.5046153846,276251.2553846154,18.75076923076923,112.50461538461968,131.25538461538963,6,12,11,浅位,否
3,3,outbound,1003,B6T0000001090,E3,276120.0,276251.2553846154,276270.00615384616,18.75076923076923,131.25538461538963,150.00615384615958,6,12,11,深位,否
3,3,inbound,IN0338,B6T0000001039,E3,277980.0,277980.0,277992.3753846154,12.375384615384615,0.0,12.375384615384974,5,12,11,浅位,否
3,3,inbound,IN0338,B6T0000001039,E3,277980.0,277998.75076923077,278011.12615384615,12.375384615384615,18.750769230769947,31.12615384615492,5,12,11,深位,否
3,3,inbound,IN0338,B6T0000001039,E3,277980.0,278017.50153846154,278029.8769230769,12.375384615384615,37.501538461539894,49.87692307692487,6,12,11,浅位,否
3,3,outbound,3037,B6T0000000275,E4,278340.0,278340.0,278396.41846153844,56.418461538461564,0.0,56.41846153844381,5,43,9,深位,否
3,3,outbound,3038,B6T0000000275,E4,278340.0,278396.41846153844,278452.8369230769,56.418461538461564,56.41846153844381,112.83692307688762,6,43,9,浅位,否
3,3,outbound,3039,B6T0000000275,E4,278340.0,278452.8369230769,278509.25538461533,56.418461538461564,112.83692307688762,169.25538461533142,6,43,9,深位,否
3,3,outbound,3194,B6T0000000864,E3,281220.0,281220.0,281236.97846153844,16.978461538461538,0.0,16.97846153844148,6,9,17,浅位,否
3,3,outbound,3195,B6T0000000864,E3,281220.0,281236.97846153844,281253.9569230769,16.978461538461538,16.97846153844148,33.95692307688296,6,9,17,深位,否
3,3,outbound,3193,B6T0000000864,E3,281220.0,281253.9569230769,281274.48,20.52307692307692,33.95692307688296,54.47999999998137,5,15,5,浅位,否
3,3,outbound,2547,B6T0000001449,E1,282180.0,282210.88,282226.32,15.440000000000001,30.880000000004657,46.320000000006985,5,7,17,浅位,否
3,3,outbound,2545,B6T0000001449,E1,282180.0,282226.32,282241.76,15.440000000000001,46.320000000006985,61.76000000000931,5,7,17,深位,否
3,3,outbound,2546,B6T0000001449,E1,282180.0,282241.76,282257.2,15.440000000000001,61.76000000000931,77.20000000001164,6,7,17,浅位,否
3,3,outbound,575,B6T0000001238,E3,286320.0,286320.0,286341.11384615384,21.113846153846154,0.0,21.113846153835766,6,16,3,深位,否
3,3,outbound,1340,B6T0000000043,E4,286740.0,286740.0,286797.5753846154,57.57538461538464,0.0,57.575384615396615,5,45,3,深位,否
3,3,outbound,1342,B6T0000000043,E4,286740.0,286797.5753846154,286855.1507692308,57.57538461538464,57.575384615396615,115.15076923079323,6,45,3,浅位,否
3,3,outbound,1343,B6T0000000043,E4,286740.0,286855.1507692308,286912.7261538462,57.57538461538464,115.15076923079323,172.72615384618985,6,45,3,深位,否
3,3,outbound,1346,B6T0000000043,E4,286740.0,286912.7261538462,286971.26153846155,58.53538461538464,172.72615384618985,231.2615384615492,6,45,6,浅位,否
3,3,outbound,1341,B6T0000000043,E4,286740.0,286971.26153846155,287029.7969230769,58.53538461538464,231.2615384615492,289.79692307690857,6,45,6,深位,否
3,3,inbound,IN0149,B6T0000000438,E3,287400.0,287400.0,287411.4892307692,11.489230769230769,0.0,11.48923076922074,6,9,17,浅位,否
3,3,inbound,IN0149,B6T0000000438,E3,287400.0,287416.97846153844,287428.46769230766,11.489230769230769,16.97846153844148,28.46769230766222,6,9,17,深位,否
3,3,inbound,IN0149,B6T0000000438,E3,287400.0,287433.9569230769,287446.33230769227,12.375384615384615,33.95692307688296,46.33230769226793,6,12,11,深位,否
3,3,inbound,IN0149,B6T0000000438,E3,287400.0,287452.70769230765,287465.9692307692,13.26153846153846,52.707692307652906,65.96923076920211,5,15,5,浅位,否
3,3,inbound,IN0149,B6T0000000438,E3,287400.0,287473.23076923075,287486.78769230767,13.556923076923077,73.23076923075132,86.7876923076692,6,16,3,深位,否
3,3,inbound,IN0149,B6T0000000438,E3,287400.0,287494.3446153846,287508.3692307692,14.024615384615386,94.34461538458709,108.3692307692254,5,10,29,浅位,否
3,3,outbound,1097,B6T0000001415,E1,287880.0,288020.63999999996,288031.6,10.96,140.63999999995576,151.59999999997672,5,7,3,浅位,否
3,3,outbound,1091,B6T0000001415,E1,287880.0,288031.6,288042.56,10.96,151.59999999997672,162.55999999999767,5,7,3,深位,否
3,3,outbound,1092,B6T0000001415,E1,287880.0,288042.56,288053.52,10.96,162.55999999999767,173.52000000001863,6,7,3,浅位,否
3,3,outbound,1094,B6T0000001415,E1,287880.0,288053.52,288064.48000000004,10.96,173.52000000001863,184.48000000003958,6,7,3,深位,否
3,3,outbound,1369,B6T0000000150,E4,295320.0,295798.0307692308,295857.78461538465,59.75384615384618,478.0307692307979,537.7846153846476,5,46,5,浅位,否
3,3,outbound,1370,B6T0000000150,E4,295320.0,295857.78461538465,295917.5384615385,59.75384615384618,537.7846153846476,597.5384615384974,5,46,5,深位,否
3,3,outbound,1374,B6T0000000150,E4,295320.0,295917.5384615385,295977.29230769235,59.75384615384618,597.5384615384974,657.2923076923471,6,46,5,浅位,否
3,3,outbound,467,B6T0000001382,E1,295980.0,295980.0,295986.6276923077,6.627692307692307,0.0,6.627692307694815,6,1,1,深位,否
3,3,outbound,1814,B6T0000001372,E1,297060.0,297140.9846153846,297151.1076923077,10.123076923076923,80.98461538460106,91.10769230767619,5,2,10,浅位,否
3,3,inbound,IN0321,B6T0000000968,E3,298920.0,298920.0,298934.02461538464,14.024615384615386,0.0,14.02461538463831,5,10,29,深位,否
3,3,inbound,IN0321,B6T0000000968,E3,298920.0,298942.0492307692,298956.07384615386,14.024615384615386,22.04923076921841,36.07384615385672,6,10,29,浅位,否
3,3,inbound,IN0321,B6T0000000968,E3,298920.0,298964.09846153844,298981.7292307692,17.630769230769232,44.09846153843682,61.729230769211426,5,13,40,浅位,否
3,3,inbound,IN0321,B6T0000000968,E3,298920.0,298993.36,299010.99076923076,17.630769230769232,73.35999999998603,90.99076923076063,5,13,40,深位,否
3,3,inbound,IN0024,B6T0000000078,E4,299340.0,299340.0,299371.20923076925,31.209230769230782,0.0,31.209230769251008,5,43,9,深位,否
3,3,inbound,IN0024,B6T0000000078,E4,299340.0,299396.41846153844,299427.6276923077,31.209230769230782,56.41846153844381,87.62769230769482,6,43,9,浅位,否
3,3,inbound,IN0556,B6T0000001654,E1,300480.0,300480.0,300486.31384615385,6.313846153846153,0.0,6.3138461538474075,6,1,1,深位,否
3,3,inbound,IN0556,B6T0000001654,E1,300480.0,300486.6276923077,300494.68923076923,8.061538461538461,6.627692307694815,14.689230769232381,5,2,10,浅位,否
3,3,outbound,1227,B6T0000000577,E3,302040.0,302173.2676923075,302189.9261538459,16.658461538461538,133.26769230747595,149.92615384591045,5,9,16,浅位,否
3,3,outbound,1226,B6T0000000577,E3,302040.0,302189.9261538459,302206.58461538434,16.658461538461538,149.92615384591045,166.58461538434494,5,9,16,深位,否
3,3,outbound,1211,B6T0000000577,E3,302040.0,302206.58461538434,302223.2430769228,16.658461538461538,166.58461538434494,183.24307692277944,6,9,16,浅位,否
3,3,outbound,1225,B6T0000000577,E3,302040.0,302223.2430769228,302239.9015384612,16.658461538461538,183.24307692277944,199.90153846121393,6,9,16,深位,否
3,3,outbound,345,B6T0000000139,E4,302220.0,302447.74153846153,302504.6769230769,56.93538461538464,227.74153846153058,284.6769230769132,5,45,1,浅位,否
3,3,outbound,344,B6T0000000139,E4,302220.0,302504.6769230769,302561.6123076923,56.93538461538464,284.6769230769132,341.6123076922959,5,45,1,深位,否
3,3,outbound,343,B6T0000000139,E4,302220.0,302561.6123076923,302618.5476923077,56.93538461538464,341.6123076922959,398.5476923076785,6,45,1,浅位,否
3,3,outbound,342,B6T0000000139,E4,302220.0,302618.5476923077,302675.48307692306,56.93538461538464,398.5476923076785,455.48307692306116,6,45,1,深位,否
3,3,outbound,814,B6T0000000540,E3,305460.0,305475.37846153846,305498.63384615385,23.255384615384617,15.378461538464762,38.63384615385439,6,18,2,浅位,否
3,3,outbound,813,B6T0000000540,E3,305460.0,305498.63384615385,305521.88923076924,23.255384615384617,38.63384615385439,61.88923076924402,6,18,2,深位,否
3,3,outbound,3617,B6T0000000497,E3,307920.0,307920.0,307950.41846153844,30.418461538461543,0.0,30.418461538443808,6,9,59,浅位,否
3,3,outbound,3616,B6T0000000497,E3,307920.0,307950.41846153844,307980.8369230769,30.418461538461543,30.418461538443808,60.836923076887615,6,9,59,深位,否
3,3,outbound,1160,B6T0000000245,E4,308040.0,308498.2892307694,308556.5046153848,58.215384615384636,458.2892307693837,516.5046153847943,5,45,5,浅位,否
3,3,outbound,1161,B6T0000000245,E4,308040.0,308556.5046153848,308614.7200000002,58.215384615384636,516.5046153847943,574.7200000002049,5,45,5,深位,否
3,3,outbound,1153,B6T0000000245,E4,308040.0,308614.7200000002,308672.9353846156,58.215384615384636,574.7200000002049,632.9353846156155,6,45,5,浅位,否
3,3,outbound,1162,B6T0000000245,E4,308040.0,308672.9353846156,308731.150769231,58.215384615384636,632.9353846156155,691.1507692310261,6,45,5,深位,否
3,3,outbound,506,B6T0000001101,E3,309960.0,309960.0,309977.47076923074,17.47076923076923,0.0,17.470769230742007,5,12,7,浅位,否
3,3,outbound,493,B6T0000001101,E3,309960.0,309977.47076923074,309994.9415384615,17.47076923076923,17.470769230742007,34.941538461484015,5,12,7,深位,否
3,3,outbound,511,B6T0000001101,E3,309960.0,309994.9415384615,310012.4123076922,17.47076923076923,34.941538461484015,52.41230769222602,6,12,7,浅位,否
3,3,outbound,510,B6T0000001101,E3,309960.0,310012.4123076922,310029.88307692297,17.47076923076923,52.41230769222602,69.88307692296803,6,12,7,深位,否
3,3,outbound,504,B6T0000001101,E3,309960.0,310671.3107692306,310689.69230769214,18.38153846153846,711.310769230593,729.6923076921375,5,13,6,浅位,否
3,3,outbound,227,B6T0000000581,E3,311640.0,312273.31692307687,312288.6461538461,15.329230769230769,633.316923076869,648.6461538461153,5,10,8,浅位,否
3,3,outbound,253,B6T0000000581,E3,311640.0,312288.6461538461,312303.97538461536,15.329230769230769,648.6461538461153,663.9753846153617,5,10,8,深位,否
3,3,outbound,228,B6T0000000581,E3,311640.0,312303.97538461536,312319.3046153846,15.329230769230769,663.9753846153617,679.304615384608,6,10,8,浅位,否
3,3,outbound,243,B6T0000000581,E3,311640.0,312319.3046153846,312334.63384615385,15.329230769230769,679.304615384608,694.6338461538544,6,10,8,深位,否
3,3,inbound,IN0032,B6T0000000096,E4,314160.0,314160.0,314191.20923076925,31.209230769230782,0.0,31.209230769251008,6,43,9,深位,否
3,3,inbound,IN0032,B6T0000000096,E4,314160.0,314216.41846153844,314247.88615384616,31.46769230769232,56.41846153844381,87.88615384616423,5,45,1,浅位,否
3,3,inbound,IN0032,B6T0000000096,E4,314160.0,314273.3538461538,314304.82153846155,31.46769230769232,113.35384615382645,144.82153846154688,5,45,1,深位,否
3,3,outbound,3564,B6T0000000938,E3,314280.0,314361.75692307693,314394.5046153846,32.74769230769232,81.75692307692952,114.50461538461968,5,13,5,浅位,是
3,3,inbound,IN0032,B6T0000000096,E4,314160.0,314330.2892307692,314361.75692307693,31.46769230769232,170.2892307692091,201.75692307692952,6,45,1,浅位,是
3,3,outbound,3565,B6T0000000938,E3,314280.0,314394.5046153846,314412.56615384616,18.06153846153846,114.50461538461968,132.56615384615725,5,13,5,深位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341640.0,341650.6646153846,10.664615384615384,0.0,10.664615384594072,5,10,8,浅位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341655.32923076925,341665.99384615384,10.664615384615384,15.329230769246351,25.993846153840423,5,10,8,深位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341670.6584615385,341681.3230769231,10.664615384615384,30.658461538492702,41.323076923086774,6,10,8,浅位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341685.98769230774,341696.65230769233,10.664615384615384,45.98769230773905,56.652307692333125,6,10,8,深位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341701.316923077,341712.64615384623,11.329230769230769,61.316923076985404,72.64615384623175,5,9,16,浅位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341717.9753846154,341729.30461538467,11.329230769230769,77.9753846154199,89.30461538466625,5,9,16,深位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341734.63384615385,341745.9630769231,11.329230769230769,94.63384615385439,105.96307692310074,6,9,16,浅位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341751.2923076923,341762.62153846154,11.329230769230769,111.29230769228889,122.62153846153524,6,9,16,深位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341767.9507692307,341779.6861538461,11.735384615384614,127.95076923072338,139.68615384609438,5,12,7,浅位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341785.42153846147,341797.15692307684,11.735384615384614,145.4215384614654,157.1569230768364,5,12,7,深位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341802.8923076922,341814.6276923076,11.735384615384614,162.8923076922074,174.6276923075784,6,12,7,浅位,否
3,3,inbound,IN0175,B6T0000000507,E3,341640.0,341820.36307692295,341832.0984615383,11.735384615384614,180.3630769229494,192.0984615383204,6,12,7,深位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,342900.0,342912.0307692308,12.03076923076923,0.0,12.030769230797887,5,13,5,浅位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,342918.06153846154,342930.09230769234,12.03076923076923,18.061538461537566,30.092307692335453,5,13,5,深位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,342936.1230769231,342948.31384615385,12.19076923076923,36.12307692307513,48.31384615384741,5,13,6,浅位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,342954.5046153846,342969.1323076923,14.627692307692309,54.50461538461968,69.1323076923145,6,18,2,浅位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,342977.76,342992.3876923077,14.627692307692309,77.76000000000931,92.38769230770413,6,18,2,深位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,343001.0153846154,343018.6461538462,17.630769230769232,101.01538461539894,118.64615384617355,6,13,40,浅位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,343030.27692307695,343048.4861538462,18.20923076923077,130.27692307694815,148.48615384619916,6,9,59,浅位,否
3,3,inbound,IN0398,B6T0000001206,E3,342900.0,343060.6953846154,343078.90461538464,18.20923076923077,160.69538461539196,178.90461538464297,6,9,59,深位,否
3,3,inbound,IN0629,B6T0000001882,E1,343380.0,343380.0,343388.48,8.48,0.0,8.479999999981374,5,7,3,浅位,否
3,3,inbound,IN0629,B6T0000001882,E1,343380.0,343390.96,343399.44,8.48,10.960000000020955,19.44000000000233,5,7,3,深位,否
3,3,inbound,IN0629,B6T0000001882,E1,343380.0,343401.92000000004,343410.4,8.48,21.92000000004191,30.400000000023283,6,7,3,浅位,否
3,3,inbound,IN0629,B6T0000001882,E1,343380.0,343412.88000000006,343421.36000000004,8.48,32.880000000062864,41.36000000004424,6,7,3,深位,否
3,3,inbound,IN0629,B6T0000001882,E1,343380.0,343423.8400000001,343433.5015384616,9.661538461538463,43.84000000008382,53.5015384615981,6,2,20,浅位,否
3,3,inbound,IN0063,B6T0000000173,E4,344220.0,344220.0,344251.4676923077,31.46769230769232,0.0,31.467692307720426,6,45,1,深位,否
3,3,inbound,IN0063,B6T0000000173,E4,344220.0,344276.9353846154,344308.72307692305,31.78769230769232,56.935384615382645,88.72307692305185,5,45,3,深位,否
3,3,inbound,IN0063,B6T0000000173,E4,344220.0,344334.5107692308,344366.29846153845,31.78769230769232,114.51076923077926,146.29846153844846,6,45,3,浅位,否
3,3,outbound,2990,B6T0000000096,E4,345240.0,345240.0,345296.41846153844,56.418461538461564,0.0,56.41846153844381,6,43,9,深位,否
3,3,outbound,2989,B6T0000000096,E4,345240.0,345296.41846153844,345353.3538461538,56.93538461538464,56.41846153844381,113.35384615382645,5,45,1,浅位,否
3,3,outbound,2991,B6T0000000096,E4,345240.0,345353.3538461538,345410.2892307692,56.93538461538464,113.35384615382645,170.2892307692091,5,45,1,深位,否
3,3,outbound,2737,B6T0000001280,E3,345720.0,345834.7200000001,345859.2800000001,24.560000000000002,114.72000000008848,139.28000000008615,5,11,33,浅位,否
3,3,outbound,2736,B6T0000001280,E3,345720.0,345859.2800000001,345883.8400000001,24.560000000000002,139.28000000008615,163.84000000008382,5,11,33,深位,否
3,3,outbound,3422,B6T0000000173,E4,345960.0,345960.0,346016.9353846154,56.93538461538464,0.0,56.935384615382645,6,45,1,深位,否
3,3,outbound,133,B6T0000000154,E4,345840.0,346016.9353846154,346072.3323076923,55.3969230769231,176.93538461538265,232.33230769232614,5,44,1,浅位,否
3,3,outbound,132,B6T0000000154,E4,345840.0,346072.3323076923,346127.72923076927,55.3969230769231,232.33230769232614,287.72923076926963,5,44,1,深位,否
3,3,outbound,146,B6T0000000154,E4,345840.0,346127.72923076927,346183.1261538462,55.3969230769231,287.72923076926963,343.1261538462131,6,44,1,浅位,否
3,3,outbound,131,B6T0000000154,E4,345840.0,346183.1261538462,346238.52307692316,55.3969230769231,343.1261538462131,398.5230769231566,6,44,1,深位,否
3,3,outbound,3423,B6T0000000173,E4,345960.0,346238.52307692316,346296.09846153855,57.57538461538464,278.5230769231566,336.09846153855324,5,45,3,深位,否
3,3,outbound,970,B6T0000001844,E1,346200.0,346296.09846153855,346304.3261538462,8.227692307692308,96.09846153855324,104.32615384622477,5,1,6,浅位,否
3,3,outbound,985,B6T0000001844,E1,346200.0,346304.3261538462,346312.5538461539,8.227692307692308,104.32615384622477,112.5538461538963,5,1,6,深位,否
3,3,outbound,984,B6T0000001844,E1,346200.0,346312.5538461539,346320.78153846157,8.227692307692308,112.5538461538963,120.78153846156783,6,1,6,浅位,否
3,3,outbound,2742,B6T0000000260,E4,347220.0,347220.0,347273.85846153845,53.85846153846156,0.0,53.858461538446136,5,43,1,浅位,否
3,3,outbound,2743,B6T0000000260,E4,347220.0,347273.85846153845,347327.7169230769,53.85846153846156,53.858461538446136,107.71692307689227,5,43,1,深位,否
3,3,outbound,3199,B6T0000001587,E1,347640.0,347640.0,347649.4092307692,9.409230769230769,0.0,9.409230769204441,5,5,2,浅位,否
3,3,outbound,3200,B6T0000001587,E1,347640.0,347649.4092307692,347658.8184615384,9.409230769230769,9.409230769204441,18.818461538408883,5,5,2,深位,否
3,3,outbound,3201,B6T0000001587,E1,347640.0,347658.8184615384,347668.2276923076,9.409230769230769,18.818461538408883,28.227692307613324,6,5,2,浅位,否
3,3,inbound,IN0054,B6T0000000146,E4,347700.0,347700.0,347729.9292307692,29.92923076923078,0.0,29.929230769223068,5,43,1,浅位,否
3,3,inbound,IN0054,B6T0000000146,E4,347700.0,347753.85846153845,347783.78769230767,29.92923076923078,53.858461538446136,83.7876923076692,5,43,1,深位,否
3,3,inbound,IN0054,B6T0000000146,E4,347700.0,347807.7169230769,347838.41538461536,30.69846153846155,107.71692307689227,138.41538461536402,5,44,1,浅位,否
3,3,inbound,IN0054,B6T0000000146,E4,347700.0,347863.11384615384,347893.8123076923,30.69846153846155,163.11384615383577,193.8123076923075,5,44,1,深位,否
3,3,inbound,IN0054,B6T0000000146,E4,347700.0,347918.5107692308,347949.20923076925,30.69846153846155,218.51076923077926,249.209230769251,6,44,1,浅位,否
3,3,outbound,2818,B6T0000000976,E3,348120.0,348220.1230769231,348270.1846153846,50.06153846153848,100.12307692307513,150.1846153846127,5,39,5,浅位,否
3,3,outbound,2816,B6T0000000976,E3,348120.0,348270.1846153846,348320.24615384615,50.06153846153848,150.1846153846127,200.24615384615026,5,39,5,深位,否
3,3,outbound,1740,B6T0000001149,E3,348480.0,348660.57230769226,348684.2953846153,23.72307692307692,180.57230769225862,204.29538461531047,6,15,15,浅位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356040.0,356047.11384615384,7.113846153846154,0.0,7.113846153835766,5,1,6,浅位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356048.2276923077,356055.3415384615,7.113846153846154,8.227692307671532,15.341538461507298,5,1,6,深位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356056.45538461534,356063.5692307692,7.113846153846154,16.455384615343064,23.56923076917883,6,1,6,浅位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356064.683076923,356072.38769230765,7.704615384615384,24.683076923014596,32.38769230764592,5,5,2,浅位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356074.0923076922,356081.79692307685,7.704615384615384,34.09230769221904,41.79692307685036,5,5,2,深位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356083.5015384614,356091.20615384605,7.704615384615384,43.50153846142348,51.206153846054804,6,5,2,浅位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356092.9107692306,356102.57230769214,9.661538461538463,52.91076923062792,62.5723076921422,6,2,20,深位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356106.2338461537,356116.9538461537,10.72,66.2338461537147,76.95384615368675,5,7,17,浅位,否
3,3,inbound,IN0485,B6T0000001469,E1,356040.0,356121.6738461537,356132.3938461537,10.72,81.67384615371702,92.39384615368908,5,7,17,深位,否
3,3,outbound,2514,B6T0000001586,E1,359160.0,359160.0,359169.48307692306,9.483076923076922,0.0,9.483076923061162,5,2,8,浅位,否
3,3,outbound,2513,B6T0000001586,E1,359160.0,359169.48307692306,359178.9661538461,9.483076923076922,9.483076923061162,18.966153846122324,5,2,8,深位,否
3,3,outbound,2510,B6T0000001586,E1,359160.0,359178.9661538461,359188.4492307692,9.483076923076922,18.966153846122324,28.449230769183487,6,2,8,浅位,否
3,3,outbound,2511,B6T0000001586,E1,359160.0,359188.4492307692,359197.93230769224,9.483076923076922,28.449230769183487,37.93230769224465,6,2,8,深位,否
3,3,outbound,2512,B6T0000001586,E1,359160.0,359197.93230769224,359208.8676923076,10.935384615384613,37.93230769224465,48.867692307627294,5,8,1,浅位,否
3,3,inbound,IN0463,B6T0000001393,E1,360300.0,360300.0,360307.74153846153,7.741538461538461,0.0,7.741538461530581,5,2,8,浅位,否
3,3,inbound,IN0463,B6T0000001393,E1,360300.0,360309.48307692306,360317.2246153846,7.741538461538461,9.483076923061162,17.224615384591743,5,2,8,深位,否
3,3,inbound,IN0463,B6T0000001393,E1,360300.0,360318.9661538461,360326.70769230765,7.741538461538461,18.966153846122324,26.707692307652906,6,2,8,浅位,否
3,3,inbound,IN0463,B6T0000001393,E1,360300.0,360328.4492307692,360336.1907692307,7.741538461538461,28.449230769183487,36.19076923071407,6,2,8,深位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,360840.0,360854.8615384615,14.86153846153846,0.0,14.861538461525925,6,15,15,浅位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,360863.72307692305,360879.0030769231,15.280000000000001,23.72307692305185,39.00307692307979,5,11,33,浅位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,360888.28307692305,360903.5630769231,15.280000000000001,48.28307692304952,63.56307692307746,5,11,33,深位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,360912.84307692305,360933.99384615384,21.15076923076923,72.84307692304719,93.99384615384042,5,13,62,浅位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,360949.1446153846,360970.29538461537,21.15076923076923,109.14461538457545,130.29538461536868,5,13,62,深位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,360985.4461538461,361006.5969230769,21.15076923076923,145.4461538461037,166.59692307689693,6,13,62,浅位,否
3,3,inbound,IN0264,B6T0000000778,E3,360840.0,361021.74769230763,361042.8984615384,21.15076923076923,181.74769230763195,202.89846153842518,6,13,62,深位,否
3,3,inbound,IN0010,B6T0000000019,E4,368340.0,368340.0,368370.6984615385,30.69846153846155,0.0,30.698461538471747,6,44,1,深位,否
3,3,inbound,IN0010,B6T0000000019,E4,368340.0,368395.39692307694,368426.6061538462,31.209230769230782,55.396923076943494,86.6061538461945,6,43,9,深位,否
3,3,inbound,IN0010,B6T0000000019,E4,368340.0,368451.8153846154,368483.2830769231,31.46769230769232,111.8153846153873,143.28307692310773,5,45,1,浅位,否
3,3,outbound,876,B6T0000000488,E3,369420.0,369437.84,369456.8615384616,19.021538461538462,17.84000000002561,36.86153846158413,5,13,8,浅位,否
3,3,outbound,875,B6T0000000488,E3,369420.0,369456.8615384616,369475.88307692314,19.021538461538462,36.86153846158413,55.88307692314265,5,13,8,深位,否
3,3,outbound,877,B6T0000000488,E3,369420.0,369475.88307692314,369494.9046153847,19.021538461538462,55.88307692314265,74.90461538470117,6,13,8,浅位,否
